Alblai_CCA13858	Alblai_1_1
Alblai_CCA16851	Alblai_26_68
Alblai_CCA16852	Alblai_26_69
Alblai_CCA16853	Alblai_26_70
Alblai_CCA16854	Alblai_26_71
Alblai_CCA16855	Alblai_26_72
Alblai_CCA16856	Alblai_26_73
Alblai_CCA16857	Alblai_26_74
Alblai_CCA16858	Alblai_26_75
Alblai_CCA16859	Alblai_26_76
Alblai_CCA16860	Alblai_26_77
Alblai_CCA16861	Alblai_26_78
Alblai_CCA16862	Alblai_26_79
Alblai_CCA16863	Alblai_26_80
Alblai_CCA16864	Alblai_26_81
Alblai_CCA16865	Alblai_27_1
Alblai_CCA16866	Alblai_27_2
Alblai_CCA16867	Alblai_27_3
Alblai_CCA16868	Alblai_27_4
Alblai_CCA16869	Alblai_27_5
Alblai_CCA16870	Alblai_27_6
Alblai_CCA16871	Alblai_27_7
Alblai_CCA16872	Alblai_27_8
Alblai_CCA16873	Alblai_27_9
Alblai_CCA16874	Alblai_27_10
Alblai_CCA16875	Alblai_27_11
Alblai_CCA16876	Alblai_27_12
Alblai_CCA16877	Alblai_27_13
Alblai_CCA16878	Alblai_27_14
Alblai_CCA16879	Alblai_27_15
Alblai_CCA16880	Alblai_27_16
Alblai_CCA16881	Alblai_27_17
Alblai_CCA16882	Alblai_27_18
Alblai_CCA16883	Alblai_27_19
Alblai_CCA16884	Alblai_27_20
Alblai_CCA16885	Alblai_27_21
Alblai_CCA16886	Alblai_27_22
Alblai_CCA16887	Alblai_27_23
Alblai_CCA16888	Alblai_27_24
Alblai_CCA16889	Alblai_27_25
Alblai_CCA16890	Alblai_27_26
Alblai_CCA16891	Alblai_27_27
Alblai_CCA16892	Alblai_27_28
Alblai_CCA16893	Alblai_27_29
Alblai_CCA16894	Alblai_27_30
Alblai_CCA16895	Alblai_27_31
Alblai_CCA16896	Alblai_27_32
Alblai_CCA16897	Alblai_27_33
Alblai_CCA16898	Alblai_27_34
Alblai_CCA16899	Alblai_27_35
Alblai_CCA16900	Alblai_27_36
Alblai_CCA16901	Alblai_27_37
Alblai_CCA16902	Alblai_27_38
Alblai_CCA16903	Alblai_27_39
Alblai_CCA16904	Alblai_27_40
Alblai_CCA16905	Alblai_27_41
Alblai_CCA16906	Alblai_27_42
Alblai_CCA16907	Alblai_27_43
Alblai_CCA16908	Alblai_27_44
Alblai_CCA16909	Alblai_27_45
Alblai_CCA16910	Alblai_27_46
Alblai_CCA16911	Alblai_27_47
Alblai_CCA16912	Alblai_27_48
Alblai_CCA16913	Alblai_27_49
Alblai_CCA16916	Alblai_27_50
Alblai_CCA16914	Alblai_27_51
Alblai_CCA16918	Alblai_27_52
Alblai_CCA16921	Alblai_27_53
Alblai_CCA16922	Alblai_27_54
Alblai_CCA16923	Alblai_27_55
Alblai_CCA16924	Alblai_27_56
Alblai_CCA16925	Alblai_27_57
Alblai_CCA16926	Alblai_27_58
Alblai_CCA16927	Alblai_27_59
Alblai_CCA16928	Alblai_27_60
Alblai_CCA16929	Alblai_27_61
Alblai_CCA16930	Alblai_27_62
Alblai_CCA16931	Alblai_27_63
Alblai_CCA16932	Alblai_27_64
Alblai_CCA16933	Alblai_27_65
Alblai_CCA16934	Alblai_28_1
Alblai_CCA16935	Alblai_28_2
Alblai_CCA16936	Alblai_28_3
Alblai_CCA16937	Alblai_28_4
Alblai_CCA16938	Alblai_28_5
Alblai_CCA16939	Alblai_28_6
Alblai_CCA16940	Alblai_28_7
Alblai_CCA16941	Alblai_28_8
Alblai_CCA16942	Alblai_28_9
Alblai_CCA16943	Alblai_28_10
Alblai_CCA16944	Alblai_28_11
Alblai_CCA16945	Alblai_28_12
Alblai_CCA16946	Alblai_28_13
Alblai_CCA16947	Alblai_28_14
Alblai_CCA16948	Alblai_28_15
Alblai_CCA16949	Alblai_28_16
Alblai_CCA16950	Alblai_28_17
Alblai_CCA16951	Alblai_28_18
Alblai_CCA16952	Alblai_28_19
Alblai_CCA16953	Alblai_28_20
Alblai_CCA16954	Alblai_28_21
Alblai_CCA16955	Alblai_28_22
Alblai_CCA16956	Alblai_28_23
Alblai_CCA16957	Alblai_28_24
Alblai_CCA16958	Alblai_28_25
Alblai_CCA16959	Alblai_28_26
Alblai_CCA16960	Alblai_28_27
Alblai_CCA16962	Alblai_28_28
Alblai_CCA16961	Alblai_28_29
Alblai_CCA16963	Alblai_28_30
Alblai_CCA16964	Alblai_28_31
Alblai_CCA16965	Alblai_28_32
Alblai_CCA16966	Alblai_28_33
Alblai_CCA16967	Alblai_28_34
Alblai_CCA16968	Alblai_28_35
Alblai_CCA16969	Alblai_28_36
Alblai_CCA16970	Alblai_28_37
Alblai_CCA16971	Alblai_28_38
Alblai_CCA16972	Alblai_28_39
Alblai_CCA16973	Alblai_28_40
Alblai_CCA16974	Alblai_28_41
Alblai_CCA16975	Alblai_28_42
Alblai_CCA16976	Alblai_28_43
Alblai_CCA16977	Alblai_28_44
Alblai_CCA16978	Alblai_28_45
Alblai_CCA16979	Alblai_28_46
Alblai_CCA16980	Alblai_28_47
Alblai_CCA16981	Alblai_28_48
Alblai_CCA16982	Alblai_28_49
Alblai_CCA16984	Alblai_28_50
Alblai_CCA16985	Alblai_28_51
Alblai_CCA16983	Alblai_28_52
Alblai_CCA16986	Alblai_28_53
Alblai_CCA16987	Alblai_28_54
Alblai_CCA16988	Alblai_28_55
Alblai_CCA16989	Alblai_28_56
Alblai_CCA16990	Alblai_28_57
Alblai_CCA16991	Alblai_28_58
Alblai_CCA16992	Alblai_28_59
Alblai_CCA16993	Alblai_28_60
Alblai_CCA16994	Alblai_28_61
Alblai_CCA16995	Alblai_28_62
Alblai_CCA16996	Alblai_28_63
Alblai_CCA16997	Alblai_28_64
Alblai_CCA16998	Alblai_28_65
Alblai_CCA16999	Alblai_28_66
Alblai_CCA17000	Alblai_28_67
Alblai_CCA17001	Alblai_28_68
Alblai_CCA17002	Alblai_28_69
Alblai_CCA17003	Alblai_28_70
Alblai_CCA17004	Alblai_28_71
Alblai_CCA17005	Alblai_28_72
Alblai_CCA17006	Alblai_28_73
Alblai_CCA17007	Alblai_28_74
Alblai_CCA17008	Alblai_28_75
Alblai_CCA17009	Alblai_28_76
Alblai_CCA17010	Alblai_28_77
Alblai_CCA17011	Alblai_28_78
Alblai_CCA17012	Alblai_28_79
Alblai_CCA17013	Alblai_28_80
Alblai_CCA17014	Alblai_28_81
Alblai_CCA17015	Alblai_28_82
Alblai_CCA17016	Alblai_28_83
Alblai_CCA17017	Alblai_29_1
Alblai_CCA17018	Alblai_29_2
Alblai_CCA17019	Alblai_29_3
Alblai_CCA17020	Alblai_29_4
Alblai_CCA17021	Alblai_29_5
Alblai_CCA17022	Alblai_29_6
Alblai_CCA17023	Alblai_29_7
Alblai_CCA17024	Alblai_29_8
Alblai_CCA17025	Alblai_29_9
Alblai_CCA17026	Alblai_29_10
Alblai_CCA17027	Alblai_29_11
Alblai_CCA17028	Alblai_29_12
Alblai_CCA17029	Alblai_29_13
Alblai_CCA17030	Alblai_29_14
Alblai_CCA17031	Alblai_29_15
Alblai_CCA17032	Alblai_29_16
Alblai_CCA17033	Alblai_29_17
Alblai_CCA17034	Alblai_29_18
Alblai_CCA17035	Alblai_29_19
Alblai_CCA17036	Alblai_29_20
Alblai_CCA17037	Alblai_29_21
Alblai_CCA17038	Alblai_29_22
Alblai_CCA17039	Alblai_29_23
Alblai_CCA17040	Alblai_29_24
Alblai_CCA17041	Alblai_29_25
Alblai_CCA17042	Alblai_29_26
Alblai_CCA17043	Alblai_29_27
Alblai_CCA17045	Alblai_29_28
Alblai_CCA17046	Alblai_29_29
Alblai_CCA17048	Alblai_29_30
Alblai_CCA17049	Alblai_29_31
Alblai_CCA17050	Alblai_29_32
Alblai_CCA17051	Alblai_29_33
Alblai_CCA17052	Alblai_29_34
Alblai_CCA17053	Alblai_29_35
Alblai_CCA17054	Alblai_29_36
Alblai_CCA17055	Alblai_29_37
Alblai_CCA17056	Alblai_29_38
Alblai_CCA17057	Alblai_29_39
Alblai_CCA17058	Alblai_29_40
Alblai_CCA17059	Alblai_29_41
Alblai_CCA17060	Alblai_29_42
Alblai_CCA17061	Alblai_29_43
Alblai_CCA17062	Alblai_29_44
Alblai_CCA17063	Alblai_29_45
Alblai_CCA17064	Alblai_29_46
Alblai_CCA17065	Alblai_29_47
Alblai_CCA17066	Alblai_29_48
Alblai_CCA17067	Alblai_29_49
Alblai_CCA17068	Alblai_29_50
Alblai_CCA17069	Alblai_29_51
Alblai_CCA17070	Alblai_29_52
Alblai_CCA17071	Alblai_29_53
Alblai_CCA17072	Alblai_29_54
Alblai_CCA17073	Alblai_29_55
Alblai_CCA17074	Alblai_29_56
Alblai_CCA17075	Alblai_29_57
Alblai_CCA17076	Alblai_29_58
Alblai_CCA17077	Alblai_30_1
Alblai_CCA17078	Alblai_30_2
Alblai_CCA17079	Alblai_30_3
Alblai_CCA17080	Alblai_30_4
Alblai_CCA17081	Alblai_30_5
Alblai_CCA17082	Alblai_30_6
Alblai_CCA17083	Alblai_30_7
Alblai_CCA17084	Alblai_30_8
Alblai_CCA17085	Alblai_30_9
Alblai_CCA17086	Alblai_30_10
Alblai_CCA17087	Alblai_30_11
Alblai_CCA17088	Alblai_30_12
Alblai_CCA17089	Alblai_30_13
Alblai_CCA17090	Alblai_30_14
Alblai_CCA17091	Alblai_30_15
Alblai_CCA17092	Alblai_30_16
Alblai_CCA17093	Alblai_30_17
Alblai_CCA17094	Alblai_30_18
Alblai_CCA17095	Alblai_30_19
Alblai_CCA17096	Alblai_30_20
Alblai_CCA17097	Alblai_30_21
Alblai_CCA17098	Alblai_30_22
Alblai_CCA17099	Alblai_30_23
Alblai_CCA17100	Alblai_30_24
Alblai_CCA17101	Alblai_30_25
Alblai_CCA17102	Alblai_30_26
Alblai_CCA17103	Alblai_30_27
Alblai_CCA17104	Alblai_30_28
Alblai_CCA17105	Alblai_30_29
Alblai_CCA17106	Alblai_30_30
Alblai_CCA17107	Alblai_30_31
Alblai_CCA17108	Alblai_30_32
Alblai_CCA17109	Alblai_30_33
Alblai_CCA17110	Alblai_30_34
Alblai_CCA17111	Alblai_30_35
Alblai_CCA17112	Alblai_30_36
Alblai_CCA17113	Alblai_30_37
Alblai_CCA17114	Alblai_30_38
Alblai_CCA17115	Alblai_30_39
Alblai_CCA17116	Alblai_30_40
Alblai_CCA17117	Alblai_30_41
Alblai_CCA17118	Alblai_30_42
Alblai_CCA17119	Alblai_30_43
Alblai_CCA17120	Alblai_30_44
Alblai_CCA17121	Alblai_30_45
Alblai_CCA17122	Alblai_30_46
Alblai_CCA17123	Alblai_30_47
Alblai_CCA17124	Alblai_30_48
Alblai_CCA17125	Alblai_30_49
Alblai_CCA17126	Alblai_30_50
Alblai_CCA17127	Alblai_30_51
Alblai_CCA17128	Alblai_30_52
Alblai_CCA17129	Alblai_30_53
Alblai_CCA17130	Alblai_30_54
Alblai_CCA17131	Alblai_30_55
Alblai_CCA17132	Alblai_30_56
Alblai_CCA17133	Alblai_30_57
Alblai_CCA17134	Alblai_30_58
Alblai_CCA17135	Alblai_30_59
Alblai_CCA17136	Alblai_30_60
Alblai_CCA17137	Alblai_30_61
Alblai_CCA17138	Alblai_30_62
Alblai_CCA17139	Alblai_30_63
Alblai_CCA17140	Alblai_30_64
Alblai_CCA17141	Alblai_30_65
Alblai_CCA17142	Alblai_30_66
Alblai_CCA17143	Alblai_30_67
Alblai_CCA17144	Alblai_30_68
Alblai_CCA17145	Alblai_30_69
Alblai_CCA17146	Alblai_30_70
Alblai_CCA17147	Alblai_31_1
Alblai_CCA17148	Alblai_31_2
Alblai_CCA17149	Alblai_31_3
Alblai_CCA17150	Alblai_31_4
Alblai_CCA17151	Alblai_31_5
Alblai_CCA17152	Alblai_31_6
Alblai_CCA17153	Alblai_31_7
Alblai_CCA17154	Alblai_31_8
Alblai_CCA17155	Alblai_31_9
Alblai_CCA17156	Alblai_31_10
Alblai_CCA17157	Alblai_31_11
Alblai_CCA17158	Alblai_31_12
Alblai_CCA17159	Alblai_31_13
Alblai_CCA17161	Alblai_31_14
Alblai_CCA17162	Alblai_31_15
Alblai_CCA17163	Alblai_31_16
Alblai_CCA17164	Alblai_31_17
Alblai_CCA17165	Alblai_31_18
Alblai_CCA17166	Alblai_31_19
Alblai_CCA17167	Alblai_31_20
Alblai_CCA17168	Alblai_31_21
Alblai_CCA17169	Alblai_31_22
Alblai_CCA17170	Alblai_31_23
Alblai_CCA17171	Alblai_31_24
Alblai_CCA17172	Alblai_31_25
Alblai_CCA17173	Alblai_31_26
Alblai_CCA17174	Alblai_31_27
Alblai_CCA17175	Alblai_31_28
Alblai_CCA17176	Alblai_31_29
Alblai_CCA17177	Alblai_31_30
Alblai_CCA17178	Alblai_31_31
Alblai_CCA17179	Alblai_31_32
Alblai_CCA17180	Alblai_31_33
Alblai_CCA17181	Alblai_31_34
Alblai_CCA17182	Alblai_31_35
Alblai_CCA17183	Alblai_31_36
Alblai_CCA17184	Alblai_31_37
Alblai_CCA17185	Alblai_31_38
Alblai_CCA17186	Alblai_31_39
Alblai_CCA17187	Alblai_31_40
Alblai_CCA17188	Alblai_31_41
Alblai_CCA17189	Alblai_31_42
Alblai_CCA17190	Alblai_31_43
Alblai_CCA17191	Alblai_31_44
Alblai_CCA17192	Alblai_31_45
Alblai_CCA17193	Alblai_31_46
Alblai_CCA17195	Alblai_31_47
Alblai_CCA17197	Alblai_31_48
Alblai_CCA17194	Alblai_31_49
Alblai_CCA17196	Alblai_31_50
Alblai_CCA17198	Alblai_31_51
Alblai_CCA17199	Alblai_31_52
Alblai_CCA17200	Alblai_31_53
Alblai_CCA17201	Alblai_31_54
Alblai_CCA17202	Alblai_31_55
Alblai_CCA17203	Alblai_31_56
Alblai_CCA17204	Alblai_31_57
Alblai_CCA17205	Alblai_31_58
Alblai_CCA17206	Alblai_31_59
Alblai_CCA17208	Alblai_32_1
Alblai_CCA17209	Alblai_32_2
Alblai_CCA17210	Alblai_32_3
Alblai_CCA17211	Alblai_32_4
Alblai_CCA17212	Alblai_32_5
Alblai_CCA17213	Alblai_32_6
Alblai_CCA17214	Alblai_32_7
Alblai_CCA17215	Alblai_32_8
Alblai_CCA17216	Alblai_32_9
Alblai_CCA17217	Alblai_32_10
Alblai_CCA17218	Alblai_32_11
Alblai_CCA17219	Alblai_32_12
Alblai_CCA17220	Alblai_32_13
Alblai_CCA17221	Alblai_32_14
Alblai_CCA17222	Alblai_32_15
Alblai_CCA17223	Alblai_32_16
Alblai_CCA17224	Alblai_32_17
Alblai_CCA17225	Alblai_32_18
Alblai_CCA17226	Alblai_32_19
Alblai_CCA17227	Alblai_32_20
Alblai_CCA17228	Alblai_32_21
Alblai_CCA17229	Alblai_32_22
Alblai_CCA17230	Alblai_32_23
Alblai_CCA17231	Alblai_32_24
Alblai_CCA17232	Alblai_32_25
Alblai_CCA17233	Alblai_32_26
Alblai_CCA17234	Alblai_32_27
Alblai_CCA17235	Alblai_32_28
Alblai_CCA17236	Alblai_32_29
Alblai_CCA17237	Alblai_32_30
Alblai_CCA17238	Alblai_32_31
Alblai_CCA17239	Alblai_32_32
Alblai_CCA17240	Alblai_32_33
Alblai_CCA17241	Alblai_32_34
Alblai_CCA17242	Alblai_32_35
Alblai_CCA17243	Alblai_32_36
Alblai_CCA17244	Alblai_32_37
Alblai_CCA17245	Alblai_32_38
Alblai_CCA17246	Alblai_32_39
Alblai_CCA17247	Alblai_32_40
Alblai_CCA17248	Alblai_32_41
Alblai_CCA17249	Alblai_32_42
Alblai_CCA17250	Alblai_32_43
Alblai_CCA17251	Alblai_32_44
Alblai_CCA17252	Alblai_32_45
Alblai_CCA17253	Alblai_32_46
Alblai_CCA17254	Alblai_32_47
Alblai_CCA17255	Alblai_32_48
Alblai_CCA17256	Alblai_32_49
Alblai_CCA17257	Alblai_32_50
Alblai_CCA17258	Alblai_32_51
Alblai_CCA17259	Alblai_32_52
Alblai_CCA17260	Alblai_32_53
Alblai_CCA17261	Alblai_32_54
Alblai_CCA17262	Alblai_32_55
Alblai_CCA17263	Alblai_32_56
Alblai_CCA17264	Alblai_32_57
Alblai_CCA17265	Alblai_32_58
Alblai_CCA17266	Alblai_32_59
Alblai_CCA17267	Alblai_32_60
Alblai_CCA17268	Alblai_32_61
Alblai_CCA17269	Alblai_32_62
Alblai_CCA17270	Alblai_32_63
Alblai_CCA17271	Alblai_32_64
Alblai_CCA17272	Alblai_32_65
Alblai_CCA17273	Alblai_32_66
Alblai_CCA17274	Alblai_32_67
Alblai_CCA17275	Alblai_32_68
Alblai_CCA17276	Alblai_32_69
Alblai_CCA17277	Alblai_32_70
Alblai_CCA17278	Alblai_32_71
Alblai_CCA17279	Alblai_32_72
Alblai_CCA17280	Alblai_32_73
Alblai_CCA17281	Alblai_32_74
Alblai_CCA17282	Alblai_32_75
Alblai_CCA17283	Alblai_32_76
Alblai_CCA17284	Alblai_32_77
Alblai_CCA17285	Alblai_32_78
Alblai_CCA17286	Alblai_32_79
Alblai_CCA17288	Alblai_33_1
Alblai_CCA17289	Alblai_33_2
Alblai_CCA17290	Alblai_33_3
Alblai_CCA17291	Alblai_33_4
Alblai_CCA17292	Alblai_33_5
Alblai_CCA17293	Alblai_33_6
Alblai_CCA17294	Alblai_33_7
Alblai_CCA17295	Alblai_33_8
Alblai_CCA17296	Alblai_33_9
Alblai_CCA17297	Alblai_33_10
Alblai_CCA17298	Alblai_33_11
Alblai_CCA17299	Alblai_33_12
Alblai_CCA17300	Alblai_33_13
Alblai_CCA17301	Alblai_33_14
Alblai_CCA17302	Alblai_33_15
Alblai_CCA17303	Alblai_33_16
Alblai_CCA17304	Alblai_33_17
Alblai_CCA17305	Alblai_33_18
Alblai_CCA17306	Alblai_33_19
Alblai_CCA17307	Alblai_33_20
Alblai_CCA17308	Alblai_33_21
Alblai_CCA17309	Alblai_33_22
Alblai_CCA17310	Alblai_33_23
Alblai_CCA17311	Alblai_33_24
Alblai_CCA17312	Alblai_33_25
Alblai_CCA17313	Alblai_33_26
Alblai_CCA17314	Alblai_33_27
Alblai_CCA17315	Alblai_33_28
Alblai_CCA17316	Alblai_33_29
Alblai_CCA17317	Alblai_33_30
Alblai_CCA17318	Alblai_33_31
Alblai_CCA17319	Alblai_33_32
Alblai_CCA17320	Alblai_33_33
Alblai_CCA17321	Alblai_33_34
Alblai_CCA17322	Alblai_33_35
Alblai_CCA17323	Alblai_33_36
Alblai_CCA17324	Alblai_33_37
Alblai_CCA17325	Alblai_33_38
Alblai_CCA17326	Alblai_33_39
Alblai_CCA17327	Alblai_33_40
Alblai_CCA17328	Alblai_33_41
Alblai_CCA17329	Alblai_33_42
Alblai_CCA17330	Alblai_33_43
Alblai_CCA17331	Alblai_33_44
Alblai_CCA17332	Alblai_33_45
Alblai_CCA17334	Alblai_33_46
Alblai_CCA17339	Alblai_33_47
Alblai_CCA17341	Alblai_33_48
Alblai_CCA17344	Alblai_33_49
Alblai_CCA17347	Alblai_33_50
Alblai_CCA17337	Alblai_33_51
Alblai_CCA17338	Alblai_33_52
Alblai_CCA17340	Alblai_33_53
Alblai_CCA17343	Alblai_33_54
Alblai_CCA17345	Alblai_33_55
Alblai_CCA17346	Alblai_33_56
Alblai_CCA17352	Alblai_33_57
Alblai_CCA17335	Alblai_33_58
Alblai_CCA17336	Alblai_33_59
Alblai_CCA17342	Alblai_33_60
Alblai_CCA17348	Alblai_33_61
Alblai_CCA17349	Alblai_33_62
Alblai_CCA17350	Alblai_33_63
Alblai_CCA17351	Alblai_33_64
Alblai_CCA17353	Alblai_33_65
Alblai_CCA17354	Alblai_33_66
Alblai_CCA17355	Alblai_33_67
Alblai_CCA17356	Alblai_33_68
Alblai_CCA17357	Alblai_33_69
Alblai_CCA17358	Alblai_33_70
Alblai_CCA17359	Alblai_33_71
Alblai_CCA17360	Alblai_33_72
Alblai_CCA17361	Alblai_33_73
Alblai_CCA17362	Alblai_33_74
Alblai_CCA17363	Alblai_33_75
Alblai_CCA17364	Alblai_33_76
Alblai_CCA17365	Alblai_33_77
Alblai_CCA17366	Alblai_33_78
Alblai_CCA17367	Alblai_33_79
Alblai_CCA17368	Alblai_33_80
Alblai_CCA17369	Alblai_33_81
Alblai_CCA17370	Alblai_33_82
Alblai_CCA17371	Alblai_33_83
Alblai_CCA17372	Alblai_34_1
Alblai_CCA17373	Alblai_34_2
Alblai_CCA17374	Alblai_34_3
Alblai_CCA17375	Alblai_34_4
Alblai_CCA17376	Alblai_34_5
Alblai_CCA17377	Alblai_34_6
Alblai_CCA17378	Alblai_34_7
Alblai_CCA17379	Alblai_34_8
Alblai_CCA17380	Alblai_34_9
Alblai_CCA17381	Alblai_34_10
Alblai_CCA17382	Alblai_34_11
Alblai_CCA17383	Alblai_34_12
Alblai_CCA17384	Alblai_34_13
Alblai_CCA17385	Alblai_34_14
Alblai_CCA17386	Alblai_34_15
Alblai_CCA17387	Alblai_34_16
Alblai_CCA17388	Alblai_34_17
Alblai_CCA17389	Alblai_34_18
Alblai_CCA17390	Alblai_34_19
Alblai_CCA17391	Alblai_34_20
Alblai_CCA17392	Alblai_34_21
Alblai_CCA17393	Alblai_34_22
Alblai_CCA17394	Alblai_34_23
Alblai_CCA17395	Alblai_34_24
Alblai_CCA17396	Alblai_34_25
Alblai_CCA17397	Alblai_34_26
Alblai_CCA17398	Alblai_34_27
Alblai_CCA17399	Alblai_34_28
Alblai_CCA17400	Alblai_34_29
Alblai_CCA17401	Alblai_34_30
Alblai_CCA17402	Alblai_34_31
Alblai_CCA17403	Alblai_34_32
Alblai_CCA17404	Alblai_34_33
Alblai_CCA17405	Alblai_34_34
Alblai_CCA17406	Alblai_34_35
Alblai_CCA17407	Alblai_34_36
Alblai_CCA17408	Alblai_34_37
Alblai_CCA17409	Alblai_34_38
Alblai_CCA17410	Alblai_34_39
Alblai_CCA17411	Alblai_34_40
Alblai_CCA17412	Alblai_34_41
Alblai_CCA17413	Alblai_34_42
Alblai_CCA17414	Alblai_34_43
Alblai_CCA17415	Alblai_34_44
Alblai_CCA17416	Alblai_34_45
Alblai_CCA17417	Alblai_34_46
Alblai_CCA17418	Alblai_34_47
Alblai_CCA17419	Alblai_34_48
Alblai_CCA17420	Alblai_34_49
Alblai_CCA17421	Alblai_34_50
Alblai_CCA17422	Alblai_34_51
Alblai_CCA17424	Alblai_34_52
Alblai_CCA17425	Alblai_34_53
Alblai_CCA17427	Alblai_34_54
Alblai_CCA17426	Alblai_34_55
Alblai_CCA17423	Alblai_34_56
Alblai_CCA17428	Alblai_34_57
Alblai_CCA17429	Alblai_34_58
Alblai_CCA17430	Alblai_34_59
Alblai_CCA17431	Alblai_34_60
Alblai_CCA17432	Alblai_34_61
Alblai_CCA17433	Alblai_34_62
Alblai_CCA17434	Alblai_34_63
Alblai_CCA17435	Alblai_34_64
Alblai_CCA17436	Alblai_34_65
Alblai_CCA17437	Alblai_34_66
Alblai_CCA17438	Alblai_34_67
Alblai_CCA17439	Alblai_34_68
Alblai_CCA17440	Alblai_34_69
Alblai_CCA17441	Alblai_35_1
Alblai_CCA17442	Alblai_35_2
Alblai_CCA17443	Alblai_35_3
Alblai_CCA17444	Alblai_35_4
Alblai_CCA17445	Alblai_35_5
Alblai_CCA17446	Alblai_35_6
Alblai_CCA17447	Alblai_35_7
Alblai_CCA17448	Alblai_35_8
Alblai_CCA17449	Alblai_35_9
Alblai_CCA17450	Alblai_35_10
Alblai_CCA17451	Alblai_35_11
Alblai_CCA17452	Alblai_35_12
Alblai_CCA17453	Alblai_35_13
Alblai_CCA17454	Alblai_35_14
Alblai_CCA17455	Alblai_35_15
Alblai_CCA17456	Alblai_35_16
Alblai_CCA17457	Alblai_35_17
Alblai_CCA17458	Alblai_35_18
Alblai_CCA17459	Alblai_35_19
Alblai_CCA17460	Alblai_35_20
Alblai_CCA17461	Alblai_35_21
Alblai_CCA17462	Alblai_35_22
Alblai_CCA17463	Alblai_35_23
Alblai_CCA17464	Alblai_35_24
Alblai_CCA17465	Alblai_35_25
Alblai_CCA17466	Alblai_35_26
Alblai_CCA17467	Alblai_35_27
Alblai_CCA17468	Alblai_35_28
Alblai_CCA17469	Alblai_35_29
Alblai_CCA17470	Alblai_35_30
Alblai_CCA17471	Alblai_35_31
Alblai_CCA17472	Alblai_35_32
Alblai_CCA17473	Alblai_35_33
Alblai_CCA17474	Alblai_35_34
Alblai_CCA17476	Alblai_35_35
Alblai_CCA17477	Alblai_35_36
Alblai_CCA17478	Alblai_35_37
Alblai_CCA17479	Alblai_35_38
Alblai_CCA17480	Alblai_35_39
Alblai_CCA17481	Alblai_35_40
Alblai_CCA17482	Alblai_35_41
Alblai_CCA17483	Alblai_35_42
Alblai_CCA17484	Alblai_35_43
Alblai_CCA17485	Alblai_35_44
Alblai_CCA17487	Alblai_36_1
Alblai_CCA17488	Alblai_36_2
Alblai_CCA17489	Alblai_36_3
Alblai_CCA17490	Alblai_36_4
Alblai_CCA17491	Alblai_36_5
Alblai_CCA17492	Alblai_36_6
Alblai_CCA17493	Alblai_36_7
Alblai_CCA17494	Alblai_36_8
Alblai_CCA17495	Alblai_36_9
Alblai_CCA17496	Alblai_36_10
Alblai_CCA17497	Alblai_36_11
Alblai_CCA17498	Alblai_36_12
Alblai_CCA17499	Alblai_36_13
Alblai_CCA17500	Alblai_36_14
Alblai_CCA17501	Alblai_36_15
Alblai_CCA17502	Alblai_36_16
Alblai_CCA17503	Alblai_36_17
Alblai_CCA17504	Alblai_36_18
Alblai_CCA17505	Alblai_36_19
Alblai_CCA17506	Alblai_36_20
Alblai_CCA17507	Alblai_36_21
Alblai_CCA17508	Alblai_36_22
Alblai_CCA17509	Alblai_36_23
Alblai_CCA17510	Alblai_36_24
Alblai_CCA17511	Alblai_36_25
Alblai_CCA17512	Alblai_36_26
Alblai_CCA17513	Alblai_36_27
Alblai_CCA17514	Alblai_36_28
Alblai_CCA17515	Alblai_36_29
Alblai_CCA17516	Alblai_36_30
Alblai_CCA17517	Alblai_36_31
Alblai_CCA17518	Alblai_36_32
Alblai_CCA17519	Alblai_36_33
Alblai_CCA17521	Alblai_36_34
Alblai_CCA17522	Alblai_36_35
Alblai_CCA17523	Alblai_36_36
Alblai_CCA17524	Alblai_36_37
Alblai_CCA17525	Alblai_36_38
Alblai_CCA17526	Alblai_36_39
Alblai_CCA17527	Alblai_36_40
Alblai_CCA17528	Alblai_36_41
Alblai_CCA17529	Alblai_36_42
Alblai_CCA17530	Alblai_36_43
Alblai_CCA17531	Alblai_36_44
Alblai_CCA17532	Alblai_36_45
Alblai_CCA17534	Alblai_36_46
Alblai_CCA17533	Alblai_36_47
Alblai_CCA17535	Alblai_36_48
Alblai_CCA17536	Alblai_36_49
Alblai_CCA17537	Alblai_36_50
Alblai_CCA17539	Alblai_36_51
Alblai_CCA17540	Alblai_36_52
Alblai_CCA17541	Alblai_36_53
Alblai_CCA17542	Alblai_36_54
Alblai_CCA17543	Alblai_36_55
Alblai_CCA17544	Alblai_36_56
Alblai_CCA17545	Alblai_36_57
Alblai_CCA17546	Alblai_36_58
Alblai_CCA17547	Alblai_36_59
Alblai_CCA17548	Alblai_36_60
Alblai_CCA17549	Alblai_36_61
Alblai_CCA17550	Alblai_36_62
Alblai_CCA17551	Alblai_36_63
Alblai_CCA17552	Alblai_36_64
Alblai_CCA17553	Alblai_36_65
Alblai_CCA17554	Alblai_36_66
Alblai_CCA17555	Alblai_36_67
Alblai_CCA17556	Alblai_36_68
Alblai_CCA17557	Alblai_36_69
Alblai_CCA17558	Alblai_36_70
Alblai_CCA17559	Alblai_36_71
Alblai_CCA17560	Alblai_36_72
Alblai_CCA17561	Alblai_36_73
Alblai_CCA17562	Alblai_36_74
Alblai_CCA17563	Alblai_36_75
