Adig_gene-ND5	Adig_1_1
Adig_XM_015893478.1	Adig_24_50
Adig_XM_015894132.1	Adig_24_51
Adig_XM_015893489.1	Adig_24_52
Adig_XM_015894181.1	Adig_24_53
Adig_XM_015893501.1	Adig_24_54
Adig_XM_015894161.1	Adig_24_55
Adig_XM_015894151.1	Adig_24_56
Adig_XM_015893517.1	Adig_24_57
Adig_XM_015894193.1	Adig_24_58
Adig_XM_015894171.1	Adig_24_59
Adig_XM_015893529.1	Adig_24_60
Adig_XM_015894142.1	Adig_24_61
Adig_XM_015894239.1	Adig_24_62
Adig_XM_015894218.1	Adig_24_63
Adig_XM_015893540.1	Adig_24_64
Adig_XM_015894228.1	Adig_24_65
Adig_XM_015893551.1	Adig_24_66
Adig_XM_015893559.1	Adig_24_67
Adig_XM_015894253.1	Adig_24_68
Adig_XM_015894272.1	Adig_24_69
Adig_XM_015893569.1	Adig_24_70
Adig_XM_015894280.1	Adig_24_71
Adig_XM_015893574.1	Adig_24_72
Adig_XM_015894293.1	Adig_24_73
Adig_XM_015894312.1	Adig_24_74
Adig_XM_015894302.1	Adig_24_75
Adig_XM_015893582.1	Adig_24_76
Adig_XM_015893590.1	Adig_24_77
Adig_XM_015894323.1	Adig_24_78
Adig_XM_015893601.1	Adig_24_79
Adig_XM_015894337.1	Adig_24_80
Adig_XM_015894353.1	Adig_24_81
Adig_XM_015894359.1	Adig_24_82
Adig_XM_015894346.1	Adig_24_83
Adig_XM_015894368.1	Adig_24_84
Adig_XM_015893611.1	Adig_24_85
Adig_XM_015894380.1	Adig_24_86
Adig_XM_015894391.1	Adig_24_87
Adig_XM_015893624.1	Adig_24_88
Adig_XM_015894432.1	Adig_24_89
Adig_XM_015893636.1	Adig_24_90
Adig_XM_015893647.1	Adig_24_91
Adig_XM_015894460.1	Adig_24_92
Adig_XM_015894448.1	Adig_24_93
Adig_XM_015894500.1	Adig_25_1
Adig_XM_015894929.1	Adig_25_2
Adig_XM_015894875.1	Adig_25_3
Adig_XM_015894948.1	Adig_25_4
Adig_XM_015894817.1	Adig_25_5
Adig_XM_015894807.1	Adig_25_6
Adig_XM_015894845.1	Adig_25_7
Adig_XM_015894921.1	Adig_25_8
Adig_XM_015894775.1	Adig_25_9
Adig_XM_015894522.1	Adig_25_10
Adig_XM_015895011.1	Adig_25_11
Adig_XM_015895079.1	Adig_25_12
Adig_XM_015895070.1	Adig_25_13
Adig_XM_015894541.1	Adig_25_14
Adig_XM_015894549.1	Adig_25_15
Adig_XM_015894560.1	Adig_25_16
Adig_XM_015895057.1	Adig_25_17
Adig_XM_015894573.1	Adig_25_18
Adig_XM_015895095.1	Adig_25_19
Adig_XM_015895103.1	Adig_25_20
Adig_XM_015894582.1	Adig_25_21
Adig_XM_015894590.1	Adig_25_22
Adig_XM_015895123.1	Adig_25_23
Adig_XM_015894788.1	Adig_25_24
Adig_XM_015894599.1	Adig_25_25
Adig_XM_015894618.1	Adig_25_26
Adig_XM_015894628.1	Adig_25_27
Adig_XM_015894648.1	Adig_25_28
Adig_XM_015894682.1	Adig_25_29
Adig_XM_015895137.1	Adig_25_30
Adig_XM_015895152.1	Adig_25_31
Adig_XM_015895161.1	Adig_25_32
Adig_XM_015894712.1	Adig_25_33
Adig_XM_015894722.1	Adig_25_34
Adig_XM_015894733.1	Adig_25_35
Adig_XM_015895177.1	Adig_25_36
Adig_XM_015895188.1	Adig_25_37
Adig_XM_015895195.1	Adig_25_38
Adig_XM_015895204.1	Adig_25_39
Adig_XM_015895233.1	Adig_25_40
Adig_XM_015894744.1	Adig_25_41
Adig_XM_015894755.1	Adig_25_42
Adig_XM_015895244.1	Adig_25_43
Adig_XM_015894765.1	Adig_25_44
Adig_XM_015895282.1	Adig_26_1
Adig_XM_015895293.1	Adig_26_2
Adig_XM_015895482.1	Adig_26_3
Adig_XM_015895492.1	Adig_26_4
Adig_XM_015895489.1	Adig_26_5
Adig_XM_015895483.1	Adig_26_6
Adig_XM_015895491.1	Adig_26_7
Adig_XM_015895488.1	Adig_26_8
Adig_XM_015895499.1	Adig_26_9
Adig_XM_015895500.1	Adig_26_10
Adig_XM_015895498.1	Adig_26_11
Adig_XM_015895301.1	Adig_26_12
Adig_XM_015895311.1	Adig_26_13
Adig_XM_015895503.1	Adig_26_14
Adig_XM_015895505.1	Adig_26_15
Adig_XM_015895502.1	Adig_26_16
Adig_XM_015895504.1	Adig_26_17
Adig_XM_015895506.1	Adig_26_18
Adig_XM_015895510.1	Adig_26_19
Adig_XM_015895512.1	Adig_26_20
Adig_XM_015895513.1	Adig_26_21
Adig_XM_015895515.1	Adig_26_22
Adig_XM_015895517.1	Adig_26_23
Adig_XM_015895320.1	Adig_26_24
Adig_XM_015895516.1	Adig_26_25
Adig_XM_015895330.1	Adig_26_26
Adig_XM_015895518.1	Adig_26_27
Adig_XM_015895341.1	Adig_26_28
Adig_XM_015895351.1	Adig_26_29
Adig_XM_015895522.1	Adig_26_30
Adig_XM_015895523.1	Adig_26_31
Adig_XM_015895520.1	Adig_26_32
Adig_XM_015895359.1	Adig_26_33
Adig_XM_015895369.1	Adig_26_34
Adig_XM_015895526.1	Adig_26_35
Adig_XM_015895528.1	Adig_26_36
Adig_XM_015895524.1	Adig_26_37
Adig_XM_015895532.1	Adig_26_38
Adig_XM_015895379.1	Adig_26_39
Adig_XM_015895389.1	Adig_26_40
Adig_XM_015895396.1	Adig_26_41
Adig_XM_015895405.1	Adig_26_42
Adig_XM_015895413.1	Adig_26_43
Adig_XM_015895423.1	Adig_26_44
Adig_XM_015895534.1	Adig_26_45
Adig_XM_015895535.1	Adig_26_46
Adig_XM_015895432.1	Adig_26_47
Adig_XM_015895440.1	Adig_26_48
Adig_XM_015895448.1	Adig_26_49
Adig_XM_015895455.1	Adig_26_50
Adig_XM_015895536.1	Adig_26_51
Adig_XM_015895541.1	Adig_26_52
Adig_XM_015895538.1	Adig_26_53
Adig_XM_015895537.1	Adig_26_54
Adig_XM_015895540.1	Adig_26_55
Adig_XM_015895464.1	Adig_26_56
Adig_XM_015895466.1	Adig_26_57
Adig_XM_015895542.1	Adig_26_58
Adig_XM_015895543.1	Adig_26_59
Adig_XM_015895467.1	Adig_26_60
Adig_XM_015895468.1	Adig_26_61
Adig_XM_015895544.1	Adig_26_62
Adig_XM_015895545.1	Adig_26_63
Adig_XM_015895547.1	Adig_26_64
Adig_XM_015895469.1	Adig_26_65
Adig_XM_015895557.1	Adig_26_66
Adig_XM_015895471.1	Adig_26_67
Adig_XM_015895546.1	Adig_26_68
Adig_XM_015895556.1	Adig_26_69
Adig_XM_015895472.1	Adig_26_70
Adig_XM_015895558.1	Adig_26_71
Adig_XM_015895473.1	Adig_26_72
Adig_XM_015895560.1	Adig_26_73
Adig_XM_015895559.1	Adig_26_74
Adig_XM_015895474.1	Adig_26_75
Adig_XM_015895481.1	Adig_26_76
Adig_XM_015895561.1	Adig_26_77
Adig_XM_015895562.1	Adig_26_78
Adig_XM_015895475.1	Adig_26_79
Adig_XM_015895563.1	Adig_26_80
Adig_XM_015895565.1	Adig_26_81
Adig_XM_015895476.1	Adig_26_82
Adig_XM_015895477.1	Adig_26_83
Adig_XM_015895568.1	Adig_26_84
Adig_XM_015895570.1	Adig_26_85
Adig_XM_015895569.1	Adig_26_86
Adig_XM_015895566.1	Adig_26_87
Adig_XM_015895567.1	Adig_26_88
Adig_XM_015895479.1	Adig_26_89
Adig_XM_015895480.1	Adig_26_90
Adig_XM_015895625.1	Adig_27_1
Adig_XM_015895618.1	Adig_27_2
Adig_XM_015895571.1	Adig_27_3
Adig_XM_015895624.1	Adig_27_4
Adig_XM_015895627.1	Adig_27_5
Adig_XM_015895628.1	Adig_27_6
Adig_XM_015895572.1	Adig_27_7
Adig_XM_015895574.1	Adig_27_8
Adig_XM_015895575.1	Adig_27_9
Adig_XM_015895630.1	Adig_27_10
Adig_XM_015895576.1	Adig_27_11
Adig_XM_015895631.1	Adig_27_12
Adig_XM_015895577.1	Adig_27_13
Adig_XM_015895634.1	Adig_27_14
Adig_XM_015895632.1	Adig_27_15
Adig_XM_015895578.1	Adig_27_16
Adig_XM_015895635.1	Adig_27_17
Adig_XM_015895579.1	Adig_27_18
Adig_XM_015895637.1	Adig_27_19
Adig_XM_015895639.1	Adig_27_20
Adig_XM_015895580.1	Adig_27_21
Adig_XM_015895640.1	Adig_27_22
Adig_XM_015895641.1	Adig_27_23
Adig_XM_015895647.1	Adig_27_24
Adig_XM_015895581.1	Adig_27_25
Adig_XM_015895645.1	Adig_27_26
Adig_XM_015895646.1	Adig_27_27
Adig_XM_015895642.1	Adig_27_28
Adig_XM_015895582.1	Adig_27_29
Adig_XM_015895644.1	Adig_27_30
Adig_XM_015895583.1	Adig_27_31
Adig_XM_015895648.1	Adig_27_32
Adig_XM_015895661.1	Adig_27_33
Adig_XM_015895657.1	Adig_27_34
Adig_XM_015895650.1	Adig_27_35
Adig_XM_015895656.1	Adig_27_36
Adig_XM_015895651.1	Adig_27_37
Adig_XM_015895663.1	Adig_27_38
Adig_XM_015895585.1	Adig_27_39
Adig_XM_015895649.1	Adig_27_40
Adig_XM_015895662.1	Adig_27_41
Adig_XM_015895660.1	Adig_27_42
Adig_XM_015895586.1	Adig_27_43
Adig_XM_015895664.1	Adig_27_44
Adig_XM_015895665.1	Adig_27_45
Adig_XM_015895587.1	Adig_27_46
Adig_XM_015895682.1	Adig_27_47
Adig_XM_015895669.1	Adig_27_48
Adig_XM_015895686.1	Adig_27_49
Adig_XM_015895683.1	Adig_27_50
Adig_XM_015895588.1	Adig_27_51
Adig_XM_015895687.1	Adig_27_52
Adig_XM_015895589.1	Adig_27_53
Adig_XM_015895590.1	Adig_27_54
Adig_XM_015895592.1	Adig_27_55
Adig_XM_015895690.1	Adig_27_56
Adig_XM_015895689.1	Adig_27_57
Adig_XM_015895691.1	Adig_27_58
Adig_XM_015895693.1	Adig_27_59
Adig_XM_015895694.1	Adig_27_60
Adig_XM_015895593.1	Adig_27_61
Adig_XM_015895594.1	Adig_27_62
Adig_XM_015895695.1	Adig_27_63
Adig_XM_015895595.1	Adig_27_64
Adig_XM_015895698.1	Adig_27_65
Adig_XM_015895697.1	Adig_27_66
Adig_XM_015895699.1	Adig_27_67
Adig_XM_015895617.1	Adig_27_68
Adig_XM_015895597.1	Adig_27_69
Adig_XM_015895598.1	Adig_27_70
Adig_XM_015895599.1	Adig_27_71
Adig_XM_015895600.1	Adig_27_72
Adig_XM_015895601.1	Adig_27_73
Adig_XM_015895603.1	Adig_27_74
Adig_XM_015895700.1	Adig_27_75
Adig_XM_015895604.1	Adig_27_76
Adig_XM_015895705.1	Adig_27_77
Adig_XM_015895706.1	Adig_27_78
Adig_XM_015895707.1	Adig_27_79
Adig_XM_015895709.1	Adig_27_80
Adig_XM_015895605.1	Adig_27_81
Adig_XM_015895710.1	Adig_27_82
Adig_XM_015895606.1	Adig_27_83
Adig_XM_015895712.1	Adig_27_84
Adig_XM_015895715.1	Adig_27_85
Adig_XM_015895714.1	Adig_27_86
Adig_XM_015895716.1	Adig_27_87
Adig_XM_015895607.1	Adig_27_88
Adig_XM_015895608.1	Adig_27_89
Adig_XM_015895609.1	Adig_27_90
Adig_XM_015895610.1	Adig_27_91
Adig_XM_015895720.1	Adig_27_92
Adig_XM_015895718.1	Adig_27_93
Adig_XM_015895611.1	Adig_27_94
Adig_XM_015895612.1	Adig_27_95
Adig_XM_015895614.1	Adig_27_96
Adig_XM_015895719.1	Adig_27_97
Adig_XM_015895615.1	Adig_27_98
Adig_XM_015895616.1	Adig_27_99
Adig_XM_015895724.1	Adig_27_100
Adig_XM_015895722.1	Adig_27_101
Adig_XM_015895721.1	Adig_27_102
Adig_XM_015895725.1	Adig_27_103
Adig_XM_015895728.1	Adig_27_104
Adig_XM_015895726.1	Adig_27_105
Adig_XM_015895756.1	Adig_28_1
Adig_XM_015895729.1	Adig_28_2
Adig_XM_015895757.1	Adig_28_3
Adig_XM_015895759.1	Adig_28_4
Adig_XM_015895758.1	Adig_28_5
Adig_XM_015895761.1	Adig_28_6
Adig_XM_015895730.1	Adig_28_7
Adig_XM_015895766.1	Adig_28_8
Adig_XM_015895767.1	Adig_28_9
Adig_XM_015895775.1	Adig_28_10
Adig_XM_015895777.1	Adig_28_11
Adig_XM_015895778.1	Adig_28_12
Adig_XM_015895731.1	Adig_28_13
Adig_XM_015895732.1	Adig_28_14
Adig_XM_015895733.1	Adig_28_15
Adig_XM_015895782.1	Adig_28_16
Adig_XM_015895780.1	Adig_28_17
Adig_XM_015895779.1	Adig_28_18
Adig_XM_015895784.1	Adig_28_19
Adig_XM_015895734.1	Adig_28_20
Adig_XM_015895783.1	Adig_28_21
Adig_XM_015895788.1	Adig_28_22
Adig_XM_015895785.1	Adig_28_23
Adig_XM_015895735.1	Adig_28_24
Adig_XM_015895786.1	Adig_28_25
Adig_XM_015895789.1	Adig_28_26
Adig_XM_015895736.1	Adig_28_27
Adig_XM_015895790.1	Adig_28_28
Adig_XM_015895797.1	Adig_28_29
Adig_XM_015895754.1	Adig_28_30
Adig_XM_015895738.1	Adig_28_31
Adig_XM_015895740.1	Adig_28_32
Adig_XM_015895739.1	Adig_28_33
Adig_XM_015895801.1	Adig_28_34
Adig_XM_015895799.1	Adig_28_35
Adig_XM_015895802.1	Adig_28_36
Adig_XM_015895804.1	Adig_28_37
Adig_XM_015895741.1	Adig_28_38
Adig_XM_015895807.1	Adig_28_39
Adig_XM_015895816.1	Adig_28_40
Adig_XM_015895808.1	Adig_28_41
Adig_XM_015895819.1	Adig_28_42
Adig_XM_015895820.1	Adig_28_43
Adig_XM_015895821.1	Adig_28_44
Adig_XM_015895822.1	Adig_28_45
Adig_XM_015895817.1	Adig_28_46
Adig_XM_015895742.1	Adig_28_47
Adig_XM_015895823.1	Adig_28_48
Adig_XM_015895824.1	Adig_28_49
Adig_XM_015895826.1	Adig_28_50
Adig_XM_015895825.1	Adig_28_51
Adig_XM_015895829.1	Adig_28_52
Adig_XM_015895835.1	Adig_28_53
Adig_XM_015895832.1	Adig_28_54
Adig_XM_015895830.1	Adig_28_55
Adig_XM_015895836.1	Adig_28_56
Adig_XM_015895841.1	Adig_28_57
Adig_XM_015895837.1	Adig_28_58
Adig_XM_015895838.1	Adig_28_59
Adig_XM_015895843.1	Adig_28_60
Adig_XM_015895845.1	Adig_28_61
Adig_XM_015895844.1	Adig_28_62
Adig_XM_015895846.1	Adig_28_63
Adig_XM_015895852.1	Adig_28_64
Adig_XM_015895853.1	Adig_28_65
Adig_XM_015895855.1	Adig_28_66
Adig_XM_015895854.1	Adig_28_67
Adig_XM_015895743.1	Adig_28_68
Adig_XM_015895744.1	Adig_28_69
Adig_XM_015895856.1	Adig_28_70
Adig_XM_015895857.1	Adig_28_71
Adig_XM_015895858.1	Adig_28_72
Adig_XM_015895745.1	Adig_28_73
Adig_XM_015895748.1	Adig_28_74
Adig_XM_015895746.1	Adig_28_75
Adig_XM_015895747.1	Adig_28_76
Adig_XM_015895859.1	Adig_28_77
Adig_XM_015895863.1	Adig_28_78
Adig_XM_015895865.1	Adig_28_79
Adig_XM_015895866.1	Adig_28_80
Adig_XM_015895749.1	Adig_28_81
Adig_XM_015895867.1	Adig_28_82
Adig_XM_015895872.1	Adig_28_83
Adig_XM_015895873.1	Adig_28_84
Adig_XM_015895750.1	Adig_28_85
Adig_XM_015895751.1	Adig_28_86
Adig_XM_015895752.1	Adig_28_87
Adig_XM_015895875.1	Adig_29_1
Adig_XM_015895899.1	Adig_29_2
Adig_XM_015895876.1	Adig_29_3
Adig_XM_015895877.1	Adig_29_4
Adig_XM_015895879.1	Adig_29_5
Adig_XM_015895880.1	Adig_29_6
Adig_XM_015895881.1	Adig_29_7
Adig_XM_015895882.1	Adig_29_8
Adig_XM_015895904.1	Adig_29_9
Adig_XM_015895883.1	Adig_29_10
Adig_XM_015895906.1	Adig_29_11
Adig_XM_015895884.1	Adig_29_12
Adig_XM_015895907.1	Adig_29_13
Adig_XM_015895885.1	Adig_29_14
Adig_XM_015895912.1	Adig_29_15
Adig_XM_015895909.1	Adig_29_16
Adig_XM_015895911.1	Adig_29_17
Adig_XM_015895914.1	Adig_29_18
Adig_XM_015895923.1	Adig_29_19
Adig_XM_015895887.1	Adig_29_20
Adig_XM_015895915.1	Adig_29_21
Adig_XM_015895924.1	Adig_29_22
Adig_XM_015895888.1	Adig_29_23
Adig_XM_015895889.1	Adig_29_24
Adig_XM_015895925.1	Adig_29_25
Adig_XM_015895927.1	Adig_29_26
Adig_XM_015895929.1	Adig_29_27
Adig_XM_015895932.1	Adig_29_28
Adig_XM_015895930.1	Adig_29_29
Adig_XM_015895890.1	Adig_29_30
Adig_XM_015895891.1	Adig_29_31
Adig_XM_015895933.1	Adig_29_32
Adig_XM_015895892.1	Adig_29_33
Adig_XM_015895931.1	Adig_29_34
Adig_XM_015895934.1	Adig_29_35
Adig_XM_015895893.1	Adig_29_36
Adig_XM_015895895.1	Adig_29_37
Adig_XM_015895896.1	Adig_29_38
Adig_XM_015895935.1	Adig_29_39
Adig_XM_015895939.1	Adig_29_40
Adig_XM_015895940.1	Adig_29_41
Adig_XM_015895942.1	Adig_29_42
Adig_XM_015895943.1	Adig_29_43
Adig_XM_015895897.1	Adig_29_44
Adig_XM_015895950.1	Adig_29_45
Adig_XM_015895952.1	Adig_29_46
Adig_XM_015895947.1	Adig_29_47
Adig_XM_015895949.1	Adig_29_48
Adig_XM_015895944.1	Adig_29_49
Adig_XM_015895945.1	Adig_29_50
Adig_XM_015895954.1	Adig_29_51
Adig_XM_015895953.1	Adig_29_52
Adig_XM_015895898.1	Adig_29_53
Adig_XM_015895963.1	Adig_29_54
Adig_XM_015895957.1	Adig_29_55
Adig_XM_015895960.1	Adig_29_56
Adig_XM_015895955.1	Adig_29_57
Adig_XM_015895959.1	Adig_29_58
Adig_XM_015895958.1	Adig_29_59
Adig_XM_015895965.1	Adig_29_60
Adig_XM_015895969.1	Adig_29_61
Adig_XM_015895968.1	Adig_29_62
Adig_XM_015895966.1	Adig_29_63
Adig_XM_015895972.1	Adig_30_1
Adig_XM_015895982.1	Adig_30_2
Adig_XM_015895983.1	Adig_30_3
Adig_XM_015895973.1	Adig_30_4
Adig_XM_015895984.1	Adig_30_5
Adig_XM_015895975.1	Adig_30_6
Adig_XM_015895976.1	Adig_30_7
Adig_XM_015895977.1	Adig_30_8
Adig_XM_015895985.1	Adig_30_9
Adig_XM_015895988.1	Adig_30_10
Adig_XM_015895987.1	Adig_30_11
Adig_XM_015895989.1	Adig_30_12
Adig_XM_015895990.1	Adig_30_13
Adig_XM_015895991.1	Adig_30_14
Adig_XM_015895992.1	Adig_30_15
Adig_XM_015895998.1	Adig_30_16
Adig_XM_015895996.1	Adig_30_17
Adig_XM_015895993.1	Adig_30_18
Adig_XM_015896001.1	Adig_30_19
Adig_XM_015896002.1	Adig_30_20
Adig_XM_015896005.1	Adig_30_21
Adig_XM_015896009.1	Adig_30_22
Adig_XM_015896011.1	Adig_30_23
Adig_XM_015896012.1	Adig_30_24
Adig_XM_015896034.1	Adig_30_25
Adig_XM_015896013.1	Adig_30_26
Adig_XM_015896025.1	Adig_30_27
Adig_XM_015896024.1	Adig_30_28
Adig_XM_015896023.1	Adig_30_29
Adig_XM_015896016.1	Adig_30_30
Adig_XM_015896018.1	Adig_30_31
Adig_XM_015896035.1	Adig_30_32
Adig_XM_015896036.1	Adig_30_33
Adig_XM_015896038.1	Adig_30_34
Adig_XM_015896037.1	Adig_30_35
Adig_XM_015896042.1	Adig_30_36
Adig_XM_015895978.1	Adig_30_37
Adig_XM_015896041.1	Adig_30_38
Adig_XM_015896044.1	Adig_30_39
Adig_XM_015896043.1	Adig_30_40
Adig_XM_015896046.1	Adig_30_41
Adig_XM_015895980.1	Adig_30_42
Adig_XM_015895981.1	Adig_30_43
Adig_XM_015896047.1	Adig_31_1
Adig_XM_015896048.1	Adig_31_2
Adig_XM_015896049.1	Adig_31_3
Adig_XM_015896074.1	Adig_31_4
Adig_XM_015896070.1	Adig_31_5
Adig_XM_015896075.1	Adig_31_6
Adig_XM_015896076.1	Adig_31_7
Adig_XM_015896050.1	Adig_31_8
Adig_XM_015896081.1	Adig_31_9
Adig_XM_015896088.1	Adig_31_10
Adig_XM_015896077.1	Adig_31_11
Adig_XM_015896085.1	Adig_31_12
Adig_XM_015896089.1	Adig_31_13
Adig_XM_015896091.1	Adig_31_14
Adig_XM_015896071.1	Adig_31_15
Adig_XM_015896072.1	Adig_31_16
Adig_XM_015896051.1	Adig_31_17
Adig_XM_015896104.1	Adig_31_18
Adig_XM_015896099.1	Adig_31_19
Adig_XM_015896102.1	Adig_31_20
Adig_XM_015896098.1	Adig_31_21
Adig_XM_015896097.1	Adig_31_22
Adig_XM_015896052.1	Adig_31_23
Adig_XM_015896103.1	Adig_31_24
Adig_XM_015896092.1	Adig_31_25
Adig_XM_015896096.1	Adig_31_26
Adig_XM_015896101.1	Adig_31_27
Adig_XM_015896053.1	Adig_31_28
Adig_XM_015896054.1	Adig_31_29
Adig_XM_015896106.1	Adig_31_30
Adig_XM_015896105.1	Adig_31_31
Adig_XM_015896107.1	Adig_31_32
Adig_XM_015896073.1	Adig_31_33
Adig_XM_015896055.1	Adig_31_34
Adig_XM_015896110.1	Adig_31_35
Adig_XM_015896057.1	Adig_31_36
Adig_XM_015896058.1	Adig_31_37
Adig_XM_015896111.1	Adig_31_38
Adig_XM_015896116.1	Adig_31_39
Adig_XM_015896059.1	Adig_31_40
Adig_XM_015896117.1	Adig_31_41
Adig_XM_015896060.1	Adig_31_42
Adig_XM_015896061.1	Adig_31_43
Adig_XM_015896120.1	Adig_31_44
Adig_XM_015896118.1	Adig_31_45
Adig_XM_015896122.1	Adig_31_46
Adig_XM_015896123.1	Adig_31_47
Adig_XM_015896062.1	Adig_31_48
Adig_XM_015896063.1	Adig_31_49
Adig_XM_015896124.1	Adig_31_50
Adig_XM_015896064.1	Adig_31_51
Adig_XM_015896138.1	Adig_31_52
Adig_XM_015896133.1	Adig_31_53
Adig_XM_015896126.1	Adig_31_54
Adig_XM_015896137.1	Adig_31_55
Adig_XM_015896139.1	Adig_31_56
Adig_XM_015896065.1	Adig_31_57
Adig_XM_015896144.1	Adig_31_58
Adig_XM_015896150.1	Adig_31_59
Adig_XM_015896146.1	Adig_31_60
Adig_XM_015896140.1	Adig_31_61
Adig_XM_015896066.1	Adig_31_62
Adig_XM_015896151.1	Adig_31_63
Adig_XM_015896153.1	Adig_31_64
Adig_XM_015896154.1	Adig_31_65
Adig_XM_015896068.1	Adig_31_66
Adig_XM_015896069.1	Adig_31_67
Adig_XM_015896156.1	Adig_31_68
Adig_XM_015896157.1	Adig_31_69
Adig_XM_015896159.1	Adig_31_70
Adig_XM_015896158.1	Adig_31_71
Adig_XM_015896160.1	Adig_31_72
Adig_XM_015896161.1	Adig_32_1
Adig_XM_015896163.1	Adig_32_2
Adig_XM_015896197.1	Adig_32_3
Adig_XM_015896164.1	Adig_32_4
Adig_XM_015896199.1	Adig_32_5
Adig_XM_015896198.1	Adig_32_6
Adig_XM_015896201.1	Adig_32_7
Adig_XM_015896165.1	Adig_32_8
Adig_XM_015896166.1	Adig_32_9
Adig_XM_015896167.1	Adig_32_10
Adig_XM_015896168.1	Adig_32_11
Adig_XM_015896169.1	Adig_32_12
Adig_XM_015896170.1	Adig_32_13
Adig_XM_015896205.1	Adig_32_14
Adig_XM_015896171.1	Adig_32_15
Adig_XM_015896207.1	Adig_32_16
Adig_XM_015896211.1	Adig_32_17
Adig_XM_015896213.1	Adig_32_18
Adig_XM_015896208.1	Adig_32_19
Adig_XM_015896214.1	Adig_32_20
Adig_XM_015896216.1	Adig_32_21
Adig_XM_015896219.1	Adig_32_22
Adig_XM_015896172.1	Adig_32_23
Adig_XM_015896221.1	Adig_32_24
Adig_XM_015896218.1	Adig_32_25
Adig_XM_015896222.1	Adig_32_26
Adig_XM_015896174.1	Adig_32_27
Adig_XM_015896223.1	Adig_32_28
Adig_XM_015896227.1	Adig_32_29
Adig_XM_015896226.1	Adig_32_30
Adig_XM_015896225.1	Adig_32_31
Adig_XM_015896175.1	Adig_32_32
Adig_XM_015896176.1	Adig_32_33
Adig_XM_015896230.1	Adig_32_34
Adig_XM_015896231.1	Adig_32_35
Adig_XM_015896235.1	Adig_32_36
Adig_XM_015896238.1	Adig_32_37
Adig_XM_015896177.1	Adig_32_38
Adig_XM_015896236.1	Adig_32_39
Adig_XM_015896233.1	Adig_32_40
Adig_XM_015896178.1	Adig_32_41
Adig_XM_015896179.1	Adig_32_42
Adig_XM_015896234.1	Adig_32_43
Adig_XM_015896237.1	Adig_32_44
Adig_XM_015896240.1	Adig_32_45
Adig_XM_015896180.1	Adig_32_46
Adig_XM_015896241.1	Adig_32_47
Adig_XM_015896181.1	Adig_32_48
Adig_XM_015896243.1	Adig_32_49
Adig_XM_015896246.1	Adig_32_50
Adig_XM_015896245.1	Adig_32_51
Adig_XM_015896247.1	Adig_32_52
Adig_XM_015896250.1	Adig_32_53
Adig_XM_015896253.1	Adig_32_54
Adig_XM_015896182.1	Adig_32_55
Adig_XM_015896248.1	Adig_32_56
Adig_XM_015896249.1	Adig_32_57
Adig_XM_015896251.1	Adig_32_58
Adig_XM_015896183.1	Adig_32_59
Adig_XM_015896254.1	Adig_32_60
Adig_XM_015896185.1	Adig_32_61
Adig_XM_015896255.1	Adig_32_62
Adig_XM_015896259.1	Adig_32_63
Adig_XM_015896261.1	Adig_32_64
Adig_XM_015896256.1	Adig_32_65
Adig_XM_015896263.1	Adig_32_66
Adig_XM_015896186.1	Adig_32_67
Adig_XM_015896264.1	Adig_32_68
Adig_XM_015896265.1	Adig_32_69
Adig_XM_015896266.1	Adig_32_70
Adig_XM_015896271.1	Adig_32_71
Adig_XM_015896270.1	Adig_32_72
Adig_XM_015896187.1	Adig_32_73
Adig_XM_015896267.1	Adig_32_74
Adig_XM_015896269.1	Adig_32_75
Adig_XM_015896272.1	Adig_32_76
Adig_XM_015896273.1	Adig_32_77
Adig_XM_015896274.1	Adig_32_78
Adig_XM_015896188.1	Adig_32_79
Adig_XM_015896189.1	Adig_32_80
Adig_XM_015896276.1	Adig_32_81
Adig_XM_015896277.1	Adig_32_82
Adig_XM_015896280.1	Adig_32_83
Adig_XM_015896282.1	Adig_32_84
Adig_XM_015896191.1	Adig_32_85
Adig_XM_015896286.1	Adig_32_86
Adig_XM_015896284.1	Adig_32_87
Adig_XM_015896285.1	Adig_32_88
Adig_XM_015896192.1	Adig_32_89
Adig_XM_015896193.1	Adig_32_90
Adig_XM_015896287.1	Adig_32_91
Adig_XM_015896288.1	Adig_32_92
Adig_XM_015896194.1	Adig_32_93
Adig_XM_015896289.1	Adig_32_94
Adig_XM_015896195.1	Adig_32_95
Adig_XM_015896196.1	Adig_32_96
Adig_XM_015896292.1	Adig_33_1
Adig_XM_015896329.1	Adig_33_2
Adig_XM_015896335.1	Adig_33_3
Adig_XM_015896330.1	Adig_33_4
Adig_XM_015896334.1	Adig_33_5
Adig_XM_015896293.1	Adig_33_6
Adig_XM_015896294.1	Adig_33_7
Adig_XM_015896296.1	Adig_33_8
Adig_XM_015896297.1	Adig_33_9
Adig_XM_015896336.1	Adig_33_10
Adig_XM_015896337.1	Adig_33_11
Adig_XM_015896327.1	Adig_33_12
Adig_XM_015896298.1	Adig_33_13
Adig_XM_015896338.1	Adig_33_14
Adig_XM_015896340.1	Adig_33_15
Adig_XM_015896342.1	Adig_33_16
Adig_XM_015896299.1	Adig_33_17
Adig_XM_015896300.1	Adig_33_18
Adig_XM_015896301.1	Adig_33_19
Adig_XM_015896302.1	Adig_33_20
Adig_XM_015896304.1	Adig_33_21
