Lpol_gene-COX1	Lpol_1_1
Lpol_XM_013919666.2	Lpol_692_6
Lpol_XM_022386570.1	Lpol_692_7
Lpol_XM_013919669.2	Lpol_692_8
Lpol_XM_022386580.1	Lpol_692_9
Lpol_XM_013919671.2	Lpol_692_10
Lpol_XM_022386585.1	Lpol_693_1
Lpol_XM_013919673.2	Lpol_693_2
Lpol_XM_013919676.2	Lpol_693_3
Lpol_XM_022386583.1	Lpol_693_4
Lpol_XM_013919677.2	Lpol_693_5
Lpol_XM_013919674.2	Lpol_693_6
Lpol_XM_022386588.1	Lpol_693_7
Lpol_XM_022386592.1	Lpol_694_1
Lpol_XM_022386589.1	Lpol_694_2
Lpol_XM_022386594.1	Lpol_694_3
Lpol_XM_022386598.1	Lpol_694_4
Lpol_XM_022386599.1	Lpol_694_5
Lpol_XM_022386590.1	Lpol_694_6
Lpol_XM_013919685.1	Lpol_694_7
Lpol_XM_022386611.1	Lpol_695_1
Lpol_XM_022386601.1	Lpol_695_2
Lpol_XM_022386606.1	Lpol_695_3
Lpol_XM_013919693.2	Lpol_695_4
Lpol_XM_022386600.1	Lpol_695_5
Lpol_XM_013919698.2	Lpol_695_6
Lpol_XM_013919696.2	Lpol_695_7
Lpol_XM_013919705.2	Lpol_696_1
Lpol_XM_022386618.1	Lpol_696_2
Lpol_XM_022386615.1	Lpol_696_3
Lpol_XM_022386616.1	Lpol_696_4
Lpol_XM_013919706.2	Lpol_697_1
Lpol_XM_022386622.1	Lpol_697_2
Lpol_XM_013919713.2	Lpol_697_3
Lpol_XM_022386624.1	Lpol_697_4
Lpol_XM_013919717.2	Lpol_697_5
Lpol_XM_022386626.1	Lpol_697_6
Lpol_XM_013919719.2	Lpol_697_7
Lpol_XM_022386620.1	Lpol_697_8
Lpol_XM_022386621.1	Lpol_697_9
Lpol_XM_022386632.1	Lpol_697_10
Lpol_XM_022386637.1	Lpol_697_11
Lpol_XM_013919711.2	Lpol_697_12
Lpol_XM_022386643.1	Lpol_698_1
Lpol_XM_022386644.1	Lpol_699_1
Lpol_XM_022386646.1	Lpol_699_2
Lpol_XM_022386647.1	Lpol_699_3
Lpol_XM_013919734.2	Lpol_700_1
Lpol_XM_013919737.2	Lpol_700_2
Lpol_XM_013919727.2	Lpol_700_3
Lpol_XM_013919728.2	Lpol_700_4
Lpol_XM_013919729.2	Lpol_700_5
Lpol_XM_013919731.2	Lpol_700_6
Lpol_XM_022386657.1	Lpol_700_7
Lpol_XM_013919726.2	Lpol_700_8
Lpol_XM_022386667.1	Lpol_701_1
Lpol_XM_022386672.1	Lpol_701_2
Lpol_XM_022386669.1	Lpol_701_3
Lpol_XM_013919745.2	Lpol_701_4
Lpol_XM_013919742.1	Lpol_701_5
Lpol_XM_022386670.1	Lpol_701_6
Lpol_XM_013919741.2	Lpol_701_7
Lpol_XM_013919746.2	Lpol_702_1
Lpol_XM_013919747.2	Lpol_702_2
Lpol_XM_022386678.1	Lpol_702_3
Lpol_XM_022386679.1	Lpol_702_4
Lpol_XM_022386682.1	Lpol_702_5
Lpol_XM_013919752.2	Lpol_702_6
Lpol_XM_022386686.1	Lpol_703_1
Lpol_XM_013919755.2	Lpol_703_2
Lpol_XM_022386690.1	Lpol_704_1
Lpol_XM_022386692.1	Lpol_704_2
Lpol_XM_022386696.1	Lpol_705_1
Lpol_XM_013919761.2	Lpol_705_2
Lpol_XM_022386697.1	Lpol_706_1
Lpol_XM_022386699.1	Lpol_706_2
Lpol_XM_013919766.2	Lpol_706_3
Lpol_XM_022386700.1	Lpol_706_4
Lpol_XM_022386702.1	Lpol_706_5
Lpol_XM_013919764.2	Lpol_706_6
Lpol_XM_013919765.2	Lpol_706_7
Lpol_XM_013919763.1	Lpol_706_8
Lpol_XM_013919768.2	Lpol_707_1
Lpol_XM_022386707.1	Lpol_707_2
Lpol_XM_022386706.1	Lpol_707_3
Lpol_XM_022386704.1	Lpol_707_4
Lpol_XM_022386705.1	Lpol_707_5
Lpol_XM_022386708.1	Lpol_708_1
Lpol_XM_022386709.1	Lpol_708_2
Lpol_XM_022386710.1	Lpol_708_3
Lpol_XM_013919775.1	Lpol_709_1
Lpol_XM_013919778.2	Lpol_709_2
Lpol_XM_013919776.2	Lpol_709_3
Lpol_XM_022386717.1	Lpol_709_4
Lpol_XM_022386713.1	Lpol_709_5
Lpol_XM_013919783.2	Lpol_710_1
Lpol_XM_022386720.1	Lpol_710_2
Lpol_XM_022386722.1	Lpol_710_3
Lpol_XM_022386726.1	Lpol_710_4
Lpol_XM_022386735.1	Lpol_711_1
Lpol_XM_022386737.1	Lpol_711_2
Lpol_XM_022386738.1	Lpol_711_3
Lpol_XM_022386736.1	Lpol_711_4
Lpol_XM_022386740.1	Lpol_711_5
Lpol_XM_022386742.1	Lpol_712_1
Lpol_XM_013919792.2	Lpol_712_2
Lpol_XM_022386744.1	Lpol_712_3
Lpol_XM_013919790.2	Lpol_712_4
Lpol_XM_013919794.2	Lpol_713_1
Lpol_XM_013919795.2	Lpol_713_2
Lpol_XM_022386745.1	Lpol_713_3
Lpol_XM_022386748.1	Lpol_713_4
Lpol_XM_022386752.1	Lpol_713_5
Lpol_XM_013919796.2	Lpol_714_1
Lpol_XM_013919797.2	Lpol_714_2
Lpol_XM_013919798.2	Lpol_714_3
Lpol_XM_013919799.2	Lpol_714_4
Lpol_XM_022386758.1	Lpol_715_1
Lpol_XM_022386761.1	Lpol_715_2
Lpol_XM_022386764.1	Lpol_715_3
Lpol_XM_022386765.1	Lpol_715_4
Lpol_XM_022386757.1	Lpol_715_5
Lpol_XM_022386769.1	Lpol_716_1
Lpol_XM_022386767.1	Lpol_716_2
Lpol_XM_022386768.1	Lpol_716_3
Lpol_XM_013919807.2	Lpol_716_4
Lpol_XM_013919808.2	Lpol_716_5
Lpol_XM_013919809.1	Lpol_716_6
Lpol_XM_013919806.2	Lpol_716_7
Lpol_XM_022386778.1	Lpol_717_1
Lpol_XM_022386780.1	Lpol_717_2
Lpol_XM_013919813.2	Lpol_717_3
Lpol_XM_013919814.2	Lpol_717_4
Lpol_XM_022386779.1	Lpol_717_5
Lpol_XM_022386783.1	Lpol_718_1
Lpol_XM_022386785.1	Lpol_718_2
Lpol_XM_013919819.2	Lpol_719_1
Lpol_XM_022386787.1	Lpol_719_2
Lpol_XM_013919828.2	Lpol_719_3
Lpol_XM_013919832.2	Lpol_719_4
Lpol_XM_013919821.1	Lpol_719_5
Lpol_XM_022386788.1	Lpol_719_6
Lpol_XM_022386789.1	Lpol_719_7
Lpol_XM_013919826.2	Lpol_719_8
Lpol_XM_013919824.2	Lpol_719_9
Lpol_XM_022386795.1	Lpol_720_1
Lpol_XM_022386796.1	Lpol_720_2
Lpol_XM_013919837.2	Lpol_720_3
Lpol_XM_022386793.1	Lpol_720_4
Lpol_XM_013919833.2	Lpol_720_5
Lpol_XM_013919839.2	Lpol_721_1
Lpol_XM_013919841.2	Lpol_721_2
Lpol_XM_013919840.2	Lpol_721_3
Lpol_XM_022386802.1	Lpol_721_4
Lpol_XM_022386808.1	Lpol_722_1
Lpol_XM_013919847.2	Lpol_722_2
Lpol_XM_022386807.1	Lpol_722_3
Lpol_XM_013919845.2	Lpol_722_4
Lpol_XM_013919849.2	Lpol_723_1
Lpol_XM_013919852.2	Lpol_723_2
Lpol_XM_022386815.1	Lpol_723_3
Lpol_XM_022386819.1	Lpol_723_4
Lpol_XM_013919851.2	Lpol_723_5
Lpol_XM_013919858.2	Lpol_724_1
Lpol_XM_013919859.2	Lpol_724_2
Lpol_XM_022386821.1	Lpol_724_3
Lpol_XM_022386820.1	Lpol_724_4
Lpol_XM_022386823.1	Lpol_724_5
Lpol_XM_013919855.2	Lpol_724_6
Lpol_XM_022386825.1	Lpol_724_7
Lpol_XM_013919863.2	Lpol_725_1
Lpol_XM_022386828.1	Lpol_725_2
Lpol_XM_022386826.1	Lpol_725_3
Lpol_XM_013919864.2	Lpol_725_4
Lpol_XM_022386832.1	Lpol_725_5
Lpol_XM_022386836.1	Lpol_726_1
Lpol_XM_013919868.2	Lpol_726_2
Lpol_XM_013919867.2	Lpol_726_3
Lpol_XM_013919870.2	Lpol_726_4
Lpol_XM_013919869.2	Lpol_726_5
Lpol_XM_022386834.1	Lpol_726_6
Lpol_XM_022386835.1	Lpol_726_7
Lpol_XM_013919872.2	Lpol_727_1
Lpol_XM_013919871.2	Lpol_727_2
Lpol_XM_013919878.2	Lpol_728_1
Lpol_XM_022386851.1	Lpol_728_2
Lpol_XM_022386850.1	Lpol_728_3
Lpol_XM_022386849.1	Lpol_728_4
Lpol_XM_013919879.2	Lpol_728_5
Lpol_XM_013919876.2	Lpol_728_6
Lpol_XM_013919880.2	Lpol_728_7
Lpol_XM_022386856.1	Lpol_729_1
Lpol_XM_022386857.1	Lpol_729_2
Lpol_XM_022386858.1	Lpol_729_3
Lpol_XM_013919884.2	Lpol_730_1
Lpol_XM_022386863.1	Lpol_730_2
Lpol_XM_022386864.1	Lpol_730_3
Lpol_XM_013919888.2	Lpol_730_4
Lpol_XM_013919889.2	Lpol_730_5
Lpol_XM_013919887.2	Lpol_730_6
Lpol_XM_013919891.2	Lpol_730_7
Lpol_XM_013919892.2	Lpol_730_8
Lpol_XM_013919894.2	Lpol_731_1
Lpol_XM_013919899.2	Lpol_731_2
Lpol_XM_022386876.1	Lpol_731_3
Lpol_XM_013919896.2	Lpol_731_4
Lpol_XM_013919898.1	Lpol_731_5
Lpol_XM_022386879.1	Lpol_732_1
Lpol_XM_022386880.1	Lpol_732_2
Lpol_XM_013919905.2	Lpol_732_3
Lpol_XM_013919907.2	Lpol_732_4
Lpol_XM_013919901.2	Lpol_732_5
Lpol_XM_022386878.1	Lpol_732_6
Lpol_XM_013919903.2	Lpol_732_7
Lpol_XM_022386887.1	Lpol_733_1
Lpol_XM_013919916.2	Lpol_733_2
Lpol_XM_013919913.2	Lpol_733_3
Lpol_XM_013919915.2	Lpol_733_4
Lpol_XM_022386886.1	Lpol_733_5
Lpol_XM_022386891.1	Lpol_733_6
Lpol_XM_013919917.2	Lpol_733_7
Lpol_XM_022386898.1	Lpol_734_1
Lpol_XM_022386901.1	Lpol_734_2
Lpol_XM_013919922.2	Lpol_734_3
Lpol_XM_013919920.2	Lpol_734_4
Lpol_XM_022386900.1	Lpol_734_5
Lpol_XM_022386899.1	Lpol_734_6
Lpol_XM_022386903.1	Lpol_735_1
Lpol_XM_022386907.1	Lpol_736_1
Lpol_XM_013919924.2	Lpol_736_2
Lpol_XM_013919928.2	Lpol_736_3
Lpol_XM_013919927.2	Lpol_736_4
Lpol_XM_022386917.1	Lpol_737_1
Lpol_XM_013919936.2	Lpol_737_2
Lpol_XM_022386918.1	Lpol_737_3
Lpol_XM_013919932.2	Lpol_737_4
Lpol_XM_022386916.1	Lpol_737_5
Lpol_XM_022386921.1	Lpol_737_6
Lpol_XM_022386925.1	Lpol_738_1
Lpol_XM_022386924.1	Lpol_738_2
Lpol_XM_022386926.1	Lpol_738_3
Lpol_XM_022386930.1	Lpol_738_4
Lpol_XM_013919946.2	Lpol_738_5
Lpol_XM_022386932.1	Lpol_738_6
Lpol_XM_013919950.2	Lpol_739_1
Lpol_XM_013919951.2	Lpol_739_2
Lpol_XM_022386937.1	Lpol_739_3
Lpol_XM_022386933.1	Lpol_739_4
Lpol_XM_013919952.2	Lpol_739_5
Lpol_XM_013919949.2	Lpol_739_6
Lpol_XM_013919955.2	Lpol_740_1
Lpol_XM_013919961.2	Lpol_740_2
Lpol_XM_022386940.1	Lpol_740_3
Lpol_XM_013919956.2	Lpol_740_4
Lpol_XM_022386947.1	Lpol_740_5
Lpol_XM_022386939.1	Lpol_740_6
Lpol_XM_022386948.1	Lpol_740_7
Lpol_XM_022386950.1	Lpol_741_1
Lpol_XM_022386949.1	Lpol_741_2
Lpol_XM_022386951.1	Lpol_741_3
Lpol_XM_013919966.2	Lpol_741_4
Lpol_XM_013919970.2	Lpol_742_1
Lpol_XM_013919967.2	Lpol_742_2
Lpol_XM_022386956.1	Lpol_742_3
Lpol_XM_022386960.1	Lpol_742_4
Lpol_XM_022386962.1	Lpol_742_5
Lpol_XM_013919974.2	Lpol_742_6
Lpol_XM_013919968.2	Lpol_742_7
Lpol_XM_013919969.2	Lpol_742_8
Lpol_XM_022386967.1	Lpol_743_1
Lpol_XM_022386974.1	Lpol_744_1
Lpol_XM_022386976.1	Lpol_744_2
Lpol_XM_022386979.1	Lpol_744_3
Lpol_XM_022386971.1	Lpol_744_4
Lpol_XM_022386975.1	Lpol_744_5
Lpol_XM_022386982.1	Lpol_745_1
Lpol_XM_022386983.1	Lpol_745_2
Lpol_XM_013919984.2	Lpol_745_3
Lpol_XM_022386980.1	Lpol_745_4
Lpol_XM_013919988.2	Lpol_745_5
Lpol_XM_013919991.2	Lpol_745_6
Lpol_XM_013919986.2	Lpol_745_7
Lpol_XM_013919993.2	Lpol_746_1
Lpol_XM_013919994.2	Lpol_746_2
Lpol_XM_013919995.2	Lpol_746_3
Lpol_XM_022386994.1	Lpol_746_4
Lpol_XM_013919992.2	Lpol_746_5
Lpol_XM_013919996.2	Lpol_746_6
Lpol_XM_013919999.2	Lpol_746_7
Lpol_XM_022387003.1	Lpol_746_8
Lpol_XM_013920000.1	Lpol_747_1
Lpol_XM_013920001.2	Lpol_747_2
Lpol_XM_022387006.1	Lpol_747_3
Lpol_XM_013920005.2	Lpol_748_1
Lpol_XM_022387008.1	Lpol_748_2
Lpol_XM_013920003.1	Lpol_748_3
Lpol_XM_022387009.1	Lpol_748_4
Lpol_XM_013920006.1	Lpol_749_1
Lpol_XM_022387012.1	Lpol_750_1
Lpol_XM_022387011.1	Lpol_750_2
Lpol_XM_022387013.1	Lpol_751_1
Lpol_XM_022387014.1	Lpol_751_2
Lpol_XM_022387016.1	Lpol_752_1
Lpol_XM_013920010.2	Lpol_752_2
Lpol_XM_022387021.1	Lpol_752_3
Lpol_XM_022387015.1	Lpol_752_4
Lpol_XM_013920012.2	Lpol_752_5
Lpol_XM_013920019.2	Lpol_753_1
Lpol_XM_022387029.1	Lpol_753_2
Lpol_XM_013920021.2	Lpol_754_1
Lpol_XM_013920022.2	Lpol_754_2
Lpol_XM_022387032.1	Lpol_754_3
Lpol_XM_013920024.2	Lpol_755_1
Lpol_XM_013920025.2	Lpol_755_2
Lpol_XM_013920026.2	Lpol_755_3
Lpol_XM_013920027.2	Lpol_755_4
Lpol_XM_022387034.1	Lpol_756_1
Lpol_XM_013920030.2	Lpol_756_2
Lpol_XM_013920031.2	Lpol_756_3
Lpol_XM_013920034.2	Lpol_757_1
Lpol_XM_022387037.1	Lpol_757_2
Lpol_XM_013920035.2	Lpol_757_3
Lpol_XM_013920036.2	Lpol_757_4
Lpol_XM_013920033.1	Lpol_757_5
Lpol_XM_022387035.1	Lpol_757_6
Lpol_XM_022387043.1	Lpol_758_1
Lpol_XM_022387044.1	Lpol_758_2
Lpol_XM_022387041.1	Lpol_758_3
Lpol_XM_022387047.1	Lpol_759_1
Lpol_XM_013920042.2	Lpol_759_2
Lpol_XM_013920043.2	Lpol_759_3
Lpol_XM_013920049.2	Lpol_759_4
Lpol_XM_022387048.1	Lpol_759_5
Lpol_XM_013920048.2	Lpol_759_6
Lpol_XM_022387046.1	Lpol_759_7
Lpol_XM_022387053.1	Lpol_759_8
Lpol_XM_013920045.2	Lpol_759_9
Lpol_XM_013920054.2	Lpol_760_1
Lpol_XM_013920050.2	Lpol_760_2
Lpol_XM_013920051.1	Lpol_760_3
Lpol_XM_022387063.1	Lpol_760_4
Lpol_XM_022387066.1	Lpol_760_5
Lpol_XM_022387061.1	Lpol_760_6
Lpol_XM_022387070.1	Lpol_761_1
Lpol_XM_013920055.1	Lpol_761_2
Lpol_XM_013920062.2	Lpol_761_3
Lpol_XM_022387071.1	Lpol_761_4
Lpol_XM_022387077.1	Lpol_761_5
Lpol_XM_013920061.1	Lpol_761_6
Lpol_XM_013920068.2	Lpol_762_1
Lpol_XM_013920069.2	Lpol_762_2
Lpol_XM_022387080.1	Lpol_762_3
Lpol_XM_022387078.1	Lpol_762_4
Lpol_XM_022387081.1	Lpol_762_5
Lpol_XM_013920071.2	Lpol_762_6
Lpol_XM_013920073.2	Lpol_762_7
Lpol_XM_013920075.2	Lpol_763_1
Lpol_XM_013920078.2	Lpol_763_2
Lpol_XM_013920076.1	Lpol_763_3
Lpol_XM_013920079.2	Lpol_763_4
Lpol_XM_022387099.1	Lpol_763_5
Lpol_XM_022387106.1	Lpol_764_1
Lpol_XM_013920081.2	Lpol_764_2
Lpol_XM_013920082.2	Lpol_764_3
Lpol_XM_013920083.2	Lpol_764_4
Lpol_XM_022387111.1	Lpol_765_1
Lpol_XM_022387112.1	Lpol_765_2
Lpol_XM_013920088.2	Lpol_765_3
Lpol_XM_013920085.2	Lpol_765_4
Lpol_XM_013920086.2	Lpol_765_5
Lpol_XM_022387118.1	Lpol_766_1
Lpol_XM_022387115.1	Lpol_766_2
Lpol_XM_013920094.2	Lpol_766_3
Lpol_XM_013920097.2	Lpol_766_4
Lpol_XM_022387119.1	Lpol_766_5
Lpol_XM_022387121.1	Lpol_767_1
Lpol_XM_013920105.2	Lpol_767_2
Lpol_XM_022387123.1	Lpol_767_3
Lpol_XM_013920100.1	Lpol_767_4
Lpol_XM_022387125.1	Lpol_767_5
Lpol_XM_013920108.2	Lpol_767_6
Lpol_XM_022387128.1	Lpol_767_7
Lpol_XM_022387129.1	Lpol_767_8
Lpol_XM_013920111.2	Lpol_768_1
Lpol_XM_022387130.1	Lpol_768_2
Lpol_XM_013920115.2	Lpol_768_3
Lpol_XM_013920116.2	Lpol_768_4
Lpol_XM_013920112.2	Lpol_768_5
Lpol_XM_013920113.2	Lpol_768_6
Lpol_XM_013920122.2	Lpol_769_1
Lpol_XM_013920123.2	Lpol_769_2
Lpol_XM_022387133.1	Lpol_769_3
Lpol_XM_013920124.2	Lpol_769_4
Lpol_XM_022387134.1	Lpol_769_5
Lpol_XM_013920119.2	Lpol_769_6
Lpol_XM_022387137.1	Lpol_769_7
Lpol_XM_013920125.2	Lpol_769_8
Lpol_XM_022387140.1	Lpol_769_9
Lpol_XM_013920126.2	Lpol_769_10
Lpol_XM_022387143.1	Lpol_769_11
Lpol_XM_022387142.1	Lpol_769_12
Lpol_XM_022387147.1	Lpol_769_13
Lpol_XM_013920131.2	Lpol_769_14
Lpol_XM_013920132.2	Lpol_770_1
Lpol_XM_013920135.2	Lpol_770_2
Lpol_XM_013920140.2	Lpol_771_1
Lpol_XM_022387158.1	Lpol_771_2
Lpol_XM_022387159.1	Lpol_771_3
Lpol_XM_013920136.2	Lpol_771_4
Lpol_XM_022387161.1	Lpol_771_5
Lpol_XM_022387160.1	Lpol_771_6
Lpol_XM_013920138.2	Lpol_771_7
Lpol_XM_013920142.2	Lpol_772_1
Lpol_XM_013920141.2	Lpol_772_2
Lpol_XM_022387169.1	Lpol_772_3
Lpol_XM_022387171.1	Lpol_773_1
Lpol_XM_013920143.2	Lpol_773_2
Lpol_XM_013920145.2	Lpol_773_3
Lpol_XM_013920146.2	Lpol_773_4
Lpol_XM_013920148.2	Lpol_773_5
Lpol_XM_022387175.1	Lpol_773_6
Lpol_XM_013920151.2	Lpol_774_1
Lpol_XM_022387176.1	Lpol_774_2
Lpol_XM_013920153.2	Lpol_775_1
Lpol_XM_022387177.1	Lpol_775_2
Lpol_XM_013920154.2	Lpol_775_3
Lpol_XM_022387181.1	Lpol_776_1
Lpol_XM_013920158.2	Lpol_776_2
Lpol_XM_022387190.1	Lpol_777_1
Lpol_XM_022387191.1	Lpol_777_2
Lpol_XM_013920164.2	Lpol_777_3
Lpol_XM_022387205.1	Lpol_777_4
Lpol_XM_022387188.1	Lpol_777_5
Lpol_XM_013920166.2	Lpol_777_6
Lpol_XM_022387206.1	Lpol_777_7
Lpol_XM_022387212.1	Lpol_778_1
Lpol_XM_022387208.1	Lpol_778_2
Lpol_XM_022387209.1	Lpol_778_3
Lpol_XM_022387211.1	Lpol_778_4
Lpol_XM_022387210.1	Lpol_778_5
Lpol_XM_022387214.1	Lpol_779_1
Lpol_XM_013920178.2	Lpol_779_2
Lpol_XM_022387216.1	Lpol_779_3
Lpol_XM_013920179.2	Lpol_779_4
Lpol_XM_013920181.2	Lpol_779_5
Lpol_XM_013920183.2	Lpol_780_1
Lpol_XM_022387222.1	Lpol_780_2
Lpol_XM_013920185.2	Lpol_780_3
Lpol_XM_022387219.1	Lpol_780_4
Lpol_XM_013920186.2	Lpol_780_5
Lpol_XM_022387229.1	Lpol_781_1
Lpol_XM_013920192.2	Lpol_781_2
Lpol_XM_013920196.2	Lpol_781_3
Lpol_XM_022387230.1	Lpol_781_4
Lpol_XM_022387231.1	Lpol_781_5
Lpol_XM_022387238.1	Lpol_781_6
Lpol_XM_022387241.1	Lpol_782_1
Lpol_XM_013920201.2	Lpol_782_2
Lpol_XM_013920199.2	Lpol_782_3
Lpol_XM_013920200.2	Lpol_782_4
Lpol_XM_013920206.2	Lpol_782_5
Lpol_XM_013920209.2	Lpol_782_6
Lpol_XM_022387240.1	Lpol_782_7
Lpol_XM_022387247.1	Lpol_782_8
Lpol_XM_013920204.2	Lpol_782_9
Lpol_XM_013920205.2	Lpol_782_10
Lpol_XM_013920214.2	Lpol_783_1
Lpol_XM_022387250.1	Lpol_783_2
Lpol_XM_022387251.1	Lpol_783_3
Lpol_XM_013920216.2	Lpol_783_4
Lpol_XM_013920212.2	Lpol_783_5
Lpol_XM_022387254.1	Lpol_783_6
Lpol_XM_022387257.1	Lpol_784_1
Lpol_XM_013920223.2	Lpol_784_2
Lpol_XM_013920221.2	Lpol_784_3
Lpol_XM_013920222.2	Lpol_784_4
Lpol_XM_022387261.1	Lpol_784_5
Lpol_XM_022387258.1	Lpol_784_6
Lpol_XM_013920231.2	Lpol_785_1
Lpol_XM_013920229.2	Lpol_785_2
Lpol_XM_013920228.2	Lpol_785_3
Lpol_XM_013920233.2	Lpol_786_1
Lpol_XM_022387264.1	Lpol_786_2
Lpol_XM_022387263.1	Lpol_786_3
Lpol_XM_013920235.2	Lpol_786_4
Lpol_XM_013920237.2	Lpol_787_1
Lpol_XM_022387267.1	Lpol_787_2
Lpol_XM_022387270.1	Lpol_788_1
Lpol_XM_022387269.1	Lpol_788_2
Lpol_XM_013920242.2	Lpol_788_3
Lpol_XM_022387273.1	Lpol_788_4
Lpol_XM_013920244.2	Lpol_788_5
Lpol_XM_013920247.2	Lpol_789_1
Lpol_XM_013920248.2	Lpol_789_2
Lpol_XM_022387277.1	Lpol_789_3
Lpol_XM_022387278.1	Lpol_789_4
Lpol_XM_013920250.2	Lpol_790_1
Lpol_XM_022387279.1	Lpol_790_2
Lpol_XM_022387280.1	Lpol_791_1
Lpol_XM_022387281.1	Lpol_792_1
Lpol_XM_013920255.1	Lpol_792_2
Lpol_XM_022387283.1	Lpol_792_3
Lpol_XM_013920264.2	Lpol_793_1
Lpol_XM_013920258.2	Lpol_793_2
Lpol_XM_013920259.2	Lpol_793_3
Lpol_XM_013920260.2	Lpol_793_4
Lpol_XM_022387285.1	Lpol_793_5
Lpol_XM_013920265.2	Lpol_793_6
Lpol_XM_022387287.1	Lpol_793_7
Lpol_XM_013920267.2	Lpol_794_1
Lpol_XM_013920266.2	Lpol_794_2
Lpol_XM_022387290.1	Lpol_794_3
Lpol_XM_013920269.2	Lpol_795_1
Lpol_XM_013920271.2	Lpol_795_2
Lpol_XM_022387299.1	Lpol_795_3
Lpol_XM_022387298.1	Lpol_795_4
Lpol_XM_022387300.1	Lpol_795_5
Lpol_XM_022387307.1	Lpol_796_1
Lpol_XM_013920275.2	Lpol_796_2
Lpol_XM_022387306.1	Lpol_796_3
Lpol_XM_013920278.2	Lpol_796_4
Lpol_XM_013920276.2	Lpol_796_5
Lpol_XM_013920279.2	Lpol_797_1
Lpol_XM_013920286.2	Lpol_797_2
Lpol_XM_022387311.1	Lpol_797_3
Lpol_XM_013920283.2	Lpol_797_4
Lpol_XM_013920282.1	Lpol_797_5
Lpol_XM_022387318.1	Lpol_797_6
Lpol_XM_013920288.1	Lpol_798_1
Lpol_XM_022387321.1	Lpol_798_2
Lpol_XM_013920292.2	Lpol_799_1
Lpol_XM_013920291.2	Lpol_799_2
Lpol_XM_013920295.1	Lpol_800_1
Lpol_XM_022387325.1	Lpol_800_2
Lpol_XM_022387327.1	Lpol_800_3
Lpol_XM_022387326.1	Lpol_800_4
Lpol_XM_013920300.2	Lpol_800_5
Lpol_XM_013920298.2	Lpol_800_6
Lpol_XM_013920299.1	Lpol_800_7
Lpol_XM_013920304.2	Lpol_801_1
Lpol_XM_013920305.2	Lpol_801_2
Lpol_XM_022387335.1	Lpol_801_3
Lpol_XM_022387332.1	Lpol_801_4
Lpol_XM_022387333.1	Lpol_801_5
Lpol_XM_022387334.1	Lpol_801_6
Lpol_XM_013920301.2	Lpol_801_7
Lpol_XM_022387337.1	Lpol_801_8
Lpol_XM_013920302.1	Lpol_801_9
Lpol_XM_022387338.1	Lpol_801_10
Lpol_XM_013920307.2	Lpol_801_11
Lpol_XM_022387340.1	Lpol_802_1
Lpol_XM_013920313.2	Lpol_802_2
Lpol_XM_013920310.2	Lpol_802_3
Lpol_XM_022387349.1	Lpol_802_4
Lpol_XM_022387341.1	Lpol_802_5
Lpol_XM_013920314.2	Lpol_802_6
Lpol_XM_022387345.1	Lpol_802_7
Lpol_XM_013920316.1	Lpol_803_1
Lpol_XM_013920319.2	Lpol_803_2
Lpol_XM_022387361.1	Lpol_803_3
Lpol_XM_013920318.1	Lpol_803_4
Lpol_XM_022387354.1	Lpol_803_5
Lpol_XM_013920328.2	Lpol_804_1
Lpol_XM_013920329.2	Lpol_804_2
Lpol_XM_013920331.2	Lpol_804_3
Lpol_XM_022387368.1	Lpol_804_4
Lpol_XM_022387372.1	Lpol_804_5
Lpol_XM_022387376.1	Lpol_805_1
Lpol_XM_013920333.2	Lpol_805_2
Lpol_XM_013920338.2	Lpol_805_3
Lpol_XM_022387380.1	Lpol_805_4
Lpol_XM_013920342.2	Lpol_805_5
Lpol_XM_022387382.1	Lpol_805_6
Lpol_XM_013920343.2	Lpol_805_7
Lpol_XM_022387384.1	Lpol_805_8
Lpol_XM_013920335.2	Lpol_805_9
Lpol_XM_013920354.2	Lpol_806_1
Lpol_XM_022387385.1	Lpol_806_2
Lpol_XM_022387387.1	Lpol_806_3
Lpol_XM_022387386.1	Lpol_806_4
Lpol_XM_013920352.2	Lpol_806_5
Lpol_XM_022387389.1	Lpol_807_1
Lpol_XM_013920355.2	Lpol_807_2
Lpol_XM_013920356.2	Lpol_807_3
Lpol_XM_013920361.2	Lpol_807_4
Lpol_XM_013920357.2	Lpol_807_5
Lpol_XM_013920362.2	Lpol_807_6
Lpol_XM_013920363.2	Lpol_807_7
Lpol_XM_022387394.1	Lpol_807_8
Lpol_XM_022387388.1	Lpol_807_9
Lpol_XM_013920366.2	Lpol_808_1
Lpol_XM_022387408.1	Lpol_808_2
Lpol_XM_013920365.2	Lpol_808_3
Lpol_XM_013920370.1	Lpol_809_1
Lpol_XM_022387412.1	Lpol_809_2
Lpol_XM_022387417.1	Lpol_809_3
Lpol_XM_013920374.2	Lpol_810_1
Lpol_XM_013920375.2	Lpol_810_2
Lpol_XM_022387419.1	Lpol_810_3
Lpol_XM_013920377.2	Lpol_810_4
Lpol_XM_013920379.2	Lpol_811_1
Lpol_XM_022387423.1	Lpol_811_2
Lpol_XM_013920380.2	Lpol_811_3
Lpol_XM_013920381.1	Lpol_812_1
Lpol_XM_013920383.2	Lpol_812_2
Lpol_XM_013920384.2	Lpol_812_3
Lpol_XM_013920385.2	Lpol_812_4
Lpol_XM_013920386.2	Lpol_812_5
