Ttra_KNC45887	Ttra_1_1
Ttra_KNC47464	Ttra_15_32
Ttra_KNC47465	Ttra_15_33
Ttra_KNC47466	Ttra_15_34
Ttra_KNC47467	Ttra_15_35
Ttra_KNC47468	Ttra_15_36
Ttra_KNC47469	Ttra_15_37
Ttra_KNC47470	Ttra_15_38
Ttra_KNC47471	Ttra_15_39
Ttra_KNC47472	Ttra_15_40
Ttra_KNC47473	Ttra_15_41
Ttra_KNC47474	Ttra_15_42
Ttra_KNC47475	Ttra_15_43
Ttra_KNC47476	Ttra_15_44
Ttra_KNC47477	Ttra_15_45
Ttra_KNC47478	Ttra_15_46
Ttra_KNC47479	Ttra_15_47
Ttra_KNC47480	Ttra_15_48
Ttra_KNC47481	Ttra_15_49
Ttra_KNC47482	Ttra_15_50
Ttra_KNC47483	Ttra_15_51
Ttra_KNC47484	Ttra_15_52
Ttra_KNC47485	Ttra_15_53
Ttra_KNC47486	Ttra_15_54
Ttra_KNC47487	Ttra_15_55
Ttra_KNC47488	Ttra_15_56
Ttra_KNC47489	Ttra_15_57
Ttra_KNC47490	Ttra_15_58
Ttra_KNC47491	Ttra_15_59
Ttra_KNC47492	Ttra_15_60
Ttra_KNC47493	Ttra_15_61
Ttra_KNC47494	Ttra_15_62
Ttra_KNC47495	Ttra_15_63
Ttra_KNC47496	Ttra_15_64
Ttra_KNC47497	Ttra_15_65
Ttra_KNC47498	Ttra_15_66
Ttra_KNC47499	Ttra_15_67
Ttra_KNC47500	Ttra_15_68
Ttra_KNC47501	Ttra_15_69
Ttra_KNC47502	Ttra_15_70
Ttra_KNC47503	Ttra_15_71
Ttra_KNC47504	Ttra_15_72
Ttra_KNC47505	Ttra_15_73
Ttra_KNC47506	Ttra_15_74
Ttra_KNC47507	Ttra_15_75
Ttra_KNC47508	Ttra_15_76
Ttra_KNC47509	Ttra_15_77
Ttra_KNC47510	Ttra_15_78
Ttra_KNC47511	Ttra_15_79
Ttra_KNC47512	Ttra_15_80
Ttra_KNC47513	Ttra_15_81
Ttra_KNC47514	Ttra_15_82
Ttra_KNC47515	Ttra_15_83
Ttra_KNC47516	Ttra_15_84
Ttra_KNC47517	Ttra_15_85
Ttra_KNC47518	Ttra_15_86
Ttra_KNC47519	Ttra_15_87
Ttra_KNC47520	Ttra_15_88
Ttra_KNC47521	Ttra_15_89
Ttra_KNC47522	Ttra_15_90
Ttra_KNC47523	Ttra_15_91
Ttra_KNC47524	Ttra_15_92
Ttra_KNC47525	Ttra_15_93
Ttra_KNC47526	Ttra_15_94
Ttra_KNC47527	Ttra_15_95
Ttra_KNC47528	Ttra_15_96
Ttra_KNC47529	Ttra_15_97
Ttra_KNC47530	Ttra_15_98
Ttra_KNC47531	Ttra_15_99
Ttra_KNC47532	Ttra_15_100
Ttra_KNC47533	Ttra_15_101
Ttra_KNC47534	Ttra_15_102
Ttra_KNC47535	Ttra_15_103
Ttra_KNC47536	Ttra_15_104
Ttra_KNC47537	Ttra_15_105
Ttra_KNC47538	Ttra_15_106
Ttra_KNC47539	Ttra_15_107
Ttra_KNC47540	Ttra_15_108
Ttra_KNC47541	Ttra_15_109
Ttra_KNC47542	Ttra_15_110
Ttra_KNC47543	Ttra_15_111
Ttra_KNC47544	Ttra_15_112
Ttra_KNC47545	Ttra_15_113
Ttra_KNC47546	Ttra_15_114
Ttra_KNC47547	Ttra_15_115
Ttra_KNC47548	Ttra_15_116
Ttra_KNC47549	Ttra_15_117
Ttra_KNC47550	Ttra_15_118
Ttra_KNC47551	Ttra_15_119
Ttra_KNC47552	Ttra_15_120
Ttra_KNC47553	Ttra_15_121
Ttra_KNC47554	Ttra_15_122
Ttra_KNC47555	Ttra_15_123
Ttra_KNC47556	Ttra_15_124
Ttra_KNC47557	Ttra_15_125
Ttra_KNC47558	Ttra_15_126
Ttra_KNC47559	Ttra_15_127
Ttra_KNC47560	Ttra_15_128
Ttra_KNC47561	Ttra_15_129
Ttra_KNC47562	Ttra_15_130
Ttra_KNC47563	Ttra_15_131
Ttra_KNC47564	Ttra_15_132
Ttra_KNC47565	Ttra_15_133
Ttra_KNC47566	Ttra_15_134
Ttra_KNC47567	Ttra_15_135
Ttra_KNC47568	Ttra_15_136
Ttra_KNC47569	Ttra_15_137
Ttra_KNC47570	Ttra_15_138
Ttra_KNC47571	Ttra_15_139
Ttra_KNC47572	Ttra_15_140
Ttra_KNC47573	Ttra_15_141
Ttra_KNC47574	Ttra_15_142
Ttra_KNC47575	Ttra_15_143
Ttra_KNC47576	Ttra_15_144
Ttra_KNC47577	Ttra_15_145
Ttra_KNC47578	Ttra_15_146
Ttra_KNC47579	Ttra_15_147
Ttra_KNC47580	Ttra_15_148
Ttra_KNC47581	Ttra_15_149
Ttra_KNC47582	Ttra_15_150
Ttra_KNC47583	Ttra_15_151
Ttra_KNC47584	Ttra_15_152
Ttra_KNC47585	Ttra_15_153
Ttra_KNC47586	Ttra_15_154
Ttra_KNC47587	Ttra_15_155
Ttra_KNC47588	Ttra_15_156
Ttra_KNC47589	Ttra_15_157
Ttra_KNC47590	Ttra_15_158
Ttra_KNC47591	Ttra_15_159
Ttra_KNC47592	Ttra_15_160
Ttra_KNC47593	Ttra_15_161
Ttra_KNC47594	Ttra_15_162
Ttra_KNC47595	Ttra_15_163
Ttra_KNC47596	Ttra_15_164
Ttra_KNC47597	Ttra_15_165
Ttra_KNC47598	Ttra_15_166
Ttra_KNC47599	Ttra_15_167
Ttra_KNC47600	Ttra_15_168
Ttra_KNC47601	Ttra_15_169
Ttra_KNC47602	Ttra_15_170
Ttra_KNC47603	Ttra_15_171
Ttra_KNC47604	Ttra_15_172
Ttra_KNC47605	Ttra_15_173
Ttra_KNC47606	Ttra_15_174
Ttra_KNC47607	Ttra_15_175
Ttra_KNC47608	Ttra_15_176
Ttra_KNC47609	Ttra_15_177
Ttra_KNC47610	Ttra_15_178
Ttra_KNC47611	Ttra_15_179
Ttra_KNC47612	Ttra_15_180
Ttra_KNC47613	Ttra_15_181
Ttra_KNC47614	Ttra_15_182
Ttra_KNC47615	Ttra_15_183
Ttra_KNC47616	Ttra_15_184
Ttra_KNC47617	Ttra_15_185
Ttra_KNC47618	Ttra_15_186
Ttra_KNC47619	Ttra_15_187
Ttra_KNC47620	Ttra_15_188
Ttra_KNC47621	Ttra_15_189
Ttra_KNC47622	Ttra_15_190
Ttra_KNC47623	Ttra_15_191
Ttra_KNC47624	Ttra_15_192
Ttra_KNC47625	Ttra_15_193
Ttra_KNC47626	Ttra_15_194
Ttra_KNC47627	Ttra_15_195
Ttra_KNC47628	Ttra_15_196
Ttra_KNC47629	Ttra_15_197
Ttra_KNC47630	Ttra_15_198
Ttra_KNC47631	Ttra_15_199
Ttra_KNC47632	Ttra_15_200
Ttra_KNC47633	Ttra_15_201
Ttra_KNC47634	Ttra_15_202
Ttra_KNC47635	Ttra_15_203
Ttra_KNC47636	Ttra_16_1
Ttra_KNC47637	Ttra_16_2
Ttra_KNC47638	Ttra_16_3
Ttra_KNC47639	Ttra_16_4
Ttra_KNC47640	Ttra_16_5
Ttra_KNC47641	Ttra_16_6
Ttra_KNC47642	Ttra_16_7
Ttra_KNC47643	Ttra_16_8
Ttra_KNC47645	Ttra_16_9
Ttra_KNC47646	Ttra_16_10
Ttra_KNC47647	Ttra_16_11
Ttra_KNC47648	Ttra_16_12
Ttra_KNC47649	Ttra_16_13
Ttra_KNC47650	Ttra_16_14
Ttra_KNC47651	Ttra_16_15
Ttra_KNC47652	Ttra_16_16
Ttra_KNC47653	Ttra_16_17
Ttra_KNC47654	Ttra_16_18
Ttra_KNC47655	Ttra_16_19
Ttra_KNC47656	Ttra_16_20
Ttra_KNC47657	Ttra_16_21
Ttra_KNC47658	Ttra_16_22
Ttra_KNC47659	Ttra_16_23
Ttra_KNC47660	Ttra_16_24
Ttra_KNC47661	Ttra_16_25
Ttra_KNC47662	Ttra_16_26
Ttra_KNC47663	Ttra_16_27
Ttra_KNC47664	Ttra_16_28
Ttra_KNC47665	Ttra_16_29
Ttra_KNC47666	Ttra_16_30
Ttra_KNC47667	Ttra_16_31
Ttra_KNC47668	Ttra_16_32
Ttra_KNC47669	Ttra_16_33
Ttra_KNC47670	Ttra_16_34
Ttra_KNC47671	Ttra_16_35
Ttra_KNC47672	Ttra_16_36
Ttra_KNC47673	Ttra_16_37
Ttra_KNC47674	Ttra_16_38
Ttra_KNC47675	Ttra_16_39
Ttra_KNC47676	Ttra_16_40
Ttra_KNC47677	Ttra_16_41
Ttra_KNC47678	Ttra_16_42
Ttra_KNC47679	Ttra_16_43
Ttra_KNC47680	Ttra_16_44
Ttra_KNC47681	Ttra_16_45
Ttra_KNC47682	Ttra_16_46
Ttra_KNC47683	Ttra_16_47
Ttra_KNC47684	Ttra_16_48
Ttra_KNC47685	Ttra_16_49
Ttra_KNC47686	Ttra_16_50
Ttra_KNC47687	Ttra_16_51
Ttra_KNC47688	Ttra_16_52
Ttra_KNC47689	Ttra_16_53
Ttra_KNC47690	Ttra_16_54
Ttra_KNC47691	Ttra_16_55
Ttra_KNC47692	Ttra_16_56
Ttra_KNC47693	Ttra_16_57
Ttra_KNC47695	Ttra_16_58
Ttra_KNC47696	Ttra_16_59
Ttra_KNC47697	Ttra_16_60
Ttra_KNC47698	Ttra_16_61
Ttra_KNC47699	Ttra_16_62
Ttra_KNC47700	Ttra_16_63
Ttra_KNC47701	Ttra_16_64
Ttra_KNC47702	Ttra_16_65
Ttra_KNC47703	Ttra_16_66
Ttra_KNC47704	Ttra_16_67
Ttra_KNC47705	Ttra_16_68
Ttra_KNC47706	Ttra_16_69
Ttra_KNC47707	Ttra_16_70
Ttra_KNC47708	Ttra_16_71
Ttra_KNC47709	Ttra_16_72
Ttra_KNC47710	Ttra_16_73
Ttra_KNC47711	Ttra_16_74
Ttra_KNC47712	Ttra_16_75
Ttra_KNC47713	Ttra_16_76
Ttra_KNC47714	Ttra_16_77
Ttra_KNC47715	Ttra_16_78
Ttra_KNC47716	Ttra_16_79
Ttra_KNC47717	Ttra_16_80
Ttra_KNC47718	Ttra_16_81
Ttra_KNC47719	Ttra_16_82
Ttra_KNC47720	Ttra_16_83
Ttra_KNC47721	Ttra_16_84
Ttra_KNC47723	Ttra_16_85
Ttra_KNC47724	Ttra_16_86
Ttra_KNC47725	Ttra_16_87
Ttra_KNC47726	Ttra_16_88
Ttra_KNC47727	Ttra_16_89
Ttra_KNC47728	Ttra_16_90
Ttra_KNC47729	Ttra_16_91
Ttra_KNC47730	Ttra_16_92
Ttra_KNC47731	Ttra_16_93
Ttra_KNC47732	Ttra_16_94
Ttra_KNC47733	Ttra_16_95
Ttra_KNC47734	Ttra_16_96
Ttra_KNC47735	Ttra_16_97
Ttra_KNC47736	Ttra_16_98
Ttra_KNC47737	Ttra_16_99
Ttra_KNC47738	Ttra_16_100
Ttra_KNC47739	Ttra_16_101
Ttra_KNC47740	Ttra_16_102
Ttra_KNC47741	Ttra_16_103
Ttra_KNC47742	Ttra_16_104
Ttra_KNC47743	Ttra_16_105
Ttra_KNC47744	Ttra_16_106
Ttra_KNC47745	Ttra_16_107
Ttra_KNC47746	Ttra_16_108
Ttra_KNC47747	Ttra_16_109
Ttra_KNC47748	Ttra_16_110
Ttra_KNC47749	Ttra_16_111
Ttra_KNC47750	Ttra_16_112
Ttra_KNC47751	Ttra_16_113
Ttra_KNC47752	Ttra_16_114
Ttra_KNC47753	Ttra_16_115
Ttra_KNC47754	Ttra_16_116
Ttra_KNC47755	Ttra_16_117
Ttra_KNC47756	Ttra_16_118
Ttra_KNC47757	Ttra_16_119
Ttra_KNC47758	Ttra_16_120
Ttra_KNC47759	Ttra_16_121
Ttra_KNC47760	Ttra_16_122
Ttra_KNC47761	Ttra_16_123
Ttra_KNC47762	Ttra_16_124
Ttra_KNC47763	Ttra_16_125
Ttra_KNC47764	Ttra_16_126
Ttra_KNC47765	Ttra_16_127
Ttra_KNC47766	Ttra_16_128
Ttra_KNC47767	Ttra_16_129
Ttra_KNC47768	Ttra_16_130
Ttra_KNC47769	Ttra_16_131
Ttra_KNC47770	Ttra_16_132
Ttra_KNC47771	Ttra_16_133
Ttra_KNC47772	Ttra_16_134
Ttra_KNC47773	Ttra_16_135
Ttra_KNC47774	Ttra_16_136
Ttra_KNC47775	Ttra_16_137
Ttra_KNC47776	Ttra_16_138
Ttra_KNC47777	Ttra_16_139
Ttra_KNC47778	Ttra_16_140
Ttra_KNC47779	Ttra_16_141
Ttra_KNC47780	Ttra_16_142
Ttra_KNC47781	Ttra_16_143
Ttra_KNC47782	Ttra_16_144
Ttra_KNC47783	Ttra_16_145
Ttra_KNC47784	Ttra_16_146
Ttra_KNC47785	Ttra_16_147
Ttra_KNC47786	Ttra_16_148
Ttra_KNC47787	Ttra_16_149
Ttra_KNC47788	Ttra_16_150
Ttra_KNC47789	Ttra_16_151
Ttra_KNC47790	Ttra_16_152
Ttra_KNC47791	Ttra_16_153
Ttra_KNC47792	Ttra_16_154
Ttra_KNC47793	Ttra_16_155
Ttra_KNC47794	Ttra_16_156
Ttra_KNC47795	Ttra_16_157
Ttra_KNC47796	Ttra_16_158
Ttra_KNC47797	Ttra_16_159
Ttra_KNC47798	Ttra_16_160
Ttra_KNC47799	Ttra_16_161
Ttra_KNC47800	Ttra_16_162
Ttra_KNC47801	Ttra_16_163
Ttra_KNC47802	Ttra_16_164
Ttra_KNC47803	Ttra_16_165
Ttra_KNC47804	Ttra_16_166
Ttra_KNC47805	Ttra_16_167
Ttra_KNC47806	Ttra_16_168
Ttra_KNC47807	Ttra_16_169
Ttra_KNC47808	Ttra_16_170
Ttra_KNC47809	Ttra_16_171
Ttra_KNC47810	Ttra_16_172
Ttra_KNC47811	Ttra_16_173
Ttra_KNC47812	Ttra_16_174
Ttra_KNC47813	Ttra_16_175
Ttra_KNC47814	Ttra_16_176
Ttra_KNC47815	Ttra_16_177
Ttra_KNC47816	Ttra_16_178
Ttra_KNC47817	Ttra_16_179
Ttra_KNC47818	Ttra_16_180
Ttra_KNC47819	Ttra_16_181
Ttra_KNC47820	Ttra_16_182
Ttra_KNC47821	Ttra_16_183
Ttra_KNC47822	Ttra_16_184
Ttra_KNC47823	Ttra_16_185
Ttra_KNC47824	Ttra_16_186
Ttra_KNC47825	Ttra_16_187
Ttra_KNC47826	Ttra_16_188
Ttra_KNC47827	Ttra_16_189
Ttra_KNC47828	Ttra_16_190
Ttra_KNC47829	Ttra_16_191
Ttra_KNC47830	Ttra_16_192
Ttra_KNC47831	Ttra_16_193
Ttra_KNC47832	Ttra_16_194
Ttra_KNC47833	Ttra_16_195
Ttra_KNC47834	Ttra_16_196
Ttra_KNC47835	Ttra_16_197
Ttra_KNC47836	Ttra_16_198
Ttra_KNC47837	Ttra_16_199
Ttra_KNC47838	Ttra_16_200
Ttra_KNC47839	Ttra_16_201
Ttra_KNC47840	Ttra_16_202
Ttra_KNC47841	Ttra_16_203
Ttra_KNC47842	Ttra_16_204
Ttra_KNC47843	Ttra_16_205
Ttra_KNC47844	Ttra_16_206
Ttra_KNC47845	Ttra_16_207
Ttra_KNC47846	Ttra_16_208
Ttra_KNC47847	Ttra_16_209
Ttra_KNC47848	Ttra_16_210
Ttra_KNC47849	Ttra_16_211
Ttra_KNC47850	Ttra_16_212
Ttra_KNC47851	Ttra_16_213
Ttra_KNC47852	Ttra_16_214
Ttra_KNC47853	Ttra_16_215
Ttra_KNC47854	Ttra_16_216
Ttra_KNC47855	Ttra_16_217
Ttra_KNC47856	Ttra_16_218
Ttra_KNC47857	Ttra_16_219
Ttra_KNC47858	Ttra_16_220
Ttra_KNC47859	Ttra_16_221
Ttra_KNC47860	Ttra_16_222
Ttra_KNC47861	Ttra_16_223
Ttra_KNC47862	Ttra_16_224
Ttra_KNC47863	Ttra_16_225
Ttra_KNC47864	Ttra_16_226
Ttra_KNC47865	Ttra_16_227
Ttra_KNC47866	Ttra_16_228
Ttra_KNC47867	Ttra_16_229
Ttra_KNC47868	Ttra_16_230
Ttra_KNC47869	Ttra_16_231
Ttra_KNC47870	Ttra_16_232
Ttra_KNC47871	Ttra_16_233
Ttra_KNC47872	Ttra_16_234
Ttra_KNC47873	Ttra_16_235
Ttra_KNC47874	Ttra_16_236
Ttra_KNC47875	Ttra_16_237
Ttra_KNC47876	Ttra_16_238
Ttra_KNC47877	Ttra_16_239
Ttra_KNC47878	Ttra_16_240
Ttra_KNC47879	Ttra_16_241
Ttra_KNC47880	Ttra_16_242
Ttra_KNC47881	Ttra_16_243
Ttra_KNC47882	Ttra_16_244
Ttra_KNC47883	Ttra_16_245
Ttra_KNC47884	Ttra_16_246
Ttra_KNC47885	Ttra_16_247
Ttra_KNC47886	Ttra_17_1
Ttra_KNC47887	Ttra_17_2
Ttra_KNC47888	Ttra_17_3
Ttra_KNC47889	Ttra_17_4
Ttra_KNC47890	Ttra_17_5
Ttra_KNC47891	Ttra_17_6
Ttra_KNC47892	Ttra_17_7
Ttra_KNC47893	Ttra_17_8
Ttra_KNC47894	Ttra_17_9
Ttra_KNC47895	Ttra_17_10
Ttra_KNC47896	Ttra_17_11
Ttra_KNC47897	Ttra_17_12
Ttra_KNC47898	Ttra_17_13
Ttra_KNC47899	Ttra_17_14
Ttra_KNC47900	Ttra_17_15
Ttra_KNC47901	Ttra_17_16
Ttra_KNC47902	Ttra_17_17
Ttra_KNC47903	Ttra_17_18
Ttra_KNC47904	Ttra_17_19
Ttra_KNC47905	Ttra_17_20
Ttra_KNC47906	Ttra_17_21
Ttra_KNC47907	Ttra_17_22
Ttra_KNC47908	Ttra_17_23
Ttra_KNC47909	Ttra_17_24
Ttra_KNC47910	Ttra_17_25
Ttra_KNC47911	Ttra_17_26
Ttra_KNC47912	Ttra_17_27
Ttra_KNC47913	Ttra_17_28
Ttra_KNC47914	Ttra_17_29
Ttra_KNC47915	Ttra_17_30
Ttra_KNC47916	Ttra_17_31
Ttra_KNC47917	Ttra_17_32
Ttra_KNC47918	Ttra_17_33
Ttra_KNC47919	Ttra_17_34
Ttra_KNC47920	Ttra_17_35
Ttra_KNC47921	Ttra_17_36
Ttra_KNC47922	Ttra_17_37
Ttra_KNC47923	Ttra_17_38
Ttra_KNC47924	Ttra_17_39
Ttra_KNC47925	Ttra_17_40
Ttra_KNC47926	Ttra_17_41
Ttra_KNC47927	Ttra_17_42
Ttra_KNC47928	Ttra_17_43
Ttra_KNC47929	Ttra_17_44
Ttra_KNC47930	Ttra_17_45
Ttra_KNC47931	Ttra_17_46
Ttra_KNC47932	Ttra_17_47
Ttra_KNC47933	Ttra_17_48
Ttra_KNC47934	Ttra_17_49
Ttra_KNC47935	Ttra_17_50
Ttra_KNC47936	Ttra_17_51
Ttra_KNC47937	Ttra_17_52
Ttra_KNC47938	Ttra_17_53
Ttra_KNC47939	Ttra_17_54
Ttra_KNC47940	Ttra_17_55
Ttra_KNC47941	Ttra_17_56
Ttra_KNC47942	Ttra_17_57
Ttra_KNC47943	Ttra_17_58
Ttra_KNC47944	Ttra_17_59
Ttra_KNC47945	Ttra_17_60
Ttra_KNC47946	Ttra_17_61
Ttra_KNC47947	Ttra_17_62
Ttra_KNC47948	Ttra_17_63
Ttra_KNC47949	Ttra_17_64
Ttra_KNC47950	Ttra_17_65
Ttra_KNC47951	Ttra_17_66
Ttra_KNC47952	Ttra_17_67
Ttra_KNC47953	Ttra_17_68
Ttra_KNC47954	Ttra_17_69
Ttra_KNC47955	Ttra_17_70
Ttra_KNC47956	Ttra_17_71
Ttra_KNC47957	Ttra_17_72
Ttra_KNC47958	Ttra_17_73
Ttra_KNC47959	Ttra_17_74
Ttra_KNC47960	Ttra_17_75
Ttra_KNC47961	Ttra_17_76
Ttra_KNC47962	Ttra_17_77
Ttra_KNC47963	Ttra_17_78
Ttra_KNC47964	Ttra_17_79
Ttra_KNC47965	Ttra_17_80
Ttra_KNC47966	Ttra_17_81
Ttra_KNC47967	Ttra_17_82
Ttra_KNC47968	Ttra_17_83
Ttra_KNC47969	Ttra_17_84
Ttra_KNC47970	Ttra_17_85
Ttra_KNC47971	Ttra_17_86
Ttra_KNC47972	Ttra_17_87
Ttra_KNC47973	Ttra_17_88
Ttra_KNC47974	Ttra_17_89
Ttra_KNC47975	Ttra_17_90
Ttra_KNC47976	Ttra_17_91
Ttra_KNC47977	Ttra_17_92
Ttra_KNC47978	Ttra_17_93
Ttra_KNC47979	Ttra_17_94
Ttra_KNC47980	Ttra_17_95
Ttra_KNC47981	Ttra_17_96
Ttra_KNC47982	Ttra_17_97
Ttra_KNC47983	Ttra_17_98
Ttra_KNC47984	Ttra_17_99
Ttra_KNC47985	Ttra_17_100
Ttra_KNC47986	Ttra_17_101
Ttra_KNC47987	Ttra_17_102
Ttra_KNC47988	Ttra_17_103
Ttra_KNC47989	Ttra_17_104
Ttra_KNC47990	Ttra_17_105
Ttra_KNC47991	Ttra_17_106
Ttra_KNC47992	Ttra_17_107
Ttra_KNC47993	Ttra_17_108
Ttra_KNC47994	Ttra_17_109
Ttra_KNC47995	Ttra_17_110
Ttra_KNC47996	Ttra_17_111
Ttra_KNC47997	Ttra_17_112
Ttra_KNC47998	Ttra_17_113
Ttra_KNC47999	Ttra_17_114
Ttra_KNC48000	Ttra_17_115
Ttra_KNC48001	Ttra_17_116
Ttra_KNC48002	Ttra_17_117
Ttra_KNC48003	Ttra_17_118
Ttra_KNC48004	Ttra_17_119
Ttra_KNC48005	Ttra_17_120
Ttra_KNC48006	Ttra_17_121
Ttra_KNC48007	Ttra_17_122
Ttra_KNC48008	Ttra_17_123
Ttra_KNC48009	Ttra_17_124
Ttra_KNC48010	Ttra_17_125
Ttra_KNC48011	Ttra_17_126
Ttra_KNC48012	Ttra_17_127
Ttra_KNC48013	Ttra_17_128
Ttra_KNC48014	Ttra_17_129
Ttra_KNC48015	Ttra_17_130
Ttra_KNC48016	Ttra_17_131
Ttra_KNC48017	Ttra_17_132
Ttra_KNC48018	Ttra_17_133
Ttra_KNC48019	Ttra_17_134
Ttra_KNC48020	Ttra_17_135
Ttra_KNC48021	Ttra_17_136
Ttra_KNC48022	Ttra_17_137
Ttra_KNC48023	Ttra_17_138
Ttra_KNC48025	Ttra_17_139
Ttra_KNC48026	Ttra_17_140
Ttra_KNC48027	Ttra_17_141
Ttra_KNC48028	Ttra_17_142
Ttra_KNC48029	Ttra_17_143
Ttra_KNC48030	Ttra_17_144
Ttra_KNC48031	Ttra_17_145
Ttra_KNC48032	Ttra_17_146
Ttra_KNC48033	Ttra_17_147
Ttra_KNC48034	Ttra_17_148
Ttra_KNC48035	Ttra_17_149
Ttra_KNC48036	Ttra_17_150
Ttra_KNC48037	Ttra_17_151
Ttra_KNC48038	Ttra_17_152
Ttra_KNC48039	Ttra_17_153
Ttra_KNC48040	Ttra_17_154
Ttra_KNC48041	Ttra_17_155
Ttra_KNC48042	Ttra_17_156
Ttra_KNC48043	Ttra_17_157
Ttra_KNC48044	Ttra_17_158
Ttra_KNC48045	Ttra_17_159
Ttra_KNC48046	Ttra_17_160
Ttra_KNC48047	Ttra_17_161
Ttra_KNC48048	Ttra_17_162
Ttra_KNC48049	Ttra_17_163
Ttra_KNC48050	Ttra_17_164
Ttra_KNC48051	Ttra_17_165
Ttra_KNC48052	Ttra_17_166
Ttra_KNC48053	Ttra_17_167
Ttra_KNC48055	Ttra_17_168
Ttra_KNC48056	Ttra_17_169
Ttra_KNC48057	Ttra_17_170
Ttra_KNC48058	Ttra_17_171
Ttra_KNC48060	Ttra_17_172
Ttra_KNC48061	Ttra_17_173
Ttra_KNC48062	Ttra_17_174
Ttra_KNC48063	Ttra_17_175
Ttra_KNC48064	Ttra_17_176
Ttra_KNC48065	Ttra_17_177
Ttra_KNC48066	Ttra_17_178
Ttra_KNC48067	Ttra_17_179
Ttra_KNC48068	Ttra_17_180
Ttra_KNC48069	Ttra_17_181
Ttra_KNC48070	Ttra_17_182
Ttra_KNC48071	Ttra_17_183
Ttra_KNC48072	Ttra_17_184
Ttra_KNC48073	Ttra_17_185
Ttra_KNC48075	Ttra_17_186
Ttra_KNC48076	Ttra_17_187
Ttra_KNC48077	Ttra_17_188
Ttra_KNC48078	Ttra_17_189
Ttra_KNC48079	Ttra_17_190
Ttra_KNC48080	Ttra_17_191
Ttra_KNC48081	Ttra_17_192
Ttra_KNC48082	Ttra_17_193
Ttra_KNC48083	Ttra_17_194
Ttra_KNC48084	Ttra_17_195
Ttra_KNC48085	Ttra_17_196
Ttra_KNC48086	Ttra_17_197
Ttra_KNC48087	Ttra_17_198
Ttra_KNC48088	Ttra_17_199
Ttra_KNC48089	Ttra_17_200
Ttra_KNC48090	Ttra_17_201
Ttra_KNC48091	Ttra_17_202
Ttra_KNC48092	Ttra_17_203
Ttra_KNC48093	Ttra_17_204
Ttra_KNC48094	Ttra_17_205
Ttra_KNC48095	Ttra_17_206
Ttra_KNC48096	Ttra_17_207
Ttra_KNC48097	Ttra_17_208
Ttra_KNC48098	Ttra_18_1
Ttra_KNC48099	Ttra_18_2
Ttra_KNC48100	Ttra_18_3
Ttra_KNC48101	Ttra_18_4
Ttra_KNC48102	Ttra_18_5
Ttra_KNC48103	Ttra_18_6
Ttra_KNC48104	Ttra_18_7
Ttra_KNC48105	Ttra_18_8
Ttra_KNC48106	Ttra_18_9
Ttra_KNC48107	Ttra_18_10
Ttra_KNC48108	Ttra_18_11
Ttra_KNC48109	Ttra_18_12
Ttra_KNC48110	Ttra_18_13
Ttra_KNC48111	Ttra_18_14
Ttra_KNC48112	Ttra_18_15
Ttra_KNC48113	Ttra_18_16
Ttra_KNC48114	Ttra_18_17
Ttra_KNC48115	Ttra_18_18
Ttra_KNC48116	Ttra_18_19
Ttra_KNC48117	Ttra_18_20
Ttra_KNC48118	Ttra_18_21
Ttra_KNC48119	Ttra_18_22
Ttra_KNC48120	Ttra_18_23
Ttra_KNC48121	Ttra_18_24
Ttra_KNC48122	Ttra_18_25
Ttra_KNC48123	Ttra_18_26
Ttra_KNC48124	Ttra_18_27
Ttra_KNC48125	Ttra_18_28
Ttra_KNC48126	Ttra_18_29
Ttra_KNC48127	Ttra_18_30
Ttra_KNC48128	Ttra_18_31
Ttra_KNC48129	Ttra_18_32
Ttra_KNC48130	Ttra_18_33
Ttra_KNC48131	Ttra_18_34
Ttra_KNC48132	Ttra_18_35
Ttra_KNC48133	Ttra_18_36
Ttra_KNC48134	Ttra_18_37
Ttra_KNC48135	Ttra_18_38
Ttra_KNC48136	Ttra_18_39
Ttra_KNC48137	Ttra_18_40
Ttra_KNC48138	Ttra_18_41
Ttra_KNC48139	Ttra_18_42
Ttra_KNC48140	Ttra_18_43
Ttra_KNC48141	Ttra_18_44
Ttra_KNC48142	Ttra_18_45
Ttra_KNC48143	Ttra_18_46
Ttra_KNC48144	Ttra_18_47
Ttra_KNC48145	Ttra_18_48
Ttra_KNC48146	Ttra_18_49
Ttra_KNC48147	Ttra_18_50
Ttra_KNC48148	Ttra_18_51
Ttra_KNC48149	Ttra_18_52
Ttra_KNC48150	Ttra_18_53
Ttra_KNC48151	Ttra_18_54
Ttra_KNC48152	Ttra_18_55
Ttra_KNC48153	Ttra_18_56
Ttra_KNC48154	Ttra_18_57
Ttra_KNC48155	Ttra_18_58
Ttra_KNC48156	Ttra_18_59
Ttra_KNC48157	Ttra_18_60
Ttra_KNC48158	Ttra_18_61
Ttra_KNC48159	Ttra_18_62
Ttra_KNC48160	Ttra_18_63
Ttra_KNC48161	Ttra_18_64
Ttra_KNC48162	Ttra_18_65
Ttra_KNC48163	Ttra_18_66
Ttra_KNC48164	Ttra_18_67
Ttra_KNC48165	Ttra_18_68
Ttra_KNC48166	Ttra_18_69
Ttra_KNC48167	Ttra_18_70
Ttra_KNC48168	Ttra_18_71
Ttra_KNC48169	Ttra_18_72
