Rirr_XM_025323691.1	Rirr_1_1
Rirr_XM_025324224.1	Rirr_17_71
Rirr_XM_025313411.1	Rirr_17_72
Rirr_XM_025313412.1	Rirr_17_73
Rirr_XM_025313413.1	Rirr_17_74
Rirr_XM_025324225.1	Rirr_17_75
Rirr_XM_025313414.1	Rirr_17_76
Rirr_XM_025329261.1	Rirr_17_77
Rirr_XM_025333218.1	Rirr_17_78
Rirr_XM_025329989.1	Rirr_17_79
Rirr_XM_025333219.1	Rirr_17_80
Rirr_XM_025329262.1	Rirr_17_81
Rirr_XM_025313415.1	Rirr_17_82
Rirr_XM_025331464.1	Rirr_17_83
Rirr_XM_025324226.1	Rirr_17_84
Rirr_XM_025313416.1	Rirr_17_85
Rirr_XM_025313417.1	Rirr_17_86
Rirr_XM_025310002.1	Rirr_17_87
Rirr_XM_025313418.1	Rirr_17_88
Rirr_XM_025313419.1	Rirr_17_89
Rirr_XM_025313420.1	Rirr_17_90
Rirr_XM_025331465.1	Rirr_17_91
Rirr_XM_025324227.1	Rirr_17_92
Rirr_XM_025324228.1	Rirr_17_93
Rirr_XM_025331466.1	Rirr_17_94
Rirr_XM_025324229.1	Rirr_17_95
Rirr_XM_025333220.1	Rirr_17_96
Rirr_XM_025324230.1	Rirr_17_97
Rirr_XM_025323392.1	Rirr_17_98
Rirr_XM_025313421.1	Rirr_17_99
Rirr_XM_025331467.1	Rirr_17_100
Rirr_XM_025313422.1	Rirr_17_101
Rirr_XM_025331468.1	Rirr_17_102
Rirr_XM_025323393.1	Rirr_18_1
Rirr_XM_025313423.1	Rirr_18_2
Rirr_XM_025313424.1	Rirr_18_3
Rirr_XM_025313425.1	Rirr_18_4
Rirr_XM_025313426.1	Rirr_18_5
Rirr_XM_025313427.1	Rirr_18_6
Rirr_XM_025324231.1	Rirr_18_7
Rirr_XM_025313428.1	Rirr_18_8
Rirr_XM_025313429.1	Rirr_18_9
Rirr_XM_025313430.1	Rirr_18_10
Rirr_XM_025324232.1	Rirr_18_11
Rirr_XM_025313431.1	Rirr_18_12
Rirr_XM_025324233.1	Rirr_18_13
Rirr_XM_025313432.1	Rirr_18_14
Rirr_XM_025313433.1	Rirr_18_15
Rirr_XM_025313434.1	Rirr_18_16
Rirr_XM_025313435.1	Rirr_18_17
Rirr_XM_025331469.1	Rirr_18_18
Rirr_XM_025310003.1	Rirr_18_19
Rirr_XM_025333264.1	Rirr_18_20
Rirr_XM_025313436.1	Rirr_18_21
Rirr_XM_025324234.1	Rirr_18_22
Rirr_XM_025324235.1	Rirr_18_23
Rirr_XM_025313437.1	Rirr_18_24
Rirr_XM_025324236.1	Rirr_18_25
Rirr_XM_025310004.1	Rirr_18_26
Rirr_XM_025313438.1	Rirr_18_27
Rirr_XM_025323233.1	Rirr_18_28
Rirr_XM_025313439.1	Rirr_18_29
Rirr_XM_025313440.1	Rirr_18_30
Rirr_XM_025310005.1	Rirr_18_31
Rirr_XM_025310006.1	Rirr_18_32
Rirr_XM_025313441.1	Rirr_18_33
Rirr_XM_025313442.1	Rirr_18_34
Rirr_XM_025324237.1	Rirr_18_35
Rirr_XM_025331470.1	Rirr_18_36
Rirr_XM_025310007.1	Rirr_18_37
Rirr_XM_025313443.1	Rirr_18_38
Rirr_XM_025309011.1	Rirr_18_39
Rirr_XM_025324238.1	Rirr_18_40
Rirr_XM_025329270.1	Rirr_18_41
Rirr_XM_025324239.1	Rirr_18_42
Rirr_XM_025309008.1	Rirr_18_43
Rirr_XM_025331471.1	Rirr_18_44
Rirr_XM_025333267.1	Rirr_18_45
Rirr_XM_025313444.1	Rirr_18_46
Rirr_XM_025313445.1	Rirr_18_47
Rirr_XM_025313446.1	Rirr_18_48
Rirr_XM_025313447.1	Rirr_18_49
Rirr_XM_025309006.1	Rirr_18_50
Rirr_XM_025313448.1	Rirr_18_51
Rirr_XM_025313449.1	Rirr_18_52
Rirr_XM_025313450.1	Rirr_18_53
Rirr_XM_025329990.1	Rirr_18_54
Rirr_XM_025313451.1	Rirr_18_55
Rirr_XM_025313452.1	Rirr_18_56
Rirr_XM_025313453.1	Rirr_18_57
Rirr_XM_025313454.1	Rirr_18_58
Rirr_XM_025313455.1	Rirr_18_59
Rirr_XM_025313456.1	Rirr_18_60
Rirr_XM_025323234.1	Rirr_18_61
Rirr_XM_025313457.1	Rirr_18_62
Rirr_XM_025313458.1	Rirr_18_63
Rirr_XM_025324240.1	Rirr_18_64
Rirr_XM_025310008.1	Rirr_18_65
Rirr_XM_025313459.1	Rirr_18_66
Rirr_XM_025309013.1	Rirr_18_67
Rirr_XM_025323235.1	Rirr_18_68
Rirr_XM_025323236.1	Rirr_18_69
Rirr_XM_025333268.1	Rirr_18_70
Rirr_XM_025324241.1	Rirr_18_71
Rirr_XM_025309010.1	Rirr_18_72
Rirr_XM_025313460.1	Rirr_18_73
Rirr_XM_025313461.1	Rirr_18_74
Rirr_XM_025313462.1	Rirr_18_75
Rirr_XM_025309009.1	Rirr_18_76
Rirr_XM_025309012.1	Rirr_18_77
Rirr_XM_025313463.1	Rirr_18_78
Rirr_XM_025333269.1	Rirr_18_79
Rirr_XM_025310009.1	Rirr_18_80
Rirr_XM_025324242.1	Rirr_18_81
Rirr_XM_025324243.1	Rirr_18_82
Rirr_XM_025333270.1	Rirr_18_83
Rirr_XM_025324244.1	Rirr_18_84
Rirr_XM_025313464.1	Rirr_18_85
Rirr_XM_025313465.1	Rirr_18_86
Rirr_XM_025333271.1	Rirr_18_87
Rirr_XM_025329991.1	Rirr_18_88
Rirr_XM_025333272.1	Rirr_18_89
Rirr_XM_025324245.1	Rirr_18_90
Rirr_XM_025313466.1	Rirr_18_91
Rirr_XM_025324246.1	Rirr_18_92
Rirr_XM_025331472.1	Rirr_18_93
Rirr_XM_025313467.1	Rirr_18_94
Rirr_XM_025313468.1	Rirr_18_95
Rirr_XM_025313469.1	Rirr_18_96
Rirr_XM_025313470.1	Rirr_18_97
Rirr_XM_025313471.1	Rirr_18_98
Rirr_XM_025324247.1	Rirr_18_99
Rirr_XM_025313472.1	Rirr_18_100
Rirr_XM_025329271.1	Rirr_18_101
Rirr_XM_025333273.1	Rirr_18_102
Rirr_XM_025309007.1	Rirr_18_103
Rirr_XM_025310010.1	Rirr_18_104
Rirr_XM_025324248.1	Rirr_18_105
Rirr_XM_025324249.1	Rirr_18_106
Rirr_XM_025324250.1	Rirr_18_107
Rirr_XM_025310011.1	Rirr_18_108
Rirr_XM_025324251.1	Rirr_18_109
Rirr_XM_025313474.1	Rirr_18_110
Rirr_XM_025331473.1	Rirr_18_111
Rirr_XM_025329992.1	Rirr_18_112
Rirr_XM_025331474.1	Rirr_18_113
Rirr_XM_025329993.1	Rirr_18_114
Rirr_XM_025324252.1	Rirr_18_115
Rirr_XM_025310012.1	Rirr_18_116
Rirr_XM_025313475.1	Rirr_18_117
Rirr_XM_025313476.1	Rirr_18_118
Rirr_XM_025331475.1	Rirr_18_119
Rirr_XM_025333274.1	Rirr_18_120
Rirr_XM_025313477.1	Rirr_18_121
Rirr_XM_025324253.1	Rirr_18_122
Rirr_XM_025329994.1	Rirr_18_123
Rirr_XM_025333275.1	Rirr_18_124
Rirr_XM_025313478.1	Rirr_18_125
Rirr_XM_025313479.1	Rirr_18_126
Rirr_XM_025313480.1	Rirr_18_127
Rirr_XM_025329995.1	Rirr_18_128
Rirr_XM_025329996.1	Rirr_18_129
Rirr_XM_025333276.1	Rirr_18_130
Rirr_XM_025313481.1	Rirr_18_131
Rirr_XM_025310013.1	Rirr_18_132
Rirr_XM_025313482.1	Rirr_18_133
Rirr_XM_025310014.1	Rirr_18_134
Rirr_XM_025313483.1	Rirr_18_135
Rirr_XM_025333277.1	Rirr_18_136
Rirr_XM_025313484.1	Rirr_18_137
Rirr_XM_025329997.1	Rirr_18_138
Rirr_XM_025329272.1	Rirr_18_139
Rirr_XM_025324254.1	Rirr_18_140
Rirr_XM_025313485.1	Rirr_18_141
Rirr_XM_025324255.1	Rirr_18_142
Rirr_XM_025323394.1	Rirr_18_143
Rirr_XM_025313486.1	Rirr_18_144
Rirr_XM_025329998.1	Rirr_18_145
Rirr_XM_025310015.1	Rirr_19_1
Rirr_XM_025329294.1	Rirr_19_2
Rirr_XM_025324256.1	Rirr_19_3
Rirr_XM_025331476.1	Rirr_19_4
Rirr_XM_025313487.1	Rirr_19_5
Rirr_XM_025324257.1	Rirr_19_6
Rirr_XM_025333318.1	Rirr_19_7
Rirr_XM_025333319.1	Rirr_19_8
Rirr_XM_025313488.1	Rirr_19_9
Rirr_XM_025333320.1	Rirr_19_10
Rirr_XM_025313489.1	Rirr_19_11
Rirr_XM_025309020.1	Rirr_19_12
Rirr_XM_025310016.1	Rirr_19_13
Rirr_XM_025313490.1	Rirr_19_14
Rirr_XM_025313491.1	Rirr_19_15
Rirr_XM_025313492.1	Rirr_19_16
Rirr_XM_025313493.1	Rirr_19_17
Rirr_XM_025324258.1	Rirr_19_18
Rirr_XM_025313494.1	Rirr_19_19
Rirr_XM_025313495.1	Rirr_19_20
Rirr_XM_025308873.1	Rirr_19_21
Rirr_XM_025333321.1	Rirr_19_22
Rirr_XM_025313496.1	Rirr_19_23
Rirr_XM_025313497.1	Rirr_19_24
Rirr_XM_025313498.1	Rirr_19_25
Rirr_XM_025313499.1	Rirr_19_26
Rirr_XM_025309019.1	Rirr_19_27
Rirr_XM_025324259.1	Rirr_19_28
Rirr_XM_025310017.1	Rirr_19_29
Rirr_XM_025310018.1	Rirr_19_30
Rirr_XM_025313500.1	Rirr_19_31
Rirr_XM_025313501.1	Rirr_19_32
Rirr_XM_025313502.1	Rirr_19_33
Rirr_XM_025313503.1	Rirr_19_34
Rirr_XM_025324260.1	Rirr_19_35
Rirr_XM_025331477.1	Rirr_19_36
Rirr_XM_025324261.1	Rirr_19_37
Rirr_XM_025313504.1	Rirr_19_38
Rirr_XM_025323395.1	Rirr_19_39
Rirr_XM_025324262.1	Rirr_19_40
Rirr_XM_025329999.1	Rirr_19_41
Rirr_XM_025333322.1	Rirr_19_42
Rirr_XM_025329295.1	Rirr_19_43
Rirr_XM_025330000.1	Rirr_19_44
Rirr_XM_025329296.1	Rirr_19_45
Rirr_XM_025313505.1	Rirr_19_46
Rirr_XM_025333323.1	Rirr_19_47
Rirr_XM_025310019.1	Rirr_19_48
Rirr_XM_025310020.1	Rirr_19_49
Rirr_XM_025331050.1	Rirr_19_50
Rirr_XM_025313506.1	Rirr_19_51
Rirr_XM_025313507.1	Rirr_19_52
Rirr_XM_025313508.1	Rirr_19_53
Rirr_XM_025309014.1	Rirr_19_54
Rirr_XM_025324263.1	Rirr_19_55
Rirr_XM_025324264.1	Rirr_19_56
Rirr_XM_025331478.1	Rirr_19_57
Rirr_XM_025309016.1	Rirr_19_58
Rirr_XM_025331479.1	Rirr_19_59
Rirr_XM_025313509.1	Rirr_19_60
Rirr_XM_025313510.1	Rirr_19_61
Rirr_XM_025331480.1	Rirr_19_62
Rirr_XM_025324265.1	Rirr_19_63
Rirr_XM_025313511.1	Rirr_19_64
Rirr_XM_025313512.1	Rirr_19_65
Rirr_XM_025309017.1	Rirr_19_66
Rirr_XM_025324266.1	Rirr_19_67
Rirr_XM_025313513.1	Rirr_19_68
Rirr_XM_025310021.1	Rirr_19_69
Rirr_XM_025331481.1	Rirr_19_70
Rirr_XM_025313514.1	Rirr_19_71
Rirr_XM_025333325.1	Rirr_19_72
Rirr_XM_025309021.1	Rirr_19_73
Rirr_XM_025330001.1	Rirr_19_74
Rirr_XM_025310022.1	Rirr_19_75
Rirr_XM_025324267.1	Rirr_19_76
Rirr_XM_025333326.1	Rirr_19_77
Rirr_XM_025324268.1	Rirr_19_78
Rirr_XM_025313515.1	Rirr_19_79
Rirr_XM_025313516.1	Rirr_19_80
Rirr_XM_025313517.1	Rirr_19_81
Rirr_XM_025331482.1	Rirr_19_82
Rirr_XM_025313518.1	Rirr_19_83
Rirr_XM_025333327.1	Rirr_19_84
Rirr_XM_025324269.1	Rirr_19_85
Rirr_XM_025313519.1	Rirr_19_86
Rirr_XM_025313520.1	Rirr_19_87
Rirr_XM_025324270.1	Rirr_19_88
Rirr_XM_025324271.1	Rirr_19_89
Rirr_XM_025313521.1	Rirr_19_90
Rirr_XM_025313522.1	Rirr_19_91
Rirr_XM_025313523.1	Rirr_19_92
Rirr_XM_025323396.1	Rirr_19_93
Rirr_XM_025331483.1	Rirr_19_94
Rirr_XM_025331484.1	Rirr_19_95
Rirr_XM_025310023.1	Rirr_19_96
Rirr_XM_025330002.1	Rirr_19_97
Rirr_XM_025333328.1	Rirr_19_98
Rirr_XM_025308614.1	Rirr_19_99
Rirr_XM_025324272.1	Rirr_19_100
Rirr_XM_025313524.1	Rirr_19_101
Rirr_XM_025313525.1	Rirr_19_102
Rirr_XM_025313526.1	Rirr_19_103
Rirr_XM_025313527.1	Rirr_19_104
Rirr_XM_025313528.1	Rirr_19_105
Rirr_XM_025313529.1	Rirr_19_106
Rirr_XM_025313530.1	Rirr_19_107
Rirr_XM_025313531.1	Rirr_19_108
Rirr_XM_025313532.1	Rirr_19_109
Rirr_XM_025313533.1	Rirr_19_110
Rirr_XM_025309018.1	Rirr_19_111
Rirr_XM_025313534.1	Rirr_19_112
Rirr_XM_025313535.1	Rirr_19_113
Rirr_XM_025324273.1	Rirr_19_114
Rirr_XM_025313536.1	Rirr_19_115
Rirr_XM_025331485.1	Rirr_19_116
Rirr_XM_025324274.1	Rirr_19_117
Rirr_XM_025313537.1	Rirr_19_118
Rirr_XM_025313538.1	Rirr_19_119
Rirr_XM_025313539.1	Rirr_19_120
Rirr_XM_025313540.1	Rirr_19_121
Rirr_XM_025313541.1	Rirr_19_122
Rirr_XM_025310024.1	Rirr_19_123
Rirr_XM_025313542.1	Rirr_19_124
Rirr_XM_025324275.1	Rirr_19_125
Rirr_XM_025313543.1	Rirr_19_126
Rirr_XM_025310025.1	Rirr_19_127
Rirr_XM_025324276.1	Rirr_19_128
Rirr_XM_025324277.1	Rirr_19_129
Rirr_XM_025310026.1	Rirr_19_130
Rirr_XM_025330003.1	Rirr_19_131
Rirr_XM_025324278.1	Rirr_19_132
Rirr_XM_025333329.1	Rirr_19_133
Rirr_XM_025313544.1	Rirr_19_134
Rirr_XM_025313545.1	Rirr_19_135
Rirr_XM_025313546.1	Rirr_19_136
Rirr_XM_025313547.1	Rirr_19_137
Rirr_XM_025313548.1	Rirr_19_138
Rirr_XM_025313549.1	Rirr_19_139
Rirr_XM_025313550.1	Rirr_19_140
Rirr_XM_025313551.1	Rirr_19_141
Rirr_XM_025313552.1	Rirr_19_142
Rirr_XM_025313553.1	Rirr_19_143
Rirr_XM_025313554.1	Rirr_19_144
Rirr_XM_025313555.1	Rirr_19_145
Rirr_XM_025324279.1	Rirr_19_146
Rirr_XM_025310027.1	Rirr_19_147
Rirr_XM_025313556.1	Rirr_19_148
Rirr_XM_025313557.1	Rirr_19_149
Rirr_XM_025313558.1	Rirr_19_150
Rirr_XM_025313559.1	Rirr_19_151
Rirr_XM_025313560.1	Rirr_19_152
Rirr_XM_025329297.1	Rirr_19_153
Rirr_XM_025313561.1	Rirr_19_154
Rirr_XM_025313562.1	Rirr_19_155
Rirr_XM_025313563.1	Rirr_19_156
Rirr_XM_025313564.1	Rirr_19_157
Rirr_XM_025313565.1	Rirr_19_158
Rirr_XM_025313566.1	Rirr_19_159
Rirr_XM_025313567.1	Rirr_19_160
Rirr_XM_025313568.1	Rirr_19_161
Rirr_XM_025313569.1	Rirr_19_162
Rirr_XM_025324280.1	Rirr_19_163
Rirr_XM_025313570.1	Rirr_19_164
Rirr_XM_025331486.1	Rirr_19_165
Rirr_XM_025313571.1	Rirr_19_166
Rirr_XM_025324281.1	Rirr_19_167
Rirr_XM_025309015.1	Rirr_19_168
Rirr_XM_025324282.1	Rirr_19_169
Rirr_XM_025313572.1	Rirr_19_170
Rirr_XM_025324283.1	Rirr_19_171
Rirr_XM_025330004.1	Rirr_19_172
Rirr_XM_025333330.1	Rirr_19_173
Rirr_XM_025331487.1	Rirr_19_174
Rirr_XM_025331488.1	Rirr_20_1
Rirr_XM_025313573.1	Rirr_20_2
Rirr_XM_025330005.1	Rirr_20_3
Rirr_XM_025313574.1	Rirr_20_4
Rirr_XM_025313575.1	Rirr_20_5
Rirr_XM_025333387.1	Rirr_20_6
Rirr_XM_025313576.1	Rirr_20_7
Rirr_XM_025313577.1	Rirr_20_8
Rirr_XM_025313578.1	Rirr_20_9
Rirr_XM_025324284.1	Rirr_20_10
Rirr_XM_025313579.1	Rirr_20_11
Rirr_XM_025313580.1	Rirr_20_12
Rirr_XM_025313581.1	Rirr_20_13
Rirr_XM_025313582.1	Rirr_20_14
Rirr_XM_025313583.1	Rirr_20_15
Rirr_XM_025313584.1	Rirr_20_16
Rirr_XM_025313585.1	Rirr_20_17
Rirr_XM_025313586.1	Rirr_20_18
Rirr_XM_025324285.1	Rirr_20_19
Rirr_XM_025324286.1	Rirr_20_20
Rirr_XM_025313587.1	Rirr_20_21
Rirr_XM_025313588.1	Rirr_20_22
Rirr_XM_025329849.1	Rirr_20_23
Rirr_XM_025313589.1	Rirr_20_24
Rirr_XM_025331489.1	Rirr_20_25
Rirr_XM_025324287.1	Rirr_20_26
Rirr_XM_025324288.1	Rirr_20_27
Rirr_XM_025313590.1	Rirr_20_28
Rirr_XM_025330006.1	Rirr_20_29
Rirr_XM_025333388.1	Rirr_20_30
Rirr_XM_025313591.1	Rirr_20_31
Rirr_XM_025313592.1	Rirr_20_32
Rirr_XM_025313593.1	Rirr_20_33
Rirr_XM_025324289.1	Rirr_20_34
Rirr_XM_025333389.1	Rirr_20_35
Rirr_XM_025324290.1	Rirr_20_36
Rirr_XM_025313594.1	Rirr_20_37
Rirr_XM_025313595.1	Rirr_20_38
Rirr_XM_025324291.1	Rirr_20_39
Rirr_XM_025313596.1	Rirr_20_40
Rirr_XM_025313597.1	Rirr_20_41
Rirr_XM_025324292.1	Rirr_20_42
Rirr_XM_025313598.1	Rirr_20_43
Rirr_XM_025310028.1	Rirr_20_44
Rirr_XM_025313599.1	Rirr_20_45
Rirr_XM_025313600.1	Rirr_20_46
Rirr_XM_025313601.1	Rirr_20_47
Rirr_XM_025313602.1	Rirr_20_48
Rirr_XM_025313603.1	Rirr_20_49
Rirr_XM_025333390.1	Rirr_20_50
Rirr_XM_025313604.1	Rirr_20_51
Rirr_XM_025313605.1	Rirr_20_52
Rirr_XM_025333391.1	Rirr_20_53
Rirr_XM_025310029.1	Rirr_20_54
Rirr_XM_025310030.1	Rirr_20_55
Rirr_XM_025313606.1	Rirr_20_56
Rirr_XM_025329313.1	Rirr_20_57
Rirr_XM_025324293.1	Rirr_20_58
Rirr_XM_025313607.1	Rirr_20_59
Rirr_XM_025324294.1	Rirr_20_60
Rirr_XM_025313608.1	Rirr_20_61
Rirr_XM_025324295.1	Rirr_20_62
Rirr_XM_025313609.1	Rirr_20_63
Rirr_XM_025313610.1	Rirr_20_64
Rirr_XM_025313611.1	Rirr_20_65
Rirr_XM_025313612.1	Rirr_20_66
Rirr_XM_025313613.1	Rirr_20_67
Rirr_XM_025313614.1	Rirr_20_68
Rirr_XM_025310031.1	Rirr_20_69
Rirr_XM_025310032.1	Rirr_20_70
Rirr_XM_025310033.1	Rirr_20_71
Rirr_XM_025313615.1	Rirr_20_72
Rirr_XM_025313616.1	Rirr_20_73
Rirr_XM_025313617.1	Rirr_20_74
Rirr_XM_025333392.1	Rirr_20_75
Rirr_XM_025313618.1	Rirr_20_76
Rirr_XM_025313619.1	Rirr_20_77
Rirr_XM_025313620.1	Rirr_20_78
Rirr_XM_025313621.1	Rirr_20_79
Rirr_XM_025324296.1	Rirr_20_80
Rirr_XM_025324297.1	Rirr_20_81
Rirr_XM_025331490.1	Rirr_20_82
Rirr_XM_025313622.1	Rirr_20_83
Rirr_XM_025329314.1	Rirr_20_84
Rirr_XM_025313623.1	Rirr_20_85
Rirr_XM_025333393.1	Rirr_20_86
Rirr_XM_025309023.1	Rirr_20_87
Rirr_XM_025313624.1	Rirr_20_88
Rirr_XM_025313625.1	Rirr_20_89
Rirr_XM_025313626.1	Rirr_20_90
Rirr_XM_025313627.1	Rirr_20_91
Rirr_XM_025313628.1	Rirr_20_92
Rirr_XM_025333395.1	Rirr_20_93
Rirr_XM_025330007.1	Rirr_20_94
Rirr_XM_025313629.1	Rirr_20_95
Rirr_XM_025313630.1	Rirr_20_96
Rirr_XM_025313631.1	Rirr_20_97
Rirr_XM_025313632.1	Rirr_20_98
Rirr_XM_025324298.1	Rirr_20_99
Rirr_XM_025313633.1	Rirr_20_100
Rirr_XM_025313634.1	Rirr_20_101
Rirr_XM_025324299.1	Rirr_20_102
Rirr_XM_025324300.1	Rirr_20_103
Rirr_XM_025324301.1	Rirr_20_104
Rirr_XM_025308666.1	Rirr_20_105
Rirr_XM_025324302.1	Rirr_20_106
Rirr_XM_025330008.1	Rirr_20_107
Rirr_XM_025313635.1	Rirr_20_108
Rirr_XM_025313636.1	Rirr_20_109
Rirr_XM_025310034.1	Rirr_20_110
Rirr_XM_025313637.1	Rirr_20_111
Rirr_XM_025313638.1	Rirr_20_112
Rirr_XM_025333401.1	Rirr_20_113
Rirr_XM_025324303.1	Rirr_20_114
Rirr_XM_025313639.1	Rirr_20_115
Rirr_XM_025313640.1	Rirr_20_116
Rirr_XM_025313641.1	Rirr_20_117
Rirr_XM_025313642.1	Rirr_20_118
Rirr_XM_025313643.1	Rirr_20_119
Rirr_XM_025309022.1	Rirr_20_120
Rirr_XM_025333398.1	Rirr_20_121
Rirr_XM_025313644.1	Rirr_20_122
Rirr_XM_025313645.1	Rirr_20_123
Rirr_XM_025313646.1	Rirr_20_124
Rirr_XM_025313647.1	Rirr_20_125
Rirr_XM_025313648.1	Rirr_20_126
Rirr_XM_025324304.1	Rirr_20_127
Rirr_XM_025324305.1	Rirr_20_128
Rirr_XM_025324306.1	Rirr_20_129
Rirr_XM_025329315.1	Rirr_20_130
Rirr_XM_025313649.1	Rirr_20_131
Rirr_XM_025313650.1	Rirr_20_132
Rirr_XM_025313651.1	Rirr_20_133
Rirr_XM_025313652.1	Rirr_20_134
Rirr_XM_025313653.1	Rirr_20_135
Rirr_XM_025333402.1	Rirr_20_136
Rirr_XM_025313654.1	Rirr_20_137
Rirr_XM_025310035.1	Rirr_21_1
Rirr_XM_025324307.1	Rirr_21_2
Rirr_XM_025324308.1	Rirr_21_3
Rirr_XM_025323397.1	Rirr_21_4
Rirr_XM_025324309.1	Rirr_21_5
Rirr_XM_025313655.1	Rirr_21_6
Rirr_XM_025331491.1	Rirr_21_7
Rirr_XM_025310036.1	Rirr_21_8
Rirr_XM_025333429.1	Rirr_21_9
Rirr_XM_025331492.1	Rirr_21_10
Rirr_XM_025313656.1	Rirr_21_11
Rirr_XM_025333430.1	Rirr_21_12
Rirr_XM_025313657.1	Rirr_21_13
Rirr_XM_025331493.1	Rirr_21_14
Rirr_XM_025324310.1	Rirr_21_15
Rirr_XM_025330009.1	Rirr_21_16
Rirr_XM_025331494.1	Rirr_21_17
Rirr_XM_025324311.1	Rirr_21_18
Rirr_XM_025331495.1	Rirr_21_19
Rirr_XM_025313658.1	Rirr_21_20
Rirr_XM_025313659.1	Rirr_21_21
Rirr_XM_025313660.1	Rirr_21_22
Rirr_XM_025333431.1	Rirr_21_23
Rirr_XM_025308740.1	Rirr_21_24
Rirr_XM_025313661.1	Rirr_21_25
Rirr_XM_025324312.1	Rirr_21_26
Rirr_XM_025331496.1	Rirr_21_27
Rirr_XM_025324313.1	Rirr_21_28
Rirr_XM_025310037.1	Rirr_21_29
Rirr_XM_025330010.1	Rirr_21_30
Rirr_XM_025310038.1	Rirr_21_31
Rirr_XM_025324314.1	Rirr_21_32
Rirr_XM_025310039.1	Rirr_21_33
Rirr_XM_025324315.1	Rirr_21_34
Rirr_XM_025329327.1	Rirr_21_35
Rirr_XM_025313662.1	Rirr_21_36
Rirr_XM_025310040.1	Rirr_21_37
Rirr_XM_025313663.1	Rirr_21_38
Rirr_XM_025313664.1	Rirr_21_39
Rirr_XM_025313665.1	Rirr_21_40
Rirr_XM_025313666.1	Rirr_21_41
Rirr_XM_025313667.1	Rirr_21_42
Rirr_XM_025313668.1	Rirr_21_43
Rirr_XM_025331497.1	Rirr_21_44
Rirr_XM_025330011.1	Rirr_21_45
Rirr_XM_025324316.1	Rirr_21_46
Rirr_XM_025308823.1	Rirr_21_47
Rirr_XM_025310041.1	Rirr_21_48
Rirr_XM_025313669.1	Rirr_21_49
Rirr_XM_025310042.1	Rirr_21_50
Rirr_XM_025313670.1	Rirr_21_51
Rirr_XM_025313671.1	Rirr_21_52
Rirr_XM_025310043.1	Rirr_21_53
Rirr_XM_025330012.1	Rirr_21_54
Rirr_XM_025333432.1	Rirr_21_55
Rirr_XM_025331498.1	Rirr_21_56
Rirr_XM_025333433.1	Rirr_21_57
Rirr_XM_025331499.1	Rirr_21_58
Rirr_XM_025330013.1	Rirr_21_59
Rirr_XM_025333434.1	Rirr_21_60
Rirr_XM_025313672.1	Rirr_21_61
Rirr_XM_025324317.1	Rirr_21_62
Rirr_XM_025313673.1	Rirr_21_63
Rirr_XM_025329328.1	Rirr_21_64
Rirr_XM_025324318.1	Rirr_21_65
Rirr_XM_025310044.1	Rirr_21_66
Rirr_XM_025313674.1	Rirr_21_67
Rirr_XM_025313675.1	Rirr_21_68
Rirr_XM_025313676.1	Rirr_21_69
Rirr_XM_025331500.1	Rirr_21_70
Rirr_XM_025313677.1	Rirr_21_71
Rirr_XM_025329329.1	Rirr_21_72
Rirr_XM_025324319.1	Rirr_21_73
Rirr_XM_025310045.1	Rirr_21_74
Rirr_XM_025324320.1	Rirr_21_75
Rirr_XM_025310046.1	Rirr_21_76
Rirr_XM_025330014.1	Rirr_21_77
Rirr_XM_025329330.1	Rirr_21_78
Rirr_XM_025324321.1	Rirr_21_79
Rirr_XM_025324322.1	Rirr_21_80
Rirr_XM_025331501.1	Rirr_21_81
Rirr_XM_025310047.1	Rirr_21_82
Rirr_XM_025330015.1	Rirr_21_83
Rirr_XM_025313678.1	Rirr_21_84
Rirr_XM_025313679.1	Rirr_21_85
Rirr_XM_025313680.1	Rirr_21_86
Rirr_XM_025313681.1	Rirr_21_87
Rirr_XM_025313682.1	Rirr_21_88
Rirr_XM_025310048.1	Rirr_21_89
Rirr_XM_025330016.1	Rirr_21_90
Rirr_XM_025313683.1	Rirr_21_91
Rirr_XM_025310049.1	Rirr_21_92
Rirr_XM_025324323.1	Rirr_21_93
Rirr_XM_025313684.1	Rirr_21_94
Rirr_XM_025333437.1	Rirr_21_95
Rirr_XM_025333436.1	Rirr_21_96
Rirr_XM_025333435.1	Rirr_21_97
Rirr_XM_025310050.1	Rirr_21_98
Rirr_XM_025324324.1	Rirr_21_99
Rirr_XM_025313685.1	Rirr_21_100
Rirr_XM_025313686.1	Rirr_21_101
Rirr_XM_025324325.1	Rirr_21_102
Rirr_XM_025313687.1	Rirr_21_103
Rirr_XM_025310051.1	Rirr_21_104
Rirr_XM_025313688.1	Rirr_21_105
Rirr_XM_025324326.1	Rirr_21_106
Rirr_XM_025324327.1	Rirr_21_107
Rirr_XM_025324328.1	Rirr_22_1
Rirr_XM_025330017.1	Rirr_22_2
Rirr_XM_025313689.1	Rirr_22_3
Rirr_XM_025313690.1	Rirr_22_4
Rirr_XM_025313691.1	Rirr_22_5
Rirr_XM_025308841.1	Rirr_22_6
Rirr_XM_025310052.1	Rirr_22_7
Rirr_XM_025313692.1	Rirr_22_8
Rirr_XM_025313693.1	Rirr_22_9
Rirr_XM_025313694.1	Rirr_22_10
Rirr_XM_025313695.1	Rirr_22_11
Rirr_XM_025324329.1	Rirr_22_12
