Skow_gene-ATP6	Skow_1_1
Skow_XM_002734041.2	Skow_1666_3
Skow_XM_006815627.1	Skow_1667_1
Skow_XM_006815628.1	Skow_1667_2
Skow_XM_006815625.1	Skow_1667_3
Skow_XM_002734042.2	Skow_1667_4
Skow_XM_006815626.1	Skow_1667_5
Skow_XM_002734045.2	Skow_1668_1
Skow_XM_006815629.1	Skow_1668_2
Skow_XM_002734047.1	Skow_1668_3
Skow_XM_002734044.2	Skow_1668_4
Skow_NM_001168091.1	Skow_1669_1
Skow_XM_006815630.1	Skow_1670_1
Skow_XM_002734049.2	Skow_1670_2
Skow_XM_002734050.2	Skow_1671_1
Skow_XM_006815632.1	Skow_1672_1
Skow_XM_006815631.1	Skow_1672_2
Skow_XM_006815633.1	Skow_1672_3
Skow_XM_006815634.1	Skow_1673_1
Skow_XM_002734054.1	Skow_1674_1
Skow_XM_006815635.1	Skow_1674_2
Skow_XM_006815636.1	Skow_1675_1
Skow_XM_002734057.1	Skow_1676_1
Skow_XM_006815637.1	Skow_1676_2
Skow_XM_006815640.1	Skow_1676_3
Skow_XM_006815641.1	Skow_1677_1
Skow_XM_006815642.1	Skow_1678_1
Skow_XM_006815643.1	Skow_1678_2
Skow_XM_006815644.1	Skow_1678_3
Skow_NM_001168064.1	Skow_1678_4
Skow_XM_002734058.1	Skow_1679_1
Skow_XM_006815645.1	Skow_1679_2
Skow_XM_002734059.2	Skow_1679_3
Skow_XM_006815646.1	Skow_1679_4
Skow_XM_006815647.1	Skow_1680_1
Skow_XM_006815648.1	Skow_1681_1
Skow_XM_002734061.2	Skow_1682_1
Skow_XM_002734062.2	Skow_1683_1
Skow_XM_006815649.1	Skow_1683_2
Skow_XM_006815650.1	Skow_1684_1
Skow_XM_006815651.1	Skow_1685_1
Skow_XM_006815652.1	Skow_1686_1
Skow_XM_002734063.1	Skow_1687_1
Skow_XM_002734064.2	Skow_1687_2
Skow_XM_006815653.1	Skow_1687_3
Skow_XM_002734065.1	Skow_1688_1
Skow_XM_006815654.1	Skow_1689_1
Skow_XM_006815655.1	Skow_1690_1
Skow_XM_006815656.1	Skow_1691_1
Skow_XM_006815657.1	Skow_1691_2
Skow_XM_006815658.1	Skow_1692_1
Skow_XM_006815659.1	Skow_1693_1
Skow_XM_006815660.1	Skow_1694_1
Skow_NM_001165021.1	Skow_1695_1
Skow_XM_006815661.1	Skow_1696_1
Skow_XM_006815662.1	Skow_1697_1
Skow_XM_002734068.2	Skow_1698_1
Skow_XM_006815663.1	Skow_1699_1
Skow_XM_006815664.1	Skow_1700_1
Skow_XM_006815665.1	Skow_1701_1
Skow_XM_006815666.1	Skow_1701_2
Skow_XM_006815667.1	Skow_1701_3
Skow_XM_006815668.1	Skow_1702_1
Skow_XM_006815669.1	Skow_1703_1
Skow_XM_002734079.1	Skow_1703_2
Skow_XM_006815676.1	Skow_1703_3
Skow_XM_006815677.1	Skow_1703_4
Skow_XM_006815671.1	Skow_1703_5
Skow_XM_002734083.2	Skow_1703_6
Skow_XM_002734084.1	Skow_1703_7
Skow_XM_006815678.1	Skow_1703_8
Skow_XM_006815679.1	Skow_1703_9
Skow_XM_006815680.1	Skow_1703_10
Skow_XM_002734072.2	Skow_1703_11
Skow_XM_006815681.1	Skow_1703_12
Skow_XM_002734086.2	Skow_1703_13
Skow_XM_002734087.2	Skow_1703_14
Skow_XM_006815682.1	Skow_1703_15
Skow_XM_006815672.1	Skow_1703_16
Skow_XM_002734089.1	Skow_1703_17
Skow_XM_002734073.2	Skow_1703_18
Skow_XM_002734090.2	Skow_1703_19
Skow_XM_006815673.1	Skow_1703_20
Skow_NM_001168083.1	Skow_1703_21
Skow_XM_006815683.1	Skow_1703_22
Skow_XM_006815684.1	Skow_1703_23
Skow_NM_001199882.1	Skow_1703_24
Skow_XM_002734075.2	Skow_1703_25
Skow_XM_006815685.1	Skow_1703_26
Skow_XM_002734094.2	Skow_1703_27
Skow_XM_002734095.2	Skow_1703_28
Skow_XM_006815686.1	Skow_1703_29
Skow_XM_006815687.1	Skow_1703_30
Skow_XM_002734076.2	Skow_1703_31
Skow_XM_002734077.2	Skow_1703_32
Skow_XM_002734078.2	Skow_1703_33
Skow_XM_006815688.1	Skow_1703_34
Skow_XM_006815689.1	Skow_1703_35
Skow_XM_006815690.1	Skow_1703_36
Skow_XM_006815675.1	Skow_1703_37
Skow_NM_001164905.1	Skow_1704_1
Skow_XM_002734119.2	Skow_1704_2
Skow_XM_002734120.2	Skow_1704_3
Skow_XM_006815697.1	Skow_1704_4
Skow_XM_002734114.1	Skow_1704_5
Skow_XM_002734115.2	Skow_1704_6
Skow_XM_002734122.2	Skow_1704_7
Skow_XM_006815691.1	Skow_1704_8
Skow_XM_006815698.1	Skow_1704_9
Skow_XM_006815699.1	Skow_1704_10
Skow_XM_006815700.1	Skow_1704_11
Skow_XM_002734125.2	Skow_1704_12
Skow_XM_002734099.1	Skow_1704_13
Skow_XM_002734100.2	Skow_1704_14
Skow_XM_002734101.2	Skow_1704_15
Skow_XM_006815701.1	Skow_1704_16
Skow_XM_006815702.1	Skow_1704_17
Skow_XM_002734103.1	Skow_1704_18
Skow_XM_006815703.1	Skow_1704_19
Skow_XM_006815704.1	Skow_1704_20
Skow_XM_006815692.1	Skow_1704_21
Skow_XM_006815705.1	Skow_1704_22
Skow_XM_002734117.2	Skow_1704_23
Skow_XM_002734106.2	Skow_1704_24
Skow_XM_006815706.1	Skow_1704_25
Skow_XM_006815693.1	Skow_1704_26
Skow_XM_006815694.1	Skow_1704_27
Skow_XM_006815707.1	Skow_1704_28
Skow_XM_002734107.2	Skow_1704_29
Skow_XM_006815708.1	Skow_1704_30
Skow_XM_002734108.2	Skow_1704_31
Skow_XM_006815709.1	Skow_1704_32
Skow_XM_006815710.1	Skow_1704_33
Skow_XM_002734109.1	Skow_1704_34
Skow_XM_006815711.1	Skow_1704_35
Skow_XM_006815712.1	Skow_1704_36
Skow_XM_006815713.1	Skow_1704_37
Skow_XM_006815714.1	Skow_1704_38
Skow_XM_006815695.1	Skow_1704_39
Skow_XM_006815696.1	Skow_1704_40
Skow_XM_006815715.1	Skow_1704_41
Skow_XM_006815716.1	Skow_1704_42
Skow_XM_006815719.1	Skow_1705_1
Skow_XM_002734135.1	Skow_1705_2
Skow_XM_006815720.1	Skow_1705_3
Skow_XM_002734128.1	Skow_1705_4
Skow_XM_006815721.1	Skow_1705_5
Skow_XM_006815722.1	Skow_1705_6
Skow_XM_006815723.1	Skow_1705_7
Skow_NM_001165024.1	Skow_1705_8
Skow_XM_002734131.1	Skow_1705_9
Skow_XM_002734129.2	Skow_1705_10
Skow_XM_006815724.1	Skow_1705_11
Skow_XM_006815725.1	Skow_1705_12
Skow_XM_006815717.1	Skow_1705_13
Skow_XM_006815718.1	Skow_1705_14
Skow_XM_006815726.1	Skow_1705_15
Skow_XM_002734133.2	Skow_1705_16
Skow_XM_002734140.2	Skow_1706_1
Skow_XM_006815734.1	Skow_1706_2
Skow_XM_006815727.1	Skow_1706_3
Skow_XM_002734143.2	Skow_1706_4
Skow_XM_002734144.1	Skow_1706_5
Skow_XM_006815728.1	Skow_1706_6
Skow_XM_002734145.2	Skow_1706_7
Skow_XM_002734146.2	Skow_1706_8
Skow_XM_006815735.1	Skow_1706_9
Skow_XM_006815736.1	Skow_1706_10
Skow_XM_006815729.1	Skow_1706_11
Skow_XM_006815730.1	Skow_1706_12
Skow_XM_006815737.1	Skow_1706_13
Skow_XM_006815738.1	Skow_1706_14
Skow_XM_006815739.1	Skow_1706_15
Skow_XM_002734137.2	Skow_1706_16
Skow_XM_002734150.2	Skow_1706_17
Skow_XM_006815740.1	Skow_1706_18
Skow_XM_006815741.1	Skow_1706_19
Skow_XM_002734151.2	Skow_1706_20
Skow_XM_006815742.1	Skow_1706_21
Skow_XM_006815731.1	Skow_1706_22
Skow_XM_006815732.1	Skow_1706_23
Skow_XM_002734154.1	Skow_1706_24
Skow_XM_002734155.2	Skow_1706_25
Skow_XM_002734156.2	Skow_1706_26
Skow_XM_002734138.2	Skow_1706_27
Skow_XM_006815743.1	Skow_1706_28
Skow_XM_006815733.1	Skow_1706_29
Skow_XM_006815745.1	Skow_1707_1
Skow_XM_002734168.2	Skow_1707_2
Skow_XM_002734157.2	Skow_1707_3
Skow_XM_002734158.2	Skow_1707_4
Skow_XM_002734169.1	Skow_1707_5
Skow_XM_006815749.1	Skow_1707_6
Skow_XM_002734171.2	Skow_1707_7
Skow_XM_006815750.1	Skow_1707_8
Skow_XM_006815746.1	Skow_1707_9
Skow_XM_002734159.2	Skow_1707_10
Skow_XM_002734174.2	Skow_1707_11
Skow_XM_006815751.1	Skow_1707_12
Skow_XM_002734175.1	Skow_1707_13
Skow_XM_006815747.1	Skow_1707_14
Skow_XM_006815752.1	Skow_1707_15
Skow_XM_002734163.2	Skow_1707_16
Skow_XM_006815748.1	Skow_1707_17
Skow_XM_002734164.2	Skow_1707_18
Skow_XM_002734178.2	Skow_1707_19
Skow_XM_002734179.2	Skow_1707_20
Skow_XM_002734180.2	Skow_1707_21
Skow_XM_006815744.1	Skow_1707_22
Skow_XM_006815759.1	Skow_1708_1
Skow_XM_006815760.1	Skow_1708_2
Skow_XM_006815761.1	Skow_1708_3
Skow_XM_006815762.1	Skow_1708_4
Skow_XM_002734183.1	Skow_1708_5
Skow_XM_006815763.1	Skow_1708_6
Skow_XM_006815764.1	Skow_1708_7
Skow_XM_006815754.1	Skow_1708_8
Skow_XM_006815765.1	Skow_1708_9
Skow_XM_002734181.2	Skow_1708_10
Skow_XM_006815766.1	Skow_1708_11
Skow_XM_006815755.1	Skow_1708_12
Skow_XM_002734182.1	Skow_1708_13
Skow_XM_006815767.1	Skow_1708_14
Skow_XM_006815756.1	Skow_1708_15
Skow_XM_002734185.2	Skow_1708_16
Skow_XM_006815753.1	Skow_1708_17
Skow_XM_006815768.1	Skow_1708_18
Skow_XM_002734186.1	Skow_1708_19
Skow_XM_002734187.2	Skow_1708_20
Skow_XM_002734188.1	Skow_1708_21
Skow_XM_006815769.1	Skow_1708_22
Skow_XM_006815758.1	Skow_1708_23
Skow_XM_006815772.1	Skow_1709_1
Skow_XM_002734191.1	Skow_1709_2
Skow_XM_002734190.2	Skow_1709_3
Skow_XM_002734192.2	Skow_1709_4
Skow_XM_006815770.1	Skow_1709_5
Skow_XM_006815773.1	Skow_1709_6
Skow_XM_002734193.1	Skow_1709_7
Skow_XM_006815774.1	Skow_1709_8
Skow_XM_002734194.2	Skow_1709_9
Skow_XM_006815771.1	Skow_1709_10
Skow_XM_006815775.1	Skow_1709_11
Skow_XM_002734199.1	Skow_1710_1
Skow_XM_006815778.1	Skow_1710_2
Skow_XM_006815776.1	Skow_1710_3
Skow_XM_002734198.2	Skow_1710_4
Skow_XM_002734202.2	Skow_1710_5
Skow_XM_006815777.1	Skow_1710_6
Skow_XM_006815781.1	Skow_1711_1
Skow_XM_006815782.1	Skow_1711_2
Skow_XM_006815779.1	Skow_1711_3
Skow_XM_002734204.2	Skow_1711_4
Skow_XM_002734205.1	Skow_1711_5
Skow_XM_006815783.1	Skow_1711_6
Skow_XM_006815780.1	Skow_1711_7
Skow_XM_002734207.1	Skow_1712_1
Skow_XM_002734211.2	Skow_1712_2
Skow_NM_001164922.1	Skow_1712_3
Skow_NM_001168159.1	Skow_1712_4
Skow_XM_006815785.1	Skow_1712_5
Skow_XM_002734212.2	Skow_1712_6
Skow_XM_006815784.1	Skow_1712_7
Skow_XM_006815786.1	Skow_1712_8
Skow_XM_002734213.2	Skow_1713_1
Skow_XM_006815789.1	Skow_1713_2
Skow_XM_006815790.1	Skow_1713_3
Skow_XM_006815791.1	Skow_1713_4
Skow_XM_006815792.1	Skow_1713_5
Skow_XM_006815793.1	Skow_1713_6
Skow_XM_006815797.1	Skow_1714_1
Skow_XM_006815794.1	Skow_1714_2
Skow_XM_002734215.2	Skow_1714_3
Skow_XM_006815798.1	Skow_1714_4
Skow_XM_006815799.1	Skow_1714_5
Skow_XM_006815795.1	Skow_1714_6
Skow_XM_006815796.1	Skow_1714_7
Skow_XM_006815801.1	Skow_1715_1
Skow_XM_006815802.1	Skow_1715_2
Skow_XM_006815803.1	Skow_1715_3
Skow_XM_006815804.1	Skow_1715_4
Skow_XM_006815805.1	Skow_1715_5
Skow_XM_006815800.1	Skow_1715_6
Skow_XM_006815807.1	Skow_1716_1
Skow_XM_006815806.1	Skow_1716_2
Skow_XM_002734219.2	Skow_1716_3
Skow_XM_006815808.1	Skow_1716_4
Skow_XM_006815810.1	Skow_1717_1
Skow_XM_006815811.1	Skow_1717_2
Skow_XM_006815812.1	Skow_1717_3
Skow_XM_002734221.2	Skow_1717_4
Skow_XM_002734222.2	Skow_1717_5
Skow_XM_006815813.1	Skow_1718_1
Skow_XM_006815815.1	Skow_1718_2
Skow_XM_006815814.1	Skow_1718_3
Skow_XM_002734227.2	Skow_1719_1
Skow_XM_002734228.2	Skow_1719_2
Skow_XM_002734229.2	Skow_1719_3
Skow_XM_002734230.2	Skow_1719_4
Skow_XM_002734225.2	Skow_1719_5
Skow_XM_002734226.2	Skow_1719_6
Skow_XM_006815816.1	Skow_1719_7
Skow_XM_002734231.1	Skow_1719_8
Skow_XM_006815817.1	Skow_1719_9
Skow_XM_002734234.2	Skow_1720_1
Skow_XM_006815818.1	Skow_1720_2
Skow_XM_002734235.2	Skow_1720_3
Skow_XM_002734236.2	Skow_1720_4
Skow_XM_002734232.2	Skow_1720_5
Skow_XM_002734233.2	Skow_1720_6
Skow_XM_006815819.1	Skow_1720_7
Skow_XM_006815820.1	Skow_1721_1
Skow_XM_006815821.1	Skow_1721_2
Skow_XM_006815823.1	Skow_1722_1
Skow_XM_006815822.1	Skow_1722_2
Skow_XM_006815824.1	Skow_1722_3
Skow_XM_002734237.2	Skow_1722_4
Skow_XM_002734238.1	Skow_1723_1
Skow_XM_006815825.1	Skow_1723_2
Skow_XM_002734239.1	Skow_1724_1
Skow_XM_006815827.1	Skow_1725_1
Skow_XM_006815826.1	Skow_1725_2
Skow_XM_002734240.2	Skow_1725_3
Skow_XM_006815828.1	Skow_1725_4
Skow_XM_006815829.1	Skow_1725_5
Skow_XM_006815830.1	Skow_1725_6
Skow_XM_006815831.1	Skow_1725_7
Skow_XM_006815835.1	Skow_1726_1
Skow_XM_006815832.1	Skow_1726_2
Skow_XM_006815836.1	Skow_1726_3
Skow_XM_006815834.1	Skow_1726_4
Skow_XM_002734246.2	Skow_1726_5
Skow_XM_002734247.2	Skow_1726_6
Skow_XM_002734248.2	Skow_1726_7
Skow_XM_006815837.1	Skow_1726_8
Skow_XM_002734250.2	Skow_1726_9
Skow_XM_002734251.1	Skow_1726_10
Skow_XM_006815838.1	Skow_1727_1
Skow_XM_002734252.2	Skow_1727_2
Skow_XM_002734253.1	Skow_1727_3
Skow_XM_002734254.2	Skow_1727_4
Skow_XM_006815839.1	Skow_1728_1
Skow_XM_002734255.2	Skow_1728_2
Skow_XM_006815840.1	Skow_1729_1
Skow_NM_001168195.1	Skow_1729_2
Skow_XM_006815841.1	Skow_1730_1
Skow_XM_002734258.2	Skow_1730_2
Skow_XM_002734259.2	Skow_1730_3
Skow_XM_006815842.1	Skow_1730_4
Skow_XM_002734257.1	Skow_1730_5
Skow_XM_002734260.2	Skow_1731_1
Skow_XM_006815843.1	Skow_1732_1
Skow_XM_006815844.1	Skow_1733_1
Skow_XM_006815845.1	Skow_1734_1
Skow_XM_006815846.1	Skow_1735_1
Skow_XM_006815847.1	Skow_1736_1
Skow_XM_006815848.1	Skow_1737_1
Skow_XM_006815849.1	Skow_1738_1
Skow_XM_006815850.1	Skow_1739_1
Skow_XM_006815851.1	Skow_1740_1
Skow_XM_006815852.1	Skow_1741_1
Skow_XM_006815853.1	Skow_1742_1
Skow_XM_006815854.1	Skow_1743_1
Skow_XM_006815855.1	Skow_1743_2
Skow_XM_006815856.1	Skow_1744_1
Skow_XM_002734263.1	Skow_1745_1
Skow_XM_006815857.1	Skow_1746_1
Skow_NM_001168015.1	Skow_1747_1
Skow_XM_006815858.1	Skow_1748_1
Skow_XM_006815859.1	Skow_1749_1
Skow_XM_006815860.1	Skow_1749_2
Skow_XM_006815861.1	Skow_1749_3
Skow_XM_006815862.1	Skow_1749_4
Skow_XM_006815863.1	Skow_1749_5
Skow_XM_006815864.1	Skow_1750_1
Skow_XM_006815865.1	Skow_1751_1
Skow_XM_002734270.2	Skow_1752_1
Skow_XM_006815866.1	Skow_1752_2
Skow_XM_002734274.2	Skow_1752_3
Skow_XM_002734275.2	Skow_1752_4
Skow_XM_002734271.2	Skow_1752_5
Skow_XM_006815876.1	Skow_1752_6
Skow_XM_006815868.1	Skow_1752_7
Skow_XM_002734264.2	Skow_1752_8
Skow_XM_006815877.1	Skow_1752_9
Skow_XM_006815870.1	Skow_1752_10
Skow_XM_006815878.1	Skow_1752_11
Skow_XM_002734267.2	Skow_1752_12
Skow_XM_002734272.1	Skow_1752_13
Skow_XM_006815874.1	Skow_1752_14
Skow_XM_006815875.1	Skow_1752_15
Skow_XM_006815879.1	Skow_1752_16
Skow_XM_006815883.1	Skow_1753_1
Skow_XM_002734276.2	Skow_1753_2
Skow_XM_006815884.1	Skow_1753_3
Skow_XM_006815885.1	Skow_1753_4
Skow_XM_006815886.1	Skow_1753_5
Skow_XM_006815887.1	Skow_1753_6
Skow_XM_006815888.1	Skow_1753_7
Skow_XM_006815889.1	Skow_1753_8
Skow_XM_006815880.1	Skow_1753_9
Skow_XM_002734283.2	Skow_1753_10
Skow_XM_006815890.1	Skow_1753_11
Skow_XM_002734279.2	Skow_1753_12
Skow_XM_002734280.2	Skow_1753_13
Skow_XM_002734281.1	Skow_1753_14
Skow_XM_002734282.1	Skow_1753_15
Skow_XM_006815882.1	Skow_1753_16
Skow_XM_006815891.1	Skow_1753_17
Skow_XM_006815892.1	Skow_1753_18
Skow_XM_006815893.1	Skow_1753_19
Skow_XM_006815894.1	Skow_1753_20
Skow_XM_006815895.1	Skow_1753_21
Skow_XM_006815896.1	Skow_1753_22
Skow_XM_006815897.1	Skow_1753_23
Skow_XM_002734288.2	Skow_1754_1
Skow_XM_002734289.2	Skow_1754_2
Skow_XM_002734285.2	Skow_1754_3
Skow_XM_002734290.2	Skow_1754_4
Skow_XM_002734291.2	Skow_1754_5
Skow_XM_002734292.1	Skow_1754_6
Skow_XM_002734293.1	Skow_1754_7
Skow_XM_002734294.2	Skow_1754_8
Skow_XM_006815904.1	Skow_1754_9
Skow_XM_002734295.2	Skow_1754_10
Skow_XM_002734286.2	Skow_1754_11
Skow_XM_006815905.1	Skow_1754_12
Skow_XM_006815898.1	Skow_1754_13
Skow_XM_006815899.1	Skow_1754_14
Skow_XM_002734287.2	Skow_1754_15
Skow_XM_006815903.1	Skow_1754_16
Skow_XM_002734297.2	Skow_1754_17
Skow_XM_006815906.1	Skow_1754_18
Skow_XM_002734298.1	Skow_1754_19
Skow_XM_002734299.1	Skow_1754_20
Skow_XM_006815908.1	Skow_1755_1
Skow_XM_006815909.1	Skow_1755_2
Skow_XM_006815910.1	Skow_1755_3
Skow_XM_006815911.1	Skow_1755_4
Skow_XM_006815912.1	Skow_1755_5
Skow_XM_002734304.2	Skow_1755_6
Skow_XM_006815907.1	Skow_1755_7
Skow_XM_006815913.1	Skow_1755_8
Skow_XM_006815914.1	Skow_1755_9
Skow_XM_006815915.1	Skow_1755_10
Skow_XM_006815916.1	Skow_1755_11
Skow_XM_002734300.2	Skow_1755_12
Skow_XM_006815917.1	Skow_1755_13
Skow_XM_006815918.1	Skow_1755_14
Skow_XM_006815919.1	Skow_1755_15
Skow_XM_002734301.2	Skow_1755_16
Skow_XM_002734302.2	Skow_1755_17
Skow_XM_006815920.1	Skow_1755_18
Skow_XM_006815923.1	Skow_1756_1
Skow_XM_006815924.1	Skow_1756_2
Skow_XM_006815925.1	Skow_1756_3
Skow_XM_002734309.2	Skow_1756_4
Skow_NM_001184877.1	Skow_1756_5
Skow_XM_006815921.1	Skow_1756_6
Skow_XM_006815922.1	Skow_1756_7
Skow_XM_006815926.1	Skow_1756_8
Skow_XM_002734312.2	Skow_1757_1
Skow_XM_002734310.2	Skow_1757_2
Skow_XM_002734313.2	Skow_1757_3
Skow_XM_006815928.1	Skow_1757_4
Skow_XM_006815929.1	Skow_1757_5
Skow_XM_006815927.1	Skow_1757_6
Skow_XM_002734311.2	Skow_1757_7
Skow_XM_006815930.1	Skow_1757_8
Skow_XM_002734315.1	Skow_1758_1
Skow_XM_006815934.1	Skow_1758_2
Skow_XM_002734317.1	Skow_1758_3
Skow_XM_006815932.1	Skow_1758_4
Skow_XM_006815931.1	Skow_1758_5
Skow_XM_006815935.1	Skow_1758_6
Skow_XM_006815933.1	Skow_1758_7
Skow_XM_002734321.2	Skow_1758_8
Skow_XM_006815936.1	Skow_1758_9
Skow_NM_001164971.1	Skow_1758_10
Skow_XM_002734322.2	Skow_1758_11
Skow_XM_006815937.1	Skow_1758_12
Skow_XM_006815938.1	Skow_1758_13
Skow_XM_006815939.1	Skow_1758_14
Skow_XM_006815940.1	Skow_1759_1
Skow_XM_006815941.1	Skow_1759_2
Skow_XM_002734326.2	Skow_1759_3
Skow_XM_006815942.1	Skow_1759_4
Skow_XM_006815943.1	Skow_1759_5
Skow_XM_006815944.1	Skow_1759_6
Skow_XM_002734328.1	Skow_1759_7
Skow_XM_006815945.1	Skow_1759_8
Skow_XM_006815946.1	Skow_1759_9
Skow_XM_006815953.1	Skow_1760_1
Skow_XM_002734331.2	Skow_1760_2
Skow_XM_006815954.1	Skow_1760_3
Skow_XM_006815955.1	Skow_1760_4
Skow_XM_002734335.1	Skow_1760_5
Skow_XM_002734336.2	Skow_1760_6
Skow_XM_006815956.1	Skow_1760_7
Skow_XM_006815957.1	Skow_1760_8
Skow_XM_006815958.1	Skow_1760_9
Skow_XM_002734339.2	Skow_1760_10
Skow_XM_006815959.1	Skow_1760_11
Skow_XM_006815960.1	Skow_1760_12
Skow_XM_006815950.1	Skow_1760_13
Skow_XM_006815961.1	Skow_1760_14
Skow_XM_006815962.1	Skow_1760_15
Skow_XM_006815951.1	Skow_1760_16
Skow_XM_006815964.1	Skow_1761_1
Skow_XM_002734343.2	Skow_1761_2
Skow_XM_006815963.1	Skow_1761_3
Skow_XM_006815965.1	Skow_1761_4
Skow_XM_002734344.2	Skow_1761_5
Skow_XM_006815966.1	Skow_1761_6
Skow_XM_006815968.1	Skow_1762_1
Skow_XM_002734350.1	Skow_1762_2
Skow_XM_002734351.2	Skow_1762_3
Skow_XM_002734352.2	Skow_1762_4
Skow_XM_002734347.2	Skow_1762_5
Skow_XM_002734348.2	Skow_1762_6
Skow_XM_006815967.1	Skow_1762_7
Skow_XM_006815969.1	Skow_1762_8
Skow_XM_006815970.1	Skow_1762_9
Skow_XM_006815971.1	Skow_1762_10
Skow_XM_006815975.1	Skow_1763_1
Skow_XM_006815976.1	Skow_1763_2
Skow_XM_002734354.2	Skow_1763_3
Skow_XM_002734353.2	Skow_1763_4
Skow_XM_006815972.1	Skow_1763_5
Skow_XM_002734355.2	Skow_1763_6
Skow_XM_002734356.2	Skow_1763_7
Skow_XM_006815977.1	Skow_1763_8
Skow_XM_006815973.1	Skow_1763_9
Skow_XM_002734358.2	Skow_1763_10
Skow_XM_006815974.1	Skow_1763_11
Skow_XM_006815978.1	Skow_1763_12
Skow_XM_006815979.1	Skow_1763_13
Skow_XM_006815980.1	Skow_1763_14
Skow_XM_002734360.1	Skow_1763_15
Skow_XM_006815981.1	Skow_1763_16
Skow_XM_006815982.1	Skow_1764_1
Skow_XM_006815985.1	Skow_1764_2
Skow_XM_006815983.1	Skow_1764_3
Skow_NM_001184807.1	Skow_1764_4
Skow_XM_002734364.2	Skow_1764_5
Skow_XM_006815986.1	Skow_1764_6
Skow_XM_006815987.1	Skow_1764_7
Skow_XM_006815988.1	Skow_1764_8
Skow_XM_006815989.1	Skow_1764_9
Skow_XM_002734368.2	Skow_1764_10
Skow_XM_002734369.2	Skow_1764_11
Skow_XM_002734365.2	Skow_1764_12
Skow_XM_006815984.1	Skow_1764_13
Skow_XM_006815990.1	Skow_1764_14
Skow_XM_006815991.1	Skow_1764_15
Skow_XM_006815992.1	Skow_1764_16
Skow_XM_006815993.1	Skow_1764_17
Skow_XM_006815995.1	Skow_1765_1
Skow_XM_002734371.2	Skow_1765_2
Skow_XM_006815996.1	Skow_1765_3
Skow_XM_006815997.1	Skow_1765_4
Skow_XM_002734378.2	Skow_1765_5
Skow_XM_006815998.1	Skow_1765_6
Skow_XM_002734373.1	Skow_1765_7
Skow_XM_006815999.1	Skow_1765_8
Skow_XM_006816000.1	Skow_1765_9
Skow_XM_006815994.1	Skow_1765_10
Skow_XM_002734374.2	Skow_1765_11
Skow_XM_002734376.2	Skow_1765_12
Skow_XM_002734385.2	Skow_1766_1
Skow_XM_002734386.2	Skow_1766_2
Skow_XM_002734387.2	Skow_1766_3
Skow_XM_006816002.1	Skow_1766_4
Skow_XM_006816003.1	Skow_1766_5
Skow_XM_002734388.2	Skow_1766_6
Skow_XM_006816004.1	Skow_1766_7
Skow_XM_006816005.1	Skow_1766_8
Skow_XM_002734389.1	Skow_1766_9
Skow_XM_002734390.2	Skow_1766_10
Skow_XM_006816006.1	Skow_1766_11
Skow_XM_006816001.1	Skow_1766_12
Skow_XM_006816007.1	Skow_1767_1
Skow_XM_002734393.1	Skow_1767_2
Skow_XM_002734391.2	Skow_1767_3
Skow_XM_006816008.1	Skow_1768_1
Skow_XM_006816009.1	Skow_1768_2
Skow_XM_002734394.2	Skow_1768_3
Skow_XM_002734395.2	Skow_1769_1
Skow_NM_001168203.1	Skow_1769_2
Skow_XM_006816010.1	Skow_1769_3
Skow_XM_006816012.1	Skow_1769_4
Skow_XM_006816013.1	Skow_1769_5
Skow_XM_006816011.1	Skow_1769_6
Skow_XM_006816014.1	Skow_1769_7
Skow_XM_006816015.1	Skow_1770_1
Skow_XM_006816017.1	Skow_1770_2
Skow_XM_002734399.2	Skow_1770_3
Skow_XM_002734400.1	Skow_1770_4
Skow_XM_002734401.2	Skow_1770_5
Skow_XM_002734397.2	Skow_1770_6
Skow_XM_006816020.1	Skow_1771_1
Skow_XM_006816021.1	Skow_1771_2
Skow_XM_006816022.1	Skow_1771_3
Skow_XM_006816023.1	Skow_1771_4
Skow_XM_002734402.1	Skow_1771_5
Skow_XM_006816018.1	Skow_1771_6
Skow_XM_006816019.1	Skow_1771_7
Skow_XM_006816024.1	Skow_1771_8
Skow_XM_006816025.1	Skow_1771_9
Skow_XM_006816026.1	Skow_1771_10
Skow_XM_002734408.2	Skow_1771_11
Skow_XM_006816027.1	Skow_1771_12
Skow_XM_002734410.2	Skow_1771_13
Skow_XM_002734411.2	Skow_1771_14
Skow_XM_006816028.1	Skow_1772_1
Skow_XM_006816029.1	Skow_1773_1
Skow_XM_006816030.1	Skow_1774_1
Skow_XM_006816031.1	Skow_1775_1
Skow_XM_002734416.1	Skow_1775_2
Skow_XM_002734417.2	Skow_1775_3
Skow_XM_006816032.1	Skow_1775_4
Skow_XM_006816033.1	Skow_1776_1
Skow_XM_002734419.2	Skow_1776_2
Skow_XM_002734420.2	Skow_1777_1
Skow_XM_006816034.1	Skow_1777_2
Skow_XM_006816035.1	Skow_1778_1
Skow_XM_006816036.1	Skow_1778_2
Skow_XM_006816037.1	Skow_1779_1
Skow_XM_002734423.2	Skow_1780_1
Skow_XM_006816042.1	Skow_1780_2
Skow_XM_002734422.2	Skow_1780_3
Skow_XM_006816038.1	Skow_1780_4
Skow_XM_002734425.2	Skow_1781_1
Skow_XM_002734426.2	Skow_1781_2
Skow_XM_002734427.2	Skow_1782_1
Skow_XM_006816043.1	Skow_1782_2
