Spur_gene-ND1	Spur_1_1
Spur_XM_788500.4	Spur_222_825
Spur_XM_030984569.1	Spur_222_826
Spur_XM_786279.5	Spur_222_827
Spur_XM_030985170.1	Spur_222_828
Spur_XM_030985171.1	Spur_222_829
Spur_XM_030985172.1	Spur_222_830
Spur_XM_030984570.1	Spur_222_831
Spur_XM_030985173.1	Spur_222_832
Spur_XM_030984571.1	Spur_222_833
Spur_XM_030984572.1	Spur_222_834
Spur_XM_001181885.3	Spur_222_835
Spur_XM_030985174.1	Spur_222_836
Spur_XM_030985175.1	Spur_222_837
Spur_XM_030985176.1	Spur_222_838
Spur_XM_030985178.1	Spur_222_839
Spur_XM_030984573.1	Spur_222_840
Spur_XM_030984574.1	Spur_222_841
Spur_XM_030984576.1	Spur_222_842
Spur_XM_030984577.1	Spur_222_843
Spur_XM_030984578.1	Spur_222_844
Spur_XM_030984580.1	Spur_222_845
Spur_XM_030984581.1	Spur_222_846
Spur_XM_030985179.1	Spur_222_847
Spur_XM_030984582.1	Spur_222_848
Spur_XM_030985180.1	Spur_222_849
Spur_XM_787000.5	Spur_222_850
Spur_XM_003730888.3	Spur_222_851
Spur_XM_030985181.1	Spur_222_852
Spur_XM_030984583.1	Spur_222_853
Spur_XM_030984585.1	Spur_222_854
Spur_XM_030984586.1	Spur_222_855
Spur_XM_030984587.1	Spur_222_856
Spur_XM_003730447.3	Spur_222_857
Spur_XM_030984588.1	Spur_222_858
Spur_XM_011678393.2	Spur_222_859
Spur_XM_781638.4	Spur_222_860
Spur_XM_030984601.1	Spur_222_861
Spur_XM_793910.5	Spur_222_862
Spur_XM_030984602.1	Spur_222_863
Spur_XM_787498.5	Spur_222_864
Spur_XM_787516.5	Spur_222_865
Spur_XM_030984604.1	Spur_222_866
Spur_XM_003726018.3	Spur_222_867
Spur_XM_030984609.1	Spur_222_868
Spur_XM_003726015.3	Spur_222_869
Spur_XM_030984610.1	Spur_222_870
Spur_XM_011678411.2	Spur_222_871
Spur_XM_030984611.1	Spur_222_872
Spur_XM_030984612.1	Spur_222_873
Spur_XM_030984614.1	Spur_222_874
Spur_XM_030985182.1	Spur_222_875
Spur_XM_030984615.1	Spur_222_876
Spur_XM_011673031.1	Spur_222_877
Spur_XM_003725300.3	Spur_222_878
Spur_XM_030984618.1	Spur_222_879
Spur_XM_030984617.1	Spur_222_880
Spur_XM_030984619.1	Spur_222_881
Spur_XM_030985183.1	Spur_222_882
Spur_XM_030985184.1	Spur_222_883
Spur_XM_780676.5	Spur_222_884
Spur_XM_030984620.1	Spur_222_885
Spur_XM_011668569.2	Spur_222_886
Spur_XM_030984621.1	Spur_222_887
Spur_XM_030984623.1	Spur_222_888
Spur_XM_030985185.1	Spur_222_889
Spur_XM_786308.5	Spur_222_890
Spur_XM_030984625.1	Spur_222_891
Spur_XM_030985186.1	Spur_222_892
Spur_XM_030985187.1	Spur_222_893
Spur_XM_030985188.1	Spur_222_894
Spur_XM_030985189.1	Spur_222_895
Spur_XM_030984627.1	Spur_222_896
Spur_XM_030984628.1	Spur_222_897
Spur_XM_030985190.1	Spur_222_898
Spur_XM_030985191.1	Spur_222_899
Spur_XM_030985193.1	Spur_222_900
Spur_XM_030984631.1	Spur_222_901
Spur_XM_030984630.1	Spur_222_902
Spur_XM_030984632.1	Spur_222_903
Spur_XM_030985194.1	Spur_222_904
Spur_XM_030985195.1	Spur_222_905
Spur_XM_030984634.1	Spur_222_906
Spur_XM_030985196.1	Spur_222_907
Spur_XM_030985197.1	Spur_222_908
Spur_XM_030984635.1	Spur_222_909
Spur_XM_030984636.1	Spur_222_910
Spur_XM_030984638.1	Spur_222_911
Spur_XM_777173.5	Spur_222_912
Spur_XM_030984639.1	Spur_222_913
Spur_XM_030984640.1	Spur_222_914
Spur_XM_030984641.1	Spur_222_915
Spur_XM_030984642.1	Spur_222_916
Spur_XM_003724239.3	Spur_222_917
Spur_XM_030984647.1	Spur_222_918
Spur_XM_787192.5	Spur_222_919
Spur_XM_030985198.1	Spur_222_920
Spur_XM_030984650.1	Spur_222_921
Spur_XM_791891.4	Spur_222_922
Spur_XM_011671409.2	Spur_222_923
Spur_XM_030985199.1	Spur_222_924
Spur_XM_030985200.1	Spur_222_925
Spur_XM_003725384.3	Spur_222_926
Spur_XM_003725385.3	Spur_222_927
Spur_XM_030984652.1	Spur_222_928
Spur_XM_003725387.3	Spur_222_929
Spur_NM_214550.1	Spur_222_930
Spur_XM_011671399.2	Spur_222_931
Spur_XM_782210.4	Spur_222_932
Spur_XM_030984657.1	Spur_222_933
Spur_XM_011682547.2	Spur_222_934
Spur_XM_030984661.1	Spur_222_935
Spur_XM_030984667.1	Spur_222_936
Spur_XM_001197760.4	Spur_222_937
Spur_XM_030984665.1	Spur_222_938
Spur_XM_030984670.1	Spur_222_939
Spur_XM_030984673.1	Spur_222_940
Spur_XM_030984674.1	Spur_222_941
Spur_XM_030985201.1	Spur_222_942
Spur_XM_011665488.2	Spur_222_943
Spur_XM_030984675.1	Spur_222_944
Spur_XM_030985203.1	Spur_222_945
Spur_XM_030984676.1	Spur_222_946
Spur_XM_030984678.1	Spur_222_947
Spur_XM_030984680.1	Spur_222_948
Spur_XM_030984682.1	Spur_222_949
Spur_XM_011681800.2	Spur_222_950
Spur_XM_003726573.2	Spur_222_951
Spur_XM_011662937.2	Spur_222_952
Spur_XM_030985204.1	Spur_222_953
Spur_XM_030984685.1	Spur_222_954
Spur_XM_030984684.1	Spur_222_955
Spur_XM_030984686.1	Spur_222_956
Spur_XM_030984687.1	Spur_222_957
Spur_XM_030984689.1	Spur_222_958
Spur_XM_030984690.1	Spur_222_959
Spur_XM_030984691.1	Spur_222_960
Spur_XM_030985205.1	Spur_222_961
Spur_XM_011671405.2	Spur_222_962
Spur_XM_030985206.1	Spur_222_963
Spur_XM_003731053.3	Spur_222_964
Spur_XM_030984692.1	Spur_222_965
Spur_XM_030984693.1	Spur_222_966
Spur_XM_030984694.1	Spur_222_967
Spur_XM_030984695.1	Spur_222_968
Spur_XM_011668800.2	Spur_222_969
Spur_XM_030984701.1	Spur_222_970
Spur_XM_030984698.1	Spur_222_971
Spur_XM_030985207.1	Spur_222_972
Spur_XM_030985208.1	Spur_222_973
Spur_XM_030985209.1	Spur_222_974
Spur_XM_030984702.1	Spur_222_975
Spur_XM_030984703.1	Spur_222_976
Spur_XM_030985210.1	Spur_222_977
Spur_XM_030985212.1	Spur_222_978
Spur_XM_030984706.1	Spur_222_979
Spur_XM_030984705.1	Spur_222_980
Spur_XM_030984707.1	Spur_222_981
Spur_XM_030984709.1	Spur_222_982
Spur_XM_011672935.2	Spur_222_983
Spur_XM_030985213.1	Spur_222_984
Spur_XM_030984711.1	Spur_222_985
Spur_XM_003730751.1	Spur_222_986
Spur_XM_030984712.1	Spur_222_987
Spur_XM_790896.4	Spur_222_988
Spur_XM_775367.5	Spur_222_989
Spur_XM_030984714.1	Spur_222_990
Spur_XM_030984715.1	Spur_222_991
Spur_XM_030984718.1	Spur_222_992
Spur_XM_030984719.1	Spur_222_993
Spur_XM_011673523.2	Spur_222_994
Spur_XM_030984720.1	Spur_222_995
Spur_XM_030984721.1	Spur_222_996
Spur_XM_011673514.2	Spur_222_997
Spur_XM_779118.4	Spur_222_998
Spur_XM_778997.3	Spur_222_999
Spur_XM_030985214.1	Spur_222_1000
Spur_XM_030985215.1	Spur_222_1001
Spur_XM_030985217.1	Spur_222_1002
Spur_XM_030985218.1	Spur_222_1003
Spur_XM_030985219.1	Spur_222_1004
Spur_XM_030984725.1	Spur_222_1005
Spur_XM_030985220.1	Spur_222_1006
Spur_XM_030985221.1	Spur_222_1007
Spur_XM_784392.5	Spur_222_1008
Spur_XM_030984726.1	Spur_222_1009
Spur_XM_003725729.3	Spur_222_1010
Spur_XM_030984727.1	Spur_222_1011
Spur_XM_030985222.1	Spur_222_1012
Spur_XM_030984728.1	Spur_222_1013
Spur_XM_030984735.1	Spur_222_1014
Spur_XM_030984734.1	Spur_222_1015
Spur_XM_030984731.1	Spur_222_1016
Spur_XM_030984736.1	Spur_222_1017
Spur_XM_030984737.1	Spur_222_1018
Spur_XM_030984738.1	Spur_222_1019
Spur_XM_030985223.1	Spur_222_1020
Spur_XM_030985224.1	Spur_222_1021
Spur_XM_011674698.2	Spur_222_1022
Spur_XM_030984739.1	Spur_222_1023
Spur_XM_030984744.1	Spur_222_1024
Spur_XM_011678508.2	Spur_222_1025
Spur_XM_030984745.1	Spur_222_1026
Spur_XM_030985225.1	Spur_222_1027
Spur_XM_030984746.1	Spur_222_1028
Spur_XM_030984749.1	Spur_222_1029
Spur_NM_214484.1	Spur_222_1030
Spur_XM_030984751.1	Spur_222_1031
Spur_XM_030984753.1	Spur_222_1032
Spur_XM_030984754.1	Spur_222_1033
Spur_XM_011680089.2	Spur_222_1034
Spur_XM_011680153.2	Spur_222_1035
Spur_XM_030985227.1	Spur_222_1036
Spur_XM_030985228.1	Spur_222_1037
Spur_XM_030985229.1	Spur_222_1038
Spur_XM_030984755.1	Spur_222_1039
Spur_XM_030984757.1	Spur_222_1040
Spur_XM_030984758.1	Spur_222_1041
Spur_XM_030984759.1	Spur_222_1042
Spur_XM_030985230.1	Spur_222_1043
Spur_XM_030984762.1	Spur_222_1044
Spur_XM_003728428.3	Spur_222_1045
Spur_XM_030985231.1	Spur_222_1046
Spur_XM_030984763.1	Spur_222_1047
Spur_XM_030984764.1	Spur_222_1048
Spur_XM_030984772.1	Spur_222_1049
Spur_XM_030984773.1	Spur_222_1050
Spur_XM_030984774.1	Spur_222_1051
Spur_XM_030984775.1	Spur_222_1052
Spur_XM_030984776.1	Spur_222_1053
Spur_XM_030984780.1	Spur_222_1054
Spur_XM_030984782.1	Spur_222_1055
Spur_XM_030985232.1	Spur_222_1056
Spur_XM_030985233.1	Spur_222_1057
Spur_XM_030985234.1	Spur_222_1058
Spur_XM_030984784.1	Spur_222_1059
Spur_XM_030985236.1	Spur_222_1060
Spur_XM_030985237.1	Spur_222_1061
Spur_XM_030984785.1	Spur_222_1062
Spur_XM_030985238.1	Spur_222_1063
Spur_XM_011685925.2	Spur_222_1064
Spur_XM_030984786.1	Spur_222_1065
Spur_XM_782723.5	Spur_222_1066
Spur_XM_011662513.2	Spur_222_1067
Spur_XM_030984789.1	Spur_222_1068
Spur_XM_030985239.1	Spur_222_1069
Spur_XM_030984790.1	Spur_222_1070
Spur_XM_030984791.1	Spur_222_1071
Spur_XM_001185164.4	Spur_222_1072
Spur_XM_030984792.1	Spur_222_1073
Spur_XM_030984794.1	Spur_222_1074
Spur_XM_030984795.1	Spur_222_1075
Spur_XM_011662455.2	Spur_222_1076
Spur_XM_030984797.1	Spur_222_1077
Spur_XM_030985240.1	Spur_222_1078
Spur_XM_030985241.1	Spur_222_1079
Spur_XM_030985242.1	Spur_222_1080
Spur_XM_030985243.1	Spur_222_1081
Spur_XM_030985245.1	Spur_222_1082
Spur_XM_030985246.1	Spur_222_1083
Spur_XM_030984798.1	Spur_222_1084
Spur_XM_030985247.1	Spur_222_1085
Spur_XM_030985248.1	Spur_222_1086
Spur_XM_030985249.1	Spur_222_1087
Spur_XM_003730141.3	Spur_222_1088
Spur_XM_030984799.1	Spur_222_1089
Spur_XM_030985250.1	Spur_222_1090
Spur_XM_030984800.1	Spur_222_1091
Spur_XM_030984805.1	Spur_222_1092
Spur_XM_030985251.1	Spur_222_1093
Spur_XM_030985252.1	Spur_222_1094
Spur_XM_011666419.2	Spur_222_1095
Spur_XM_030984808.1	Spur_222_1096
Spur_XM_030984809.1	Spur_222_1097
Spur_XM_030984811.1	Spur_222_1098
Spur_XM_030984813.1	Spur_222_1099
Spur_XM_011666420.2	Spur_222_1100
Spur_XM_030984814.1	Spur_222_1101
Spur_XM_780547.5	Spur_222_1102
Spur_XM_030984821.1	Spur_222_1103
Spur_XM_030985253.1	Spur_222_1104
Spur_XM_011674080.2	Spur_222_1105
Spur_XM_030985056.1	Spur_222_1106
Spur_XM_030985057.1	Spur_222_1107
Spur_XM_030984822.1	Spur_222_1108
Spur_XM_001184118.4	Spur_222_1109
Spur_XM_782846.5	Spur_222_1110
Spur_XM_030985254.1	Spur_222_1111
Spur_XM_030984823.1	Spur_222_1112
Spur_XM_030984824.1	Spur_222_1113
Spur_XM_030984828.1	Spur_222_1114
Spur_XM_030985058.1	Spur_222_1115
Spur_XM_030985060.1	Spur_222_1116
Spur_XM_030985061.1	Spur_222_1117
Spur_XM_003729675.3	Spur_222_1118
Spur_XM_030984829.1	Spur_222_1119
Spur_XM_011662647.2	Spur_222_1120
Spur_XM_030985062.1	Spur_222_1121
Spur_XM_030985063.1	Spur_222_1122
Spur_XM_030984830.1	Spur_222_1123
Spur_XM_030985255.1	Spur_222_1124
Spur_XM_030984832.1	Spur_222_1125
Spur_XM_030985257.1	Spur_222_1126
Spur_XM_030985258.1	Spur_222_1127
Spur_XM_030985259.1	Spur_222_1128
Spur_XM_030985064.1	Spur_222_1129
Spur_XM_030984835.1	Spur_222_1130
Spur_XM_795059.5	Spur_222_1131
Spur_XM_030984836.1	Spur_222_1132
Spur_XM_030984837.1	Spur_222_1133
Spur_XM_030985066.1	Spur_222_1134
Spur_XM_030984840.1	Spur_222_1135
Spur_XM_030984841.1	Spur_222_1136
Spur_XM_030985260.1	Spur_222_1137
Spur_XM_030985261.1	Spur_222_1138
Spur_XM_011676046.2	Spur_222_1139
Spur_XM_030984842.1	Spur_222_1140
Spur_XM_030985262.1	Spur_222_1141
Spur_XM_030985263.1	Spur_222_1142
Spur_XM_030985264.1	Spur_222_1143
Spur_XM_030984843.1	Spur_222_1144
Spur_XM_030985265.1	Spur_222_1145
Spur_XM_001196817.4	Spur_222_1146
Spur_XM_788844.5	Spur_222_1147
Spur_XM_030984847.1	Spur_222_1148
Spur_XM_011676039.2	Spur_222_1149
Spur_XM_011676038.2	Spur_222_1150
Spur_XM_003725666.3	Spur_222_1151
Spur_XM_030984848.1	Spur_222_1152
Spur_XM_788590.5	Spur_222_1153
Spur_XM_030984849.1	Spur_222_1154
Spur_XM_030984850.1	Spur_222_1155
Spur_XM_030984851.1	Spur_222_1156
Spur_XM_030984852.1	Spur_222_1157
Spur_XM_030984853.1	Spur_222_1158
Spur_XM_788391.5	Spur_222_1159
Spur_XM_030984857.1	Spur_222_1160
Spur_XM_011666516.2	Spur_222_1161
Spur_XM_030984858.1	Spur_222_1162
Spur_XM_783936.5	Spur_222_1163
Spur_XM_030984861.1	Spur_222_1164
Spur_XM_795251.5	Spur_222_1165
Spur_XM_030984863.1	Spur_222_1166
Spur_XM_011676760.2	Spur_222_1167
Spur_XM_030984865.1	Spur_222_1168
Spur_NM_001123498.1	Spur_222_1169
Spur_XM_001193367.4	Spur_222_1170
Spur_XM_030984869.1	Spur_222_1171
Spur_XM_030984870.1	Spur_222_1172
Spur_XM_003725980.3	Spur_222_1173
Spur_XM_030985067.1	Spur_222_1174
Spur_XM_003729805.3	Spur_222_1175
Spur_XM_030984873.1	Spur_222_1176
Spur_XM_030985266.1	Spur_222_1177
Spur_XM_030985267.1	Spur_222_1178
Spur_XM_030984874.1	Spur_222_1179
Spur_XM_030984875.1	Spur_222_1180
Spur_XM_011680218.2	Spur_222_1181
Spur_XM_030984879.1	Spur_222_1182
Spur_XM_795292.5	Spur_222_1183
Spur_XM_030985268.1	Spur_222_1184
Spur_XM_030984881.1	Spur_222_1185
Spur_XM_030984882.1	Spur_222_1186
Spur_XM_030984884.1	Spur_222_1187
Spur_XM_011680212.2	Spur_222_1188
Spur_XM_030984885.1	Spur_222_1189
Spur_XM_781395.4	Spur_222_1190
Spur_XM_030984886.1	Spur_222_1191
Spur_XM_030984887.1	Spur_222_1192
Spur_XM_791726.5	Spur_222_1193
Spur_XM_791739.5	Spur_222_1194
Spur_XM_790685.4	Spur_222_1195
Spur_XM_003726940.3	Spur_222_1196
Spur_XM_030984888.1	Spur_222_1197
Spur_XM_777553.5	Spur_222_1198
Spur_XM_030985269.1	Spur_222_1199
Spur_XM_030985270.1	Spur_222_1200
Spur_XM_030984889.1	Spur_222_1201
Spur_XM_030985271.1	Spur_222_1202
Spur_NM_001281761.1	Spur_222_1203
Spur_XM_777633.5	Spur_222_1204
Spur_XM_003731026.3	Spur_222_1205
Spur_XM_030984891.1	Spur_222_1206
Spur_XM_030984892.1	Spur_222_1207
Spur_XM_030984893.1	Spur_222_1208
Spur_XM_777449.4	Spur_222_1209
Spur_XM_003729866.3	Spur_222_1210
Spur_XM_030984894.1	Spur_222_1211
Spur_XM_003729867.3	Spur_222_1212
Spur_XM_788472.5	Spur_222_1213
Spur_XM_030985272.1	Spur_222_1214
Spur_XM_030984896.1	Spur_222_1215
Spur_XM_030985273.1	Spur_222_1216
Spur_NM_001242667.1	Spur_222_1217
Spur_XM_011666626.2	Spur_222_1218
Spur_XM_793160.5	Spur_222_1219
Spur_XM_030984899.1	Spur_222_1220
Spur_XM_011666599.2	Spur_222_1221
Spur_XM_030984901.1	Spur_222_1222
Spur_XM_030984903.1	Spur_222_1223
Spur_XM_003729236.3	Spur_222_1224
Spur_XM_030985285.1	Spur_223_1
Spur_XM_030985283.1	Spur_223_2
Spur_XM_784167.5	Spur_223_3
Spur_XM_792873.5	Spur_223_4
Spur_XM_011664486.2	Spur_223_5
Spur_XM_778022.5	Spur_223_6
Spur_XM_777963.4	Spur_223_7
Spur_XM_777899.5	Spur_223_8
Spur_XM_777843.5	Spur_223_9
Spur_XM_779032.5	Spur_223_10
Spur_XM_779090.5	Spur_223_11
Spur_XM_030985286.1	Spur_223_12
Spur_XM_030985288.1	Spur_223_13
Spur_XM_003729442.3	Spur_223_14
Spur_XM_030985289.1	Spur_223_15
Spur_XM_011664401.2	Spur_223_16
Spur_XM_030985290.1	Spur_223_17
Spur_XM_778849.5	Spur_223_18
Spur_XM_782736.5	Spur_223_19
Spur_XM_030985291.1	Spur_223_20
Spur_XM_030985292.1	Spur_223_21
Spur_XM_030985293.1	Spur_223_22
Spur_XM_030985294.1	Spur_223_23
Spur_XM_782618.5	Spur_223_24
Spur_XM_782585.5	Spur_223_25
Spur_XM_011667377.2	Spur_223_26
Spur_XM_030985297.1	Spur_223_27
Spur_XM_011667378.2	Spur_223_28
Spur_XM_030985298.1	Spur_223_29
Spur_XM_030985299.1	Spur_223_30
Spur_XM_030985300.1	Spur_223_31
Spur_XM_030985301.1	Spur_223_32
Spur_XM_011667382.2	Spur_223_33
Spur_NM_001144975.1	Spur_223_34
Spur_XM_030985303.1	Spur_223_35
Spur_XM_001199641.4	Spur_223_36
Spur_XM_030985306.1	Spur_223_37
Spur_XM_030985307.1	Spur_223_38
Spur_XM_003725376.3	Spur_223_39
Spur_XM_003725375.3	Spur_223_40
Spur_XM_030985310.1	Spur_223_41
Spur_XM_030985311.1	Spur_223_42
Spur_XM_030986388.1	Spur_223_43
Spur_XM_030985312.1	Spur_223_44
Spur_XM_030985315.1	Spur_223_45
Spur_XM_003727826.3	Spur_223_46
Spur_XM_030986389.1	Spur_223_47
Spur_XM_030986390.1	Spur_223_48
Spur_XM_003731048.3	Spur_223_49
Spur_XM_778747.5	Spur_223_50
Spur_XM_030985318.1	Spur_223_51
Spur_XM_011675064.2	Spur_223_52
Spur_XM_794954.5	Spur_223_53
Spur_XM_011675069.2	Spur_223_54
Spur_XM_011674621.1	Spur_223_55
Spur_XM_030986391.1	Spur_223_56
Spur_XM_030986392.1	Spur_223_57
Spur_XM_030985321.1	Spur_223_58
Spur_XM_030985322.1	Spur_223_59
Spur_XM_003729702.3	Spur_223_60
Spur_XM_030985324.1	Spur_223_61
Spur_XM_030985323.1	Spur_223_62
Spur_XM_030985325.1	Spur_223_63
Spur_XM_030985326.1	Spur_223_64
Spur_XM_030986393.1	Spur_223_65
Spur_XM_003723819.3	Spur_223_66
Spur_XM_030985327.1	Spur_223_67
Spur_XM_001176236.4	Spur_223_68
Spur_XM_011664952.2	Spur_223_69
Spur_XM_030985328.1	Spur_223_70
Spur_XM_786473.5	Spur_223_71
Spur_XM_003729238.3	Spur_223_72
Spur_XM_030986396.1	Spur_223_73
Spur_XM_030986397.1	Spur_223_74
Spur_XM_030985329.1	Spur_223_75
Spur_XM_795086.5	Spur_223_76
Spur_XM_011666859.2	Spur_223_77
Spur_XM_030986398.1	Spur_223_78
Spur_XM_030985332.1	Spur_223_79
Spur_XM_030985334.1	Spur_223_80
Spur_XM_030985335.1	Spur_223_81
Spur_XM_030985336.1	Spur_223_82
Spur_XM_030985338.1	Spur_223_83
Spur_XM_030986399.1	Spur_223_84
Spur_XM_030985339.1	Spur_223_85
Spur_XM_030985340.1	Spur_223_86
Spur_XM_030985341.1	Spur_223_87
Spur_XM_003730556.3	Spur_223_88
Spur_XM_030985342.1	Spur_223_89
Spur_XM_011672921.2	Spur_223_90
Spur_XM_030985343.1	Spur_223_91
Spur_XM_030985344.1	Spur_223_92
Spur_XM_030985346.1	Spur_223_93
Spur_XM_030985347.1	Spur_223_94
Spur_XM_030985350.1	Spur_223_95
Spur_XM_030985352.1	Spur_223_96
Spur_XM_030985351.1	Spur_223_97
Spur_XM_030986400.1	Spur_223_98
Spur_XM_030985361.1	Spur_223_99
Spur_XM_030985353.1	Spur_223_100
Spur_XM_780423.5	Spur_223_101
Spur_XM_030986401.1	Spur_223_102
Spur_XM_030985362.1	Spur_223_103
Spur_XM_030985363.1	Spur_223_104
Spur_XM_011673232.2	Spur_223_105
Spur_XM_030985365.1	Spur_223_106
Spur_XM_030986403.1	Spur_223_107
Spur_XM_030985370.1	Spur_223_108
Spur_XM_030986404.1	Spur_223_109
Spur_XM_030985371.1	Spur_223_110
Spur_XM_030985372.1	Spur_223_111
Spur_XM_030985376.1	Spur_223_112
Spur_XM_030985375.1	Spur_223_113
Spur_XM_030985379.1	Spur_223_114
Spur_XM_030985378.1	Spur_223_115
Spur_XM_030985377.1	Spur_223_116
Spur_XM_030985381.1	Spur_223_117
Spur_XM_011685292.2	Spur_223_118
Spur_XM_030986405.1	Spur_223_119
Spur_XM_030985384.1	Spur_223_120
Spur_XM_030985385.1	Spur_223_121
Spur_XM_003726328.3	Spur_223_122
Spur_XM_030985392.1	Spur_223_123
Spur_XM_030985388.1	Spur_223_124
Spur_XM_011678715.2	Spur_223_125
Spur_XM_030985393.1	Spur_223_126
Spur_XM_030985394.1	Spur_223_127
Spur_XM_003730667.3	Spur_223_128
Spur_XM_030986407.1	Spur_223_129
Spur_XM_030986408.1	Spur_223_130
Spur_XM_030986371.1	Spur_223_131
Spur_XM_030986372.1	Spur_223_132
Spur_XM_030986409.1	Spur_223_133
Spur_XM_030986411.1	Spur_223_134
Spur_XM_030986412.1	Spur_223_135
Spur_XM_030986414.1	Spur_223_136
Spur_XM_030985395.1	Spur_223_137
Spur_XM_030985396.1	Spur_223_138
Spur_XM_030985397.1	Spur_223_139
Spur_XM_030985398.1	Spur_223_140
Spur_XM_030985400.1	Spur_223_141
Spur_XM_030986415.1	Spur_223_142
Spur_XM_030985402.1	Spur_223_143
Spur_XM_781878.5	Spur_223_144
Spur_XM_003726334.3	Spur_223_145
Spur_XM_781795.4	Spur_223_146
Spur_XM_003726331.3	Spur_223_147
Spur_XM_030985403.1	Spur_223_148
Spur_XM_030986416.1	Spur_223_149
Spur_XM_001189023.2	Spur_223_150
Spur_XM_030985404.1	Spur_223_151
Spur_XM_030986417.1	Spur_223_152
Spur_XM_030985405.1	Spur_223_153
Spur_XM_030985407.1	Spur_223_154
Spur_XM_030985409.1	Spur_223_155
Spur_XM_011684660.2	Spur_223_156
Spur_XM_030986418.1	Spur_223_157
Spur_XM_030985411.1	Spur_223_158
Spur_XM_795700.5	Spur_223_159
Spur_XM_030985412.1	Spur_223_160
Spur_XM_030985413.1	Spur_223_161
Spur_XM_030986419.1	Spur_223_162
Spur_XM_030985415.1	Spur_223_163
Spur_XM_030985416.1	Spur_223_164
Spur_XM_030985418.1	Spur_223_165
Spur_XM_781396.4	Spur_223_166
Spur_XM_030985419.1	Spur_223_167
Spur_XM_030986421.1	Spur_223_168
Spur_XM_030985423.1	Spur_223_169
Spur_XM_011665877.2	Spur_223_170
Spur_XM_030985422.1	Spur_223_171
Spur_XM_030985424.1	Spur_223_172
Spur_XM_030985427.1	Spur_223_173
Spur_XM_030985428.1	Spur_223_174
Spur_XM_030986422.1	Spur_223_175
Spur_XM_030985431.1	Spur_223_176
Spur_XM_001199448.4	Spur_223_177
Spur_XM_001199434.2	Spur_223_178
Spur_XM_782194.2	Spur_223_179
Spur_XM_011680833.2	Spur_223_180
Spur_XM_782115.3	Spur_223_181
Spur_XM_001199383.2	Spur_223_182
Spur_XM_784515.1	Spur_223_183
Spur_XM_784542.2	Spur_223_184
Spur_XM_001199335.2	Spur_223_185
Spur_XM_030986423.1	Spur_223_186
Spur_XM_793191.3	Spur_223_187
Spur_XM_791320.2	Spur_223_188
Spur_XM_777637.2	Spur_223_189
Spur_XM_030986425.1	Spur_223_190
Spur_XM_784587.2	Spur_223_191
Spur_XM_791273.2	Spur_223_192
Spur_XM_030986426.1	Spur_223_193
Spur_XM_003729502.2	Spur_223_194
Spur_XM_782036.2	Spur_223_195
Spur_XM_781945.2	Spur_223_196
Spur_XM_030986427.1	Spur_223_197
Spur_XM_030986428.1	Spur_223_198
Spur_XM_030986429.1	Spur_223_199
Spur_XM_011674848.1	Spur_223_200
Spur_XM_030986430.1	Spur_223_201
Spur_XM_030986431.1	Spur_223_202
Spur_XM_030986432.1	Spur_223_203
Spur_XM_030986433.1	Spur_223_204
Spur_XM_776639.2	Spur_223_205
Spur_XM_030985435.1	Spur_223_206
Spur_XM_011680051.2	Spur_223_207
Spur_XM_030986434.1	Spur_223_208
Spur_XM_001187567.4	Spur_223_209
Spur_XM_001187528.4	Spur_223_210
Spur_XM_030985437.1	Spur_223_211
Spur_XM_781419.5	Spur_223_212
Spur_XM_030985438.1	Spur_223_213
Spur_XM_011680035.2	Spur_223_214
Spur_XM_030985440.1	Spur_223_215
Spur_XM_030986435.1	Spur_223_216
Spur_XM_011664680.2	Spur_223_217
Spur_XM_030985443.1	Spur_223_218
Spur_XM_030986436.1	Spur_223_219
Spur_XM_030985444.1	Spur_223_220
Spur_XM_030985448.1	Spur_223_221
Spur_XM_003724444.3	Spur_223_222
Spur_XM_011671750.2	Spur_223_223
Spur_XM_030985449.1	Spur_223_224
Spur_XM_030985450.1	Spur_223_225
Spur_XM_030985451.1	Spur_223_226
Spur_XM_030985452.1	Spur_223_227
Spur_XM_030986437.1	Spur_223_228
Spur_XM_011684213.2	Spur_223_229
Spur_XM_030985453.1	Spur_223_230
Spur_XM_011684215.2	Spur_223_231
Spur_XM_784025.4	Spur_223_232
Spur_XM_030985455.1	Spur_223_233
Spur_XM_030986438.1	Spur_223_234
Spur_XM_030986439.1	Spur_223_235
Spur_XM_782740.5	Spur_223_236
Spur_XM_030985456.1	Spur_223_237
Spur_XM_030986440.1	Spur_223_238
Spur_XM_011675954.2	Spur_223_239
Spur_XM_030985458.1	Spur_223_240
Spur_XM_030985459.1	Spur_223_241
Spur_XM_030985460.1	Spur_223_242
Spur_XM_030985466.1	Spur_223_243
Spur_XM_030986441.1	Spur_223_244
Spur_XM_030985468.1	Spur_223_245
Spur_XM_030985469.1	Spur_223_246
Spur_XM_030985472.1	Spur_223_247
Spur_XM_030986442.1	Spur_223_248
Spur_XM_030986443.1	Spur_223_249
Spur_XM_792324.5	Spur_223_250
Spur_XM_783443.4	Spur_223_251
Spur_XM_030986444.1	Spur_223_252
Spur_XM_783911.5	Spur_223_253
Spur_XM_030985473.1	Spur_223_254
Spur_XM_011675966.2	Spur_223_255
Spur_XM_030986374.1	Spur_223_256
Spur_XM_030985475.1	Spur_223_257
Spur_XM_030986445.1	Spur_223_258
