Gracho_gnl_WGS_NBIV_mrna.BWQ96_00001	Gracho_1_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02808	Gracho_24_75
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02809	Gracho_24_76
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02810	Gracho_24_77
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02811	Gracho_24_78
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02812	Gracho_24_79
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02813	Gracho_24_80
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02814	Gracho_24_81
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02815	Gracho_24_82
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02816	Gracho_24_83
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02817	Gracho_24_84
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02818	Gracho_24_85
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02820	Gracho_25_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02821	Gracho_25_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02822	Gracho_25_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02823	Gracho_25_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02824	Gracho_25_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02825	Gracho_25_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02826	Gracho_25_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02827	Gracho_25_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02828	Gracho_25_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02829	Gracho_25_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02830	Gracho_25_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02831	Gracho_25_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02832	Gracho_25_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02833	Gracho_25_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02834	Gracho_25_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02835	Gracho_25_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02836	Gracho_25_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02837	Gracho_25_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02838	Gracho_25_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02839	Gracho_25_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02840	Gracho_25_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02841	Gracho_25_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02842	Gracho_25_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02843	Gracho_25_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02844	Gracho_25_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02845	Gracho_25_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02846	Gracho_25_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02847	Gracho_25_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02848	Gracho_25_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02849	Gracho_25_30
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02850	Gracho_25_31
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02851	Gracho_25_32
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02852	Gracho_25_33
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02853	Gracho_25_34
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02854	Gracho_25_35
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02855	Gracho_25_36
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02856	Gracho_25_37
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02857	Gracho_25_38
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02858	Gracho_25_39
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02859	Gracho_25_40
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02860	Gracho_25_41
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02861	Gracho_25_42
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02862	Gracho_25_43
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02863	Gracho_25_44
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02864	Gracho_25_45
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02865	Gracho_25_46
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02866	Gracho_25_47
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02867	Gracho_25_48
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02868	Gracho_25_49
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02869	Gracho_25_50
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02870	Gracho_25_51
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02871	Gracho_25_52
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02872	Gracho_25_53
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02873	Gracho_25_54
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02874	Gracho_25_55
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02875	Gracho_25_56
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02876	Gracho_25_57
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02877	Gracho_25_58
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02878	Gracho_25_59
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02879	Gracho_25_60
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02880	Gracho_25_61
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02881	Gracho_25_62
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02882	Gracho_25_63
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02883	Gracho_26_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02884	Gracho_26_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02885	Gracho_26_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02886	Gracho_26_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02887	Gracho_26_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02888	Gracho_26_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02889	Gracho_26_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02890	Gracho_26_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02891	Gracho_26_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02892	Gracho_26_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02893	Gracho_26_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02894	Gracho_26_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02895	Gracho_26_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02896	Gracho_26_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02897	Gracho_26_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02898	Gracho_26_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02899	Gracho_26_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02900	Gracho_26_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02901	Gracho_26_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02902	Gracho_26_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02903	Gracho_26_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02904	Gracho_26_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02905	Gracho_26_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02906	Gracho_26_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02907	Gracho_26_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02908	Gracho_26_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02909	Gracho_26_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02910	Gracho_26_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02911	Gracho_26_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02912	Gracho_26_30
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02913	Gracho_26_31
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02914	Gracho_26_32
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02915	Gracho_26_33
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02916	Gracho_26_34
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02917	Gracho_26_35
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02918	Gracho_26_36
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02919	Gracho_26_37
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02920	Gracho_26_38
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02921	Gracho_26_39
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02922	Gracho_26_40
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02923	Gracho_26_41
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02924	Gracho_26_42
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02925	Gracho_26_43
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02926	Gracho_26_44
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02927	Gracho_26_45
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02928	Gracho_26_46
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02929	Gracho_26_47
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02930	Gracho_26_48
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02931	Gracho_26_49
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02932	Gracho_26_50
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02933	Gracho_26_51
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02934	Gracho_26_52
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02935	Gracho_26_53
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02936	Gracho_26_54
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02937	Gracho_26_55
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02938	Gracho_26_56
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02939	Gracho_26_57
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02940	Gracho_26_58
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02941	Gracho_26_59
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02942	Gracho_26_60
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02943	Gracho_26_61
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02944	Gracho_26_62
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02945	Gracho_26_63
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02946	Gracho_26_64
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02947	Gracho_26_65
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02948	Gracho_26_66
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02949	Gracho_26_67
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02950	Gracho_26_68
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02951	Gracho_26_69
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02952	Gracho_26_70
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02954	Gracho_27_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02955	Gracho_27_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02956	Gracho_27_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02957	Gracho_27_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02958	Gracho_27_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02959	Gracho_27_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02960	Gracho_27_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02961	Gracho_27_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02962	Gracho_27_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02963	Gracho_27_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02964	Gracho_27_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02965	Gracho_27_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02966	Gracho_27_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02967	Gracho_27_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02968	Gracho_27_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02969	Gracho_27_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02970	Gracho_27_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02971	Gracho_27_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02972	Gracho_27_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02973	Gracho_27_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02974	Gracho_27_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02975	Gracho_27_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02976	Gracho_27_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02977	Gracho_27_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02978	Gracho_27_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02979	Gracho_27_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02980	Gracho_27_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02981	Gracho_27_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02982	Gracho_27_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02983	Gracho_27_30
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02984	Gracho_27_31
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02985	Gracho_27_32
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02986	Gracho_27_33
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02987	Gracho_27_34
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02988	Gracho_27_35
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02989	Gracho_27_36
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02990	Gracho_27_37
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02991	Gracho_27_38
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02992	Gracho_27_39
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02993	Gracho_27_40
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02994	Gracho_27_41
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02995	Gracho_27_42
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02996	Gracho_27_43
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02997	Gracho_27_44
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02998	Gracho_27_45
Gracho_gnl_WGS_NBIV_mrna.BWQ96_02999	Gracho_27_46
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03000	Gracho_27_47
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03001	Gracho_27_48
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03002	Gracho_27_49
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03003	Gracho_27_50
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03004	Gracho_27_51
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03005	Gracho_27_52
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03006	Gracho_27_53
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03007	Gracho_27_54
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03008	Gracho_27_55
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03009	Gracho_27_56
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03010	Gracho_27_57
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03011	Gracho_27_58
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03012	Gracho_27_59
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03013	Gracho_27_60
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03014	Gracho_27_61
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03015	Gracho_27_62
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03016	Gracho_27_63
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03017	Gracho_27_64
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03018	Gracho_27_65
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03019	Gracho_27_66
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03020	Gracho_27_67
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03021	Gracho_27_68
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03022	Gracho_27_69
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03023	Gracho_27_70
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03024	Gracho_27_71
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03025	Gracho_27_72
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03026	Gracho_27_73
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03027	Gracho_27_74
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03028	Gracho_27_75
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03029	Gracho_27_76
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03030	Gracho_27_77
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03031	Gracho_27_78
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03032	Gracho_27_79
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03033	Gracho_27_80
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03034	Gracho_27_81
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03035	Gracho_27_82
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03036	Gracho_27_83
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03037	Gracho_27_84
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03038	Gracho_27_85
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03039	Gracho_27_86
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03040	Gracho_27_87
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03041	Gracho_27_88
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03042	Gracho_27_89
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03043	Gracho_27_90
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03044	Gracho_27_91
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03045	Gracho_28_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03046	Gracho_28_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03047	Gracho_28_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03048	Gracho_28_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03049	Gracho_28_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03050	Gracho_28_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03051	Gracho_28_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03052	Gracho_28_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03053	Gracho_28_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03054	Gracho_28_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03055	Gracho_28_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03056	Gracho_28_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03057	Gracho_28_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03058	Gracho_28_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03059	Gracho_28_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03060	Gracho_28_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03061	Gracho_28_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03062	Gracho_28_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03063	Gracho_28_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03064	Gracho_28_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03065	Gracho_28_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03066	Gracho_28_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03067	Gracho_28_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03068	Gracho_28_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03069	Gracho_28_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03070	Gracho_28_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03071	Gracho_28_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03072	Gracho_28_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03073	Gracho_28_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03074	Gracho_28_30
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03075	Gracho_28_31
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03076	Gracho_28_32
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03077	Gracho_28_33
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03078	Gracho_28_34
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03079	Gracho_28_35
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03080	Gracho_28_36
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03081	Gracho_28_37
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03082	Gracho_28_38
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03083	Gracho_28_39
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03084	Gracho_28_40
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03085	Gracho_28_41
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03086	Gracho_28_42
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03087	Gracho_28_43
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03088	Gracho_28_44
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03089	Gracho_28_45
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03090	Gracho_28_46
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03091	Gracho_28_47
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03092	Gracho_28_48
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03093	Gracho_28_49
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03094	Gracho_28_50
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03095	Gracho_28_51
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03096	Gracho_28_52
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03097	Gracho_28_53
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03098	Gracho_28_54
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03099	Gracho_28_55
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03100	Gracho_28_56
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03101	Gracho_28_57
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03102	Gracho_28_58
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03103	Gracho_28_59
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03104	Gracho_28_60
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03105	Gracho_28_61
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03106	Gracho_28_62
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03107	Gracho_28_63
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03108	Gracho_28_64
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03109	Gracho_28_65
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03110	Gracho_28_66
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03111	Gracho_28_67
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03112	Gracho_28_68
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03113	Gracho_28_69
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03114	Gracho_28_70
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03115	Gracho_28_71
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03116	Gracho_28_72
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03117	Gracho_28_73
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03118	Gracho_28_74
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03119	Gracho_28_75
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03120	Gracho_28_76
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03122	Gracho_29_1
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03123	Gracho_29_2
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03124	Gracho_29_3
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03125	Gracho_29_4
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03126	Gracho_29_5
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03127	Gracho_29_6
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03128	Gracho_29_7
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03129	Gracho_29_8
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03130	Gracho_29_9
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03131	Gracho_29_10
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03132	Gracho_29_11
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03133	Gracho_29_12
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03134	Gracho_29_13
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03135	Gracho_29_14
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03136	Gracho_29_15
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03137	Gracho_29_16
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03138	Gracho_29_17
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03139	Gracho_29_18
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03140	Gracho_29_19
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03141	Gracho_29_20
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03142	Gracho_29_21
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03143	Gracho_29_22
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03144	Gracho_29_23
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03145	Gracho_29_24
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03146	Gracho_29_25
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03147	Gracho_29_26
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03148	Gracho_29_27
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03149	Gracho_29_28
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03150	Gracho_29_29
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03151	Gracho_29_30
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03152	Gracho_29_31
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03153	Gracho_29_32
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03154	Gracho_29_33
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03155	Gracho_29_34
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03156	Gracho_29_35
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03157	Gracho_29_36
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03158	Gracho_29_37
Gracho_gnl_WGS_NBIV_mrna.BWQ96_03159	Gracho_29_38
