Porumb_gnl_WGS_MXAK_Pum0014s0001.1.V1.5	Porumb_1_1
Porumb_gnl_WGS_MXAK_Pum0072s0103.1.V1.5	Porumb_27_103
Porumb_gnl_WGS_MXAK_Pum0074s0001.1.V1.5	Porumb_28_1
Porumb_gnl_WGS_MXAK_Pum0074s0002.1.V1.5	Porumb_28_2
Porumb_gnl_WGS_MXAK_Pum0074s0003.1.V1.5	Porumb_28_3
Porumb_gnl_WGS_MXAK_Pum0074s0004.1.V1.5	Porumb_28_4
Porumb_gnl_WGS_MXAK_Pum0074s0005.1.V1.5	Porumb_28_5
Porumb_gnl_WGS_MXAK_Pum0074s0006.1.V1.5	Porumb_28_6
Porumb_gnl_WGS_MXAK_Pum0074s0007.1.V1.5	Porumb_28_7
Porumb_gnl_WGS_MXAK_Pum0074s0008.1.V1.5	Porumb_28_8
Porumb_gnl_WGS_MXAK_Pum0074s0009.1.V1.5	Porumb_28_9
Porumb_gnl_WGS_MXAK_Pum0074s0010.1.V1.5	Porumb_28_10
Porumb_gnl_WGS_MXAK_Pum0074s0011.1.V1.5	Porumb_28_11
Porumb_gnl_WGS_MXAK_Pum0074s0012.1.V1.5	Porumb_28_12
Porumb_gnl_WGS_MXAK_Pum0074s0013.1.V1.5	Porumb_28_13
Porumb_gnl_WGS_MXAK_Pum0074s0014.1.V1.5	Porumb_28_14
Porumb_gnl_WGS_MXAK_Pum0074s0015.1.V1.5	Porumb_28_15
Porumb_gnl_WGS_MXAK_Pum0074s0016.1.V1.5	Porumb_28_16
Porumb_gnl_WGS_MXAK_Pum0074s0017.1.V1.5	Porumb_28_17
Porumb_gnl_WGS_MXAK_Pum0074s0018.1.V1.5	Porumb_28_18
Porumb_gnl_WGS_MXAK_Pum0074s0019.1.V1.5	Porumb_28_19
Porumb_gnl_WGS_MXAK_Pum0074s0020.1.V1.5	Porumb_28_20
Porumb_gnl_WGS_MXAK_Pum0074s0021.1.V1.5	Porumb_28_21
Porumb_gnl_WGS_MXAK_Pum0074s0022.1.V1.5	Porumb_28_22
Porumb_gnl_WGS_MXAK_Pum0074s0023.1.V1.5	Porumb_28_23
Porumb_gnl_WGS_MXAK_Pum0074s0024.1.V1.5	Porumb_28_24
Porumb_gnl_WGS_MXAK_Pum0074s0025.1.V1.5	Porumb_28_25
Porumb_gnl_WGS_MXAK_Pum0074s0026.1.V1.5	Porumb_28_26
Porumb_gnl_WGS_MXAK_Pum0074s0027.1.V1.5	Porumb_28_27
Porumb_gnl_WGS_MXAK_Pum0074s0028.1.V1.5	Porumb_28_28
Porumb_gnl_WGS_MXAK_Pum0074s0029.1.V1.5	Porumb_28_29
Porumb_gnl_WGS_MXAK_Pum0074s0030.1.V1.5	Porumb_28_30
Porumb_gnl_WGS_MXAK_Pum0074s0031.1.V1.5	Porumb_28_31
Porumb_gnl_WGS_MXAK_Pum0074s0032.1.V1.5	Porumb_28_32
Porumb_gnl_WGS_MXAK_Pum0074s0033.1.V1.5	Porumb_28_33
Porumb_gnl_WGS_MXAK_Pum0074s0034.1.V1.5	Porumb_28_34
Porumb_gnl_WGS_MXAK_Pum0074s0035.1.V1.5	Porumb_28_35
Porumb_gnl_WGS_MXAK_Pum0074s0036.1.V1.5	Porumb_28_36
Porumb_gnl_WGS_MXAK_Pum0074s0037.1.V1.5	Porumb_28_37
Porumb_gnl_WGS_MXAK_Pum0074s0038.1.V1.5	Porumb_28_38
Porumb_gnl_WGS_MXAK_Pum0074s0039.1.V1.5	Porumb_28_39
Porumb_gnl_WGS_MXAK_Pum0074s0040.1.V1.5	Porumb_28_40
Porumb_gnl_WGS_MXAK_Pum0074s0041.1.V1.5	Porumb_28_41
Porumb_gnl_WGS_MXAK_Pum0074s0042.1.V1.5	Porumb_28_42
Porumb_gnl_WGS_MXAK_Pum0074s0043.1.V1.5	Porumb_28_43
Porumb_gnl_WGS_MXAK_Pum0074s0044.1.V1.5	Porumb_28_44
Porumb_gnl_WGS_MXAK_Pum0074s0045.1.V1.5	Porumb_28_45
Porumb_gnl_WGS_MXAK_Pum0074s0046.1.V1.5	Porumb_28_46
Porumb_gnl_WGS_MXAK_Pum0074s0047.1.V1.5	Porumb_28_47
Porumb_gnl_WGS_MXAK_Pum0074s0048.1.V1.5	Porumb_28_48
Porumb_gnl_WGS_MXAK_Pum0074s0049.1.V1.5	Porumb_28_49
Porumb_gnl_WGS_MXAK_Pum0074s0050.1.V1.5	Porumb_28_50
Porumb_gnl_WGS_MXAK_Pum0074s0051.1.V1.5	Porumb_28_51
Porumb_gnl_WGS_MXAK_Pum0074s0052.1.V1.5	Porumb_28_52
Porumb_gnl_WGS_MXAK_Pum0074s0053.1.V1.5	Porumb_28_53
Porumb_gnl_WGS_MXAK_Pum0074s0054.1.V1.5	Porumb_28_54
Porumb_gnl_WGS_MXAK_Pum0074s0055.1.V1.5	Porumb_28_55
Porumb_gnl_WGS_MXAK_Pum0074s0056.1.V1.5	Porumb_28_56
Porumb_gnl_WGS_MXAK_Pum0074s0057.1.V1.5	Porumb_28_57
Porumb_gnl_WGS_MXAK_Pum0074s0058.1.V1.5	Porumb_28_58
Porumb_gnl_WGS_MXAK_Pum0074s0059.1.V1.5	Porumb_28_59
Porumb_gnl_WGS_MXAK_Pum0074s0060.1.V1.5	Porumb_28_60
Porumb_gnl_WGS_MXAK_Pum0074s0061.1.V1.5	Porumb_28_61
Porumb_gnl_WGS_MXAK_Pum0074s0062.1.V1.5	Porumb_28_62
Porumb_gnl_WGS_MXAK_Pum0074s0063.1.V1.5	Porumb_28_63
Porumb_gnl_WGS_MXAK_Pum0074s0064.1.V1.5	Porumb_28_64
Porumb_gnl_WGS_MXAK_Pum0074s0065.1.V1.5	Porumb_28_65
Porumb_gnl_WGS_MXAK_Pum0074s0066.1.V1.5	Porumb_28_66
Porumb_gnl_WGS_MXAK_Pum0074s0067.1.V1.5	Porumb_28_67
Porumb_gnl_WGS_MXAK_Pum0074s0068.1.V1.5	Porumb_28_68
Porumb_gnl_WGS_MXAK_Pum0074s0069.1.V1.5	Porumb_28_69
Porumb_gnl_WGS_MXAK_Pum0074s0070.1.V1.5	Porumb_28_70
Porumb_gnl_WGS_MXAK_Pum0074s0071.1.V1.5	Porumb_28_71
Porumb_gnl_WGS_MXAK_Pum0074s0072.1.V1.5	Porumb_28_72
Porumb_gnl_WGS_MXAK_Pum0075s0001.1.V1.5	Porumb_29_1
Porumb_gnl_WGS_MXAK_Pum0075s0002.1.V1.5	Porumb_29_2
Porumb_gnl_WGS_MXAK_Pum0075s0003.1.V1.5	Porumb_29_3
Porumb_gnl_WGS_MXAK_Pum0075s0004.1.V1.5	Porumb_29_4
Porumb_gnl_WGS_MXAK_Pum0075s0005.1.V1.5	Porumb_29_5
Porumb_gnl_WGS_MXAK_Pum0075s0006.1.V1.5	Porumb_29_6
Porumb_gnl_WGS_MXAK_Pum0075s0007.1.V1.5	Porumb_29_7
Porumb_gnl_WGS_MXAK_Pum0075s0008.1.V1.5	Porumb_29_8
Porumb_gnl_WGS_MXAK_Pum0075s0009.1.V1.5	Porumb_29_9
Porumb_gnl_WGS_MXAK_Pum0075s0010.1.V1.5	Porumb_29_10
Porumb_gnl_WGS_MXAK_Pum0075s0011.1.V1.5	Porumb_29_11
Porumb_gnl_WGS_MXAK_Pum0075s0012.1.V1.5	Porumb_29_12
Porumb_gnl_WGS_MXAK_Pum0075s0013.1.V1.5	Porumb_29_13
Porumb_gnl_WGS_MXAK_Pum0075s0014.1.V1.5	Porumb_29_14
Porumb_gnl_WGS_MXAK_Pum0075s0015.1.V1.5	Porumb_29_15
Porumb_gnl_WGS_MXAK_Pum0075s0016.1.V1.5	Porumb_29_16
Porumb_gnl_WGS_MXAK_Pum0075s0017.1.V1.5	Porumb_29_17
Porumb_gnl_WGS_MXAK_Pum0075s0018.1.V1.5	Porumb_29_18
Porumb_gnl_WGS_MXAK_Pum0075s0019.1.V1.5	Porumb_29_19
Porumb_gnl_WGS_MXAK_Pum0075s0020.1.V1.5	Porumb_29_20
Porumb_gnl_WGS_MXAK_Pum0075s0021.1.V1.5	Porumb_29_21
Porumb_gnl_WGS_MXAK_Pum0075s0022.1.V1.5	Porumb_29_22
Porumb_gnl_WGS_MXAK_Pum0075s0023.1.V1.5	Porumb_29_23
Porumb_gnl_WGS_MXAK_Pum0075s0024.1.V1.5	Porumb_29_24
Porumb_gnl_WGS_MXAK_Pum0075s0025.1.V1.5	Porumb_29_25
Porumb_gnl_WGS_MXAK_Pum0075s0026.1.V1.5	Porumb_29_26
Porumb_gnl_WGS_MXAK_Pum0075s0027.1.V1.5	Porumb_29_27
Porumb_gnl_WGS_MXAK_Pum0075s0028.1.V1.5	Porumb_29_28
Porumb_gnl_WGS_MXAK_Pum0075s0029.1.V1.5	Porumb_29_29
Porumb_gnl_WGS_MXAK_Pum0075s0030.1.V1.5	Porumb_29_30
Porumb_gnl_WGS_MXAK_Pum0075s0031.1.V1.5	Porumb_29_31
Porumb_gnl_WGS_MXAK_Pum0075s0032.1.V1.5	Porumb_29_32
Porumb_gnl_WGS_MXAK_Pum0075s0033.1.V1.5	Porumb_29_33
Porumb_gnl_WGS_MXAK_Pum0075s0034.1.V1.5	Porumb_29_34
Porumb_gnl_WGS_MXAK_Pum0075s0035.1.V1.5	Porumb_29_35
Porumb_gnl_WGS_MXAK_Pum0075s0036.1.V1.5	Porumb_29_36
Porumb_gnl_WGS_MXAK_Pum0075s0037.1.V1.5	Porumb_29_37
Porumb_gnl_WGS_MXAK_Pum0075s0038.1.V1.5	Porumb_29_38
Porumb_gnl_WGS_MXAK_Pum0075s0039.1.V1.5	Porumb_29_39
Porumb_gnl_WGS_MXAK_Pum0075s0040.1.V1.5	Porumb_29_40
Porumb_gnl_WGS_MXAK_Pum0075s0041.1.V1.5	Porumb_29_41
Porumb_gnl_WGS_MXAK_Pum0075s0042.1.V1.5	Porumb_29_42
Porumb_gnl_WGS_MXAK_Pum0075s0043.1.V1.5	Porumb_29_43
Porumb_gnl_WGS_MXAK_Pum0075s0044.1.V1.5	Porumb_29_44
Porumb_gnl_WGS_MXAK_Pum0075s0045.1.V1.5	Porumb_29_45
Porumb_gnl_WGS_MXAK_Pum0075s0046.1.V1.5	Porumb_29_46
Porumb_gnl_WGS_MXAK_Pum0075s0047.1.V1.5	Porumb_29_47
Porumb_gnl_WGS_MXAK_Pum0075s0048.1.V1.5	Porumb_29_48
Porumb_gnl_WGS_MXAK_Pum0075s0049.1.V1.5	Porumb_29_49
Porumb_gnl_WGS_MXAK_Pum0075s0050.1.V1.5	Porumb_29_50
Porumb_gnl_WGS_MXAK_Pum0075s0051.1.V1.5	Porumb_29_51
Porumb_gnl_WGS_MXAK_Pum0075s0052.1.V1.5	Porumb_29_52
Porumb_gnl_WGS_MXAK_Pum0075s0053.1.V1.5	Porumb_29_53
Porumb_gnl_WGS_MXAK_Pum0075s0054.1.V1.5	Porumb_29_54
Porumb_gnl_WGS_MXAK_Pum0075s0055.1.V1.5	Porumb_29_55
Porumb_gnl_WGS_MXAK_Pum0075s0056.1.V1.5	Porumb_29_56
Porumb_gnl_WGS_MXAK_Pum0075s0057.1.V1.5	Porumb_29_57
Porumb_gnl_WGS_MXAK_Pum0075s0058.1.V1.5	Porumb_29_58
Porumb_gnl_WGS_MXAK_Pum0075s0059.1.V1.5	Porumb_29_59
Porumb_gnl_WGS_MXAK_Pum0076s0001.1.V1.5	Porumb_30_1
Porumb_gnl_WGS_MXAK_Pum0076s0002.1.V1.5	Porumb_30_2
Porumb_gnl_WGS_MXAK_Pum0076s0003.1.V1.5	Porumb_30_3
Porumb_gnl_WGS_MXAK_Pum0076s0004.1.V1.5	Porumb_30_4
Porumb_gnl_WGS_MXAK_Pum0076s0005.1.V1.5	Porumb_30_5
Porumb_gnl_WGS_MXAK_Pum0076s0006.1.V1.5	Porumb_30_6
Porumb_gnl_WGS_MXAK_Pum0076s0007.1.V1.5	Porumb_30_7
Porumb_gnl_WGS_MXAK_Pum0076s0008.1.V1.5	Porumb_30_8
Porumb_gnl_WGS_MXAK_Pum0076s0009.1.V1.5	Porumb_30_9
Porumb_gnl_WGS_MXAK_Pum0076s0010.1.V1.5	Porumb_30_10
Porumb_gnl_WGS_MXAK_Pum0076s0011.1.V1.5	Porumb_30_11
Porumb_gnl_WGS_MXAK_Pum0076s0012.1.V1.5	Porumb_30_12
Porumb_gnl_WGS_MXAK_Pum0076s0013.1.V1.5	Porumb_30_13
Porumb_gnl_WGS_MXAK_Pum0076s0014.1.V1.5	Porumb_30_14
Porumb_gnl_WGS_MXAK_Pum0076s0015.1.V1.5	Porumb_30_15
Porumb_gnl_WGS_MXAK_Pum0076s0016.1.V1.5	Porumb_30_16
Porumb_gnl_WGS_MXAK_Pum0076s0017.1.V1.5	Porumb_30_17
Porumb_gnl_WGS_MXAK_Pum0076s0018.1.V1.5	Porumb_30_18
Porumb_gnl_WGS_MXAK_Pum0076s0019.1.V1.5	Porumb_30_19
Porumb_gnl_WGS_MXAK_Pum0076s0020.1.V1.5	Porumb_30_20
Porumb_gnl_WGS_MXAK_Pum0076s0021.1.V1.5	Porumb_30_21
Porumb_gnl_WGS_MXAK_Pum0076s0022.1.V1.5	Porumb_30_22
Porumb_gnl_WGS_MXAK_Pum0076s0023.1.V1.5	Porumb_30_23
Porumb_gnl_WGS_MXAK_Pum0076s0024.1.V1.5	Porumb_30_24
Porumb_gnl_WGS_MXAK_Pum0076s0025.1.V1.5	Porumb_30_25
Porumb_gnl_WGS_MXAK_Pum0076s0026.1.V1.5	Porumb_30_26
Porumb_gnl_WGS_MXAK_Pum0076s0027.1.V1.5	Porumb_30_27
Porumb_gnl_WGS_MXAK_Pum0076s0028.1.V1.5	Porumb_30_28
Porumb_gnl_WGS_MXAK_Pum0076s0029.1.V1.5	Porumb_30_29
Porumb_gnl_WGS_MXAK_Pum0076s0030.1.V1.5	Porumb_30_30
Porumb_gnl_WGS_MXAK_Pum0076s0031.1.V1.5	Porumb_30_31
Porumb_gnl_WGS_MXAK_Pum0076s0032.1.V1.5	Porumb_30_32
Porumb_gnl_WGS_MXAK_Pum0076s0033.1.V1.5	Porumb_30_33
Porumb_gnl_WGS_MXAK_Pum0076s0034.1.V1.5	Porumb_30_34
Porumb_gnl_WGS_MXAK_Pum0076s0035.1.V1.5	Porumb_30_35
Porumb_gnl_WGS_MXAK_Pum0076s0036.1.V1.5	Porumb_30_36
Porumb_gnl_WGS_MXAK_Pum0076s0037.1.V1.5	Porumb_30_37
Porumb_gnl_WGS_MXAK_Pum0076s0038.1.V1.5	Porumb_30_38
Porumb_gnl_WGS_MXAK_Pum0076s0039.1.V1.5	Porumb_30_39
Porumb_gnl_WGS_MXAK_Pum0076s0040.1.V1.5	Porumb_30_40
Porumb_gnl_WGS_MXAK_Pum0076s0041.1.V1.5	Porumb_30_41
Porumb_gnl_WGS_MXAK_Pum0076s0042.1.V1.5	Porumb_30_42
Porumb_gnl_WGS_MXAK_Pum0076s0043.1.V1.5	Porumb_30_43
Porumb_gnl_WGS_MXAK_Pum0076s0044.1.V1.5	Porumb_30_44
Porumb_gnl_WGS_MXAK_Pum0076s0045.1.V1.5	Porumb_30_45
Porumb_gnl_WGS_MXAK_Pum0076s0046.1.V1.5	Porumb_30_46
Porumb_gnl_WGS_MXAK_Pum0076s0047.1.V1.5	Porumb_30_47
Porumb_gnl_WGS_MXAK_Pum0076s0048.1.V1.5	Porumb_30_48
Porumb_gnl_WGS_MXAK_Pum0076s0049.1.V1.5	Porumb_30_49
Porumb_gnl_WGS_MXAK_Pum0076s0050.1.V1.5	Porumb_30_50
Porumb_gnl_WGS_MXAK_Pum0076s0051.1.V1.5	Porumb_30_51
Porumb_gnl_WGS_MXAK_Pum0076s0052.1.V1.5	Porumb_30_52
Porumb_gnl_WGS_MXAK_Pum0076s0053.1.V1.5	Porumb_30_53
Porumb_gnl_WGS_MXAK_Pum0076s0054.1.V1.5	Porumb_30_54
Porumb_gnl_WGS_MXAK_Pum0076s0055.1.V1.5	Porumb_30_55
Porumb_gnl_WGS_MXAK_Pum0076s0056.1.V1.5	Porumb_30_56
Porumb_gnl_WGS_MXAK_Pum0076s0057.1.V1.5	Porumb_30_57
Porumb_gnl_WGS_MXAK_Pum0076s0058.1.V1.5	Porumb_30_58
Porumb_gnl_WGS_MXAK_Pum0076s0059.1.V1.5	Porumb_30_59
Porumb_gnl_WGS_MXAK_Pum0076s0060.1.V1.5	Porumb_30_60
Porumb_gnl_WGS_MXAK_Pum0076s0061.1.V1.5	Porumb_30_61
Porumb_gnl_WGS_MXAK_Pum0076s0062.1.V1.5	Porumb_30_62
Porumb_gnl_WGS_MXAK_Pum0076s0063.1.V1.5	Porumb_30_63
Porumb_gnl_WGS_MXAK_Pum0076s0064.1.V1.5	Porumb_30_64
Porumb_gnl_WGS_MXAK_Pum0076s0065.1.V1.5	Porumb_30_65
Porumb_gnl_WGS_MXAK_Pum0077s0001.1.V1.5	Porumb_31_1
Porumb_gnl_WGS_MXAK_Pum0077s0002.1.V1.5	Porumb_31_2
Porumb_gnl_WGS_MXAK_Pum0077s0003.1.V1.5	Porumb_31_3
Porumb_gnl_WGS_MXAK_Pum0077s0004.1.V1.5	Porumb_31_4
Porumb_gnl_WGS_MXAK_Pum0077s0005.1.V1.5	Porumb_31_5
Porumb_gnl_WGS_MXAK_Pum0077s0006.1.V1.5	Porumb_31_6
Porumb_gnl_WGS_MXAK_Pum0077s0007.1.V1.5	Porumb_31_7
Porumb_gnl_WGS_MXAK_Pum0077s0008.1.V1.5	Porumb_31_8
Porumb_gnl_WGS_MXAK_Pum0077s0009.1.V1.5	Porumb_31_9
Porumb_gnl_WGS_MXAK_Pum0077s0010.1.V1.5	Porumb_31_10
Porumb_gnl_WGS_MXAK_Pum0077s0011.1.V1.5	Porumb_31_11
Porumb_gnl_WGS_MXAK_Pum0077s0012.1.V1.5	Porumb_31_12
Porumb_gnl_WGS_MXAK_Pum0077s0013.1.V1.5	Porumb_31_13
Porumb_gnl_WGS_MXAK_Pum0077s0014.1.V1.5	Porumb_31_14
Porumb_gnl_WGS_MXAK_Pum0077s0015.1.V1.5	Porumb_31_15
Porumb_gnl_WGS_MXAK_Pum0077s0016.1.V1.5	Porumb_31_16
Porumb_gnl_WGS_MXAK_Pum0077s0017.1.V1.5	Porumb_31_17
Porumb_gnl_WGS_MXAK_Pum0077s0018.1.V1.5	Porumb_31_18
Porumb_gnl_WGS_MXAK_Pum0077s0019.1.V1.5	Porumb_31_19
Porumb_gnl_WGS_MXAK_Pum0077s0020.1.V1.5	Porumb_31_20
Porumb_gnl_WGS_MXAK_Pum0077s0021.1.V1.5	Porumb_31_21
Porumb_gnl_WGS_MXAK_Pum0077s0022.1.V1.5	Porumb_31_22
Porumb_gnl_WGS_MXAK_Pum0077s0023.1.V1.5	Porumb_31_23
Porumb_gnl_WGS_MXAK_Pum0077s0024.1.V1.5	Porumb_31_24
Porumb_gnl_WGS_MXAK_Pum0077s0025.1.V1.5	Porumb_31_25
Porumb_gnl_WGS_MXAK_Pum0077s0026.1.V1.5	Porumb_31_26
Porumb_gnl_WGS_MXAK_Pum0077s0027.1.V1.5	Porumb_31_27
Porumb_gnl_WGS_MXAK_Pum0077s0028.1.V1.5	Porumb_31_28
Porumb_gnl_WGS_MXAK_Pum0077s0029.1.V1.5	Porumb_31_29
Porumb_gnl_WGS_MXAK_Pum0077s0030.1.V1.5	Porumb_31_30
Porumb_gnl_WGS_MXAK_Pum0077s0031.1.V1.5	Porumb_31_31
Porumb_gnl_WGS_MXAK_Pum0077s0032.1.V1.5	Porumb_31_32
Porumb_gnl_WGS_MXAK_Pum0077s0033.1.V1.5	Porumb_31_33
Porumb_gnl_WGS_MXAK_Pum0077s0034.1.V1.5	Porumb_31_34
Porumb_gnl_WGS_MXAK_Pum0077s0035.1.V1.5	Porumb_31_35
Porumb_gnl_WGS_MXAK_Pum0077s0036.1.V1.5	Porumb_31_36
Porumb_gnl_WGS_MXAK_Pum0077s0037.1.V1.5	Porumb_31_37
Porumb_gnl_WGS_MXAK_Pum0077s0038.1.V1.5	Porumb_31_38
Porumb_gnl_WGS_MXAK_Pum0077s0039.1.V1.5	Porumb_31_39
Porumb_gnl_WGS_MXAK_Pum0077s0040.1.V1.5	Porumb_31_40
Porumb_gnl_WGS_MXAK_Pum0077s0041.1.V1.5	Porumb_31_41
Porumb_gnl_WGS_MXAK_Pum0077s0042.1.V1.5	Porumb_31_42
Porumb_gnl_WGS_MXAK_Pum0077s0043.1.V1.5	Porumb_31_43
Porumb_gnl_WGS_MXAK_Pum0077s0044.1.V1.5	Porumb_31_44
Porumb_gnl_WGS_MXAK_Pum0077s0045.1.V1.5	Porumb_31_45
Porumb_gnl_WGS_MXAK_Pum0077s0046.1.V1.5	Porumb_31_46
Porumb_gnl_WGS_MXAK_Pum0077s0047.1.V1.5	Porumb_31_47
Porumb_gnl_WGS_MXAK_Pum0077s0048.1.V1.5	Porumb_31_48
Porumb_gnl_WGS_MXAK_Pum0077s0049.1.V1.5	Porumb_31_49
Porumb_gnl_WGS_MXAK_Pum0077s0050.1.V1.5	Porumb_31_50
Porumb_gnl_WGS_MXAK_Pum0077s0051.1.V1.5	Porumb_31_51
Porumb_gnl_WGS_MXAK_Pum0077s0052.1.V1.5	Porumb_31_52
Porumb_gnl_WGS_MXAK_Pum0077s0053.1.V1.5	Porumb_31_53
Porumb_gnl_WGS_MXAK_Pum0077s0054.1.V1.5	Porumb_31_54
Porumb_gnl_WGS_MXAK_Pum0077s0055.1.V1.5	Porumb_31_55
Porumb_gnl_WGS_MXAK_Pum0077s0056.1.V1.5	Porumb_31_56
Porumb_gnl_WGS_MXAK_Pum0077s0057.1.V1.5	Porumb_31_57
Porumb_gnl_WGS_MXAK_Pum0077s0058.1.V1.5	Porumb_31_58
Porumb_gnl_WGS_MXAK_Pum0077s0059.1.V1.5	Porumb_31_59
Porumb_gnl_WGS_MXAK_Pum0077s0060.1.V1.5	Porumb_31_60
Porumb_gnl_WGS_MXAK_Pum0077s0061.1.V1.5	Porumb_31_61
Porumb_gnl_WGS_MXAK_Pum0077s0062.1.V1.5	Porumb_31_62
Porumb_gnl_WGS_MXAK_Pum0077s0063.1.V1.5	Porumb_31_63
Porumb_gnl_WGS_MXAK_Pum0079s0001.1.V1.5	Porumb_32_1
Porumb_gnl_WGS_MXAK_Pum0079s0002.1.V1.5	Porumb_32_2
Porumb_gnl_WGS_MXAK_Pum0079s0003.1.V1.5	Porumb_32_3
Porumb_gnl_WGS_MXAK_Pum0079s0004.1.V1.5	Porumb_32_4
Porumb_gnl_WGS_MXAK_Pum0079s0005.1.V1.5	Porumb_32_5
Porumb_gnl_WGS_MXAK_Pum0079s0006.1.V1.5	Porumb_32_6
Porumb_gnl_WGS_MXAK_Pum0079s0007.1.V1.5	Porumb_32_7
Porumb_gnl_WGS_MXAK_Pum0079s0008.1.V1.5	Porumb_32_8
Porumb_gnl_WGS_MXAK_Pum0079s0009.1.V1.5	Porumb_32_9
Porumb_gnl_WGS_MXAK_Pum0079s0010.1.V1.5	Porumb_32_10
Porumb_gnl_WGS_MXAK_Pum0079s0011.1.V1.5	Porumb_32_11
Porumb_gnl_WGS_MXAK_Pum0079s0012.1.V1.5	Porumb_32_12
Porumb_gnl_WGS_MXAK_Pum0079s0013.1.V1.5	Porumb_32_13
Porumb_gnl_WGS_MXAK_Pum0079s0014.1.V1.5	Porumb_32_14
Porumb_gnl_WGS_MXAK_Pum0079s0015.1.V1.5	Porumb_32_15
Porumb_gnl_WGS_MXAK_Pum0079s0016.1.V1.5	Porumb_32_16
Porumb_gnl_WGS_MXAK_Pum0079s0017.1.V1.5	Porumb_32_17
Porumb_gnl_WGS_MXAK_Pum0079s0018.1.V1.5	Porumb_32_18
Porumb_gnl_WGS_MXAK_Pum0079s0019.1.V1.5	Porumb_32_19
Porumb_gnl_WGS_MXAK_Pum0079s0020.1.V1.5	Porumb_32_20
Porumb_gnl_WGS_MXAK_Pum0079s0021.1.V1.5	Porumb_32_21
Porumb_gnl_WGS_MXAK_Pum0079s0022.1.V1.5	Porumb_32_22
Porumb_gnl_WGS_MXAK_Pum0079s0023.1.V1.5	Porumb_32_23
Porumb_gnl_WGS_MXAK_Pum0081s0001.1.V1.5	Porumb_33_1
Porumb_gnl_WGS_MXAK_Pum0081s0002.1.V1.5	Porumb_33_2
Porumb_gnl_WGS_MXAK_Pum0081s0003.1.V1.5	Porumb_33_3
Porumb_gnl_WGS_MXAK_Pum0081s0004.1.V1.5	Porumb_33_4
Porumb_gnl_WGS_MXAK_Pum0081s0005.1.V1.5	Porumb_33_5
Porumb_gnl_WGS_MXAK_Pum0081s0006.1.V1.5	Porumb_33_6
Porumb_gnl_WGS_MXAK_Pum0081s0007.1.V1.5	Porumb_33_7
Porumb_gnl_WGS_MXAK_Pum0081s0008.1.V1.5	Porumb_33_8
Porumb_gnl_WGS_MXAK_Pum0081s0009.1.V1.5	Porumb_33_9
Porumb_gnl_WGS_MXAK_Pum0081s0010.1.V1.5	Porumb_33_10
Porumb_gnl_WGS_MXAK_Pum0081s0011.1.V1.5	Porumb_33_11
Porumb_gnl_WGS_MXAK_Pum0081s0012.1.V1.5	Porumb_33_12
Porumb_gnl_WGS_MXAK_Pum0081s0013.1.V1.5	Porumb_33_13
Porumb_gnl_WGS_MXAK_Pum0081s0014.1.V1.5	Porumb_33_14
Porumb_gnl_WGS_MXAK_Pum0081s0015.1.V1.5	Porumb_33_15
Porumb_gnl_WGS_MXAK_Pum0081s0016.1.V1.5	Porumb_33_16
Porumb_gnl_WGS_MXAK_Pum0081s0017.1.V1.5	Porumb_33_17
Porumb_gnl_WGS_MXAK_Pum0081s0018.1.V1.5	Porumb_33_18
Porumb_gnl_WGS_MXAK_Pum0081s0019.1.V1.5	Porumb_33_19
Porumb_gnl_WGS_MXAK_Pum0081s0020.1.V1.5	Porumb_33_20
Porumb_gnl_WGS_MXAK_Pum0081s0021.1.V1.5	Porumb_33_21
Porumb_gnl_WGS_MXAK_Pum0081s0022.1.V1.5	Porumb_33_22
Porumb_gnl_WGS_MXAK_Pum0081s0023.1.V1.5	Porumb_33_23
Porumb_gnl_WGS_MXAK_Pum0081s0024.1.V1.5	Porumb_33_24
Porumb_gnl_WGS_MXAK_Pum0081s0025.1.V1.5	Porumb_33_25
Porumb_gnl_WGS_MXAK_Pum0081s0026.1.V1.5	Porumb_33_26
Porumb_gnl_WGS_MXAK_Pum0081s0027.1.V1.5	Porumb_33_27
Porumb_gnl_WGS_MXAK_Pum0081s0028.1.V1.5	Porumb_33_28
Porumb_gnl_WGS_MXAK_Pum0081s0029.1.V1.5	Porumb_33_29
Porumb_gnl_WGS_MXAK_Pum0081s0030.1.V1.5	Porumb_33_30
Porumb_gnl_WGS_MXAK_Pum0081s0031.1.V1.5	Porumb_33_31
Porumb_gnl_WGS_MXAK_Pum0081s0032.1.V1.5	Porumb_33_32
Porumb_gnl_WGS_MXAK_Pum0081s0033.1.V1.5	Porumb_33_33
Porumb_gnl_WGS_MXAK_Pum0081s0034.1.V1.5	Porumb_33_34
Porumb_gnl_WGS_MXAK_Pum0081s0035.1.V1.5	Porumb_33_35
Porumb_gnl_WGS_MXAK_Pum0082s0001.1.V1.5	Porumb_34_1
Porumb_gnl_WGS_MXAK_Pum0082s0002.1.V1.5	Porumb_34_2
Porumb_gnl_WGS_MXAK_Pum0082s0003.1.V1.5	Porumb_34_3
Porumb_gnl_WGS_MXAK_Pum0082s0004.1.V1.5	Porumb_34_4
Porumb_gnl_WGS_MXAK_Pum0082s0005.1.V1.5	Porumb_34_5
Porumb_gnl_WGS_MXAK_Pum0082s0006.1.V1.5	Porumb_34_6
