gene	architecture	core_class_string	TE_class_string	is_contiguous_assembly	num_expressed	is_expressed	is_contiguous_coverage	is_monoexonic	is_in_cluster	is_validated	species	TE_class	TE_type	TE_classtype	TE_domain_string	architecture_simple	evidence_status	structure_status	core_class_string_simple
Emue_0011g222a	Integrase_H2C2 rve PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Emue	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve	Integrase_H2C2,rve,PHD	contiguous assembly, partial expression	multiexon, no cluster	PHD
Emue_0011g724a	Chromo Dimer_Tnp_hAT	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Tc1-Mariner;Mariner	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Emue	DNA	Tc1-Mariner	DNA Tc1-Mariner	Dimer_Tnp_hAT	Chromo,Dimer_Tnp_hAT	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Emue_0017g591a	DDE_Tnp_4 Hist_deacetyl zf-UBP	Hist_deacetyl	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;PIF-Harbinger;Harbinger	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Emue	DNA	PIF-Harbinger	DNA PIF-Harbinger	DDE_Tnp_4	DDE_Tnp_4,Hist_deacetyl,zf-UBP	contiguous assembly, partial expression	multiexon, no cluster	Others
Emue_0019g1188a	RVT_1 RT_RNaseH_2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Emue	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	RVT_1,RT_RNaseH_2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Emue_0024g304a	Integrase_H2C2 rve PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	TRUE	TRUE	Emue	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve	Integrase_H2C2,rve,PHD	contiguous assembly, partial expression	multiexon, cluster	PHD
Emue_0024g316a	Integrase_H2C2 rve PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	TRUE	TRUE	Emue	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve	Integrase_H2C2,rve,PHD	contiguous assembly, partial expression	multiexon, cluster	PHD
Emue_0033g8a	Integrase_H2C2 PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Emue	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2	Integrase_H2C2,PHD	contiguous assembly, partial expression	multiexon, no cluster	PHD
Emue_0070g10a	RVT_1 PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Emue	RT	Gypsy-ERV	RT Gypsy-ERV	RVT_1	RVT_1,PHD	contiguous assembly, partial expression	multiexon, no cluster	PHD
Emue_0092g8a	Integrase_H2C2 rve PHD	PHD	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Emue	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve	Integrase_H2C2,rve,PHD	contiguous assembly, partial expression	multiexon, no cluster	PHD
Emue_0120g8a	gag-asp_proteas RVT_1 RT_RNaseH Integrase_H2C2 OST-HTH TUDOR	TUDOR	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Emue	RT	Gypsy-ERV	RT Gypsy-ERV	gag-asp_proteas,Integrase_H2C2,RVT_1	gag-asp_proteas,RVT_1,RT_RNaseH,Integrase_H2C2,OST-HTH,TUDOR	contiguous assembly, partial expression	multiexon, no cluster	TUDOR
Scil_scpid13509	PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Scil	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086,CHDCT2	contiguous assembly, partial expression	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Scil_scpid15165	RVP_2 RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Scil	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVP_2,RVT_1	RVP_2,RVT_1,RT_RNaseH_2,Integrase_H2C2,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Scil_scpid15857	RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Scil	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2	RT_RNaseH,Integrase_H2C2,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Scil_scpid16031	RVP_2 RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Scil	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVP_2,RVT_1	RVP_2,RVT_1,RT_RNaseH_2,Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Scil_scpid42790	THAP SWIRM Amino_oxidase	SWIRM	Interspersed_Repeat;Unknown	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Scil	Unknown	Interspersed_Repeat	Unknown	THAP	THAP,SWIRM,Amino_oxidase	broken assembly, no expression	multiexon, no cluster	Others
Scil_scpid8004	RVP_2 RVT_1 RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	0	FALSE	FALSE	FALSE	FALSE	TRUE	Scil	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVP_2,RVT_1	RVP_2,RVT_1,RT_RNaseH,Integrase_H2C2,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Lcom_lcpid15781	PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Lcom	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086,CHDCT2	no evidence	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Lcom_lcpid17010	PHD Chromo SNF2_N Helicase_C DUF1087 DUF1086 CHDCT2	Chromo,PHD,SNF2_N	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;Transposase;Mutator-like;MuDR	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Lcom	DNA	Mutator-like	DNA Mutator-like	DUF1087	PHD,Chromo,SNF2_N,Helicase_C,DUF1087,DUF1086,CHDCT2	no evidence	multiexon, no cluster	Chromo+SNF2_N+(PHD+others)
Lcom_lcpid19303	RVP_2 RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Lcom	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVP_2,RVT_1	RVP_2,RVT_1,RT_RNaseH_2,Integrase_H2C2,Chromo	no evidence	multiexon, no cluster	Chromo
Lcom_lcpid38336	RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Lcom	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,RT_RNaseH_2,Integrase_H2C2,Chromo	no evidence	multiexon, no cluster	Chromo
Lcom_lcpid65767	THAP zf-C3HC4_2	PCRing	NA	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Lcom	Unknown	NA	Unknown	THAP	THAP,zf-C3HC4_2	no evidence	multiexon, no cluster	Others
Lcom_lcpid69449	Integrase_H2C2 rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Lcom	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve	Integrase_H2C2,rve,Chromo	no evidence	multiexon, no cluster	Chromo
Lcom_lcpid7156	RT_RNaseH_2 Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Lcom	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2	RT_RNaseH_2,Integrase_H2C2,Chromo	no evidence	multiexon, no cluster	Chromo
Mbre_EDQ84524	DDE_Tnp_1_7 Cupin_8	CupinJmjC	NA	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Mbre	Unknown	NA	Unknown	DDE_Tnp_1_7	DDE_Tnp_1_7,Cupin_8	no evidence	multiexon, no cluster	CupinJmjC
Sros_EGD73249	RVT_1 RT_RNaseH_2 Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Sros	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,RT_RNaseH_2,Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Sros_EGD73763	RVT_1 RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Sros	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,RT_RNaseH,Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Sros_EGD74825	RVT_1 Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Sros	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Sros_EGD75179	Retrotrans_gag zf-CCHC RVT_1 RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Sros	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,Retrotrans_gag,RVT_1	Retrotrans_gag,zf-CCHC,RVT_1,RT_RNaseH,Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Sros_EGD76334	Retrotrans_gag zf-CCHC RVT_1 RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Sros	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,Retrotrans_gag,RVT_1	Retrotrans_gag,zf-CCHC,RVT_1,RT_RNaseH,Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Sros_EGD76390	zf-CCHC_5 RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Sros	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2	zf-CCHC_5,RT_RNaseH,Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Sros_EGD81417	RVT_1 RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Sros	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,RVT_1	RVT_1,RT_RNaseH,Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Sros_EGD82116	Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	TRUE	TRUE	Sros	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2	Integrase_H2C2,Chromo	contiguous assembly, partial expression	multiexon, cluster	Chromo
Sros_EGD82126	zf-CCHC_5 RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	TRUE	FALSE	TRUE	TRUE	Sros	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2	zf-CCHC_5,RT_RNaseH,Integrase_H2C2,Chromo	contiguous assembly, complete expression	multiexon, cluster	Chromo
Sros_EGD83709	RVP_2 RVT_1 RT_RNaseH Integrase_H2C2 rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Sros	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve,RVP_2,RVT_1	RVP_2,RVT_1,RT_RNaseH,Integrase_H2C2,rve,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Cowc_KJE94445	RVT_1 Integrase_H2C2 rve Chromo RVT_1 RT_RNaseH_2	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Cowc	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve,RVT_1	RVT_1,Integrase_H2C2,rve,Chromo,RT_RNaseH_2	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Cowc_KJE97446	RT_RNaseH_2 Integrase_H2C2 rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	TRUE	TRUE	FALSE	TRUE	Cowc	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve	RT_RNaseH_2,Integrase_H2C2,rve,Chromo	contiguous assembly, complete expression	monoexon, no cluster	Chromo
Cowc_KJE98294	RVP_2 RVT_1 RT_RNaseH Integrase_H2C2 rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	FALSE	TRUE	Cowc	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve,RVP_2,RVT_1	RVP_2,RVT_1,RT_RNaseH,Integrase_H2C2,rve,Chromo	contiguous assembly, partial expression	multiexon, no cluster	Chromo
Cowc_KJE98330	RVT_1 Integrase_H2C2 rve Chromo Integrase_H2C2 rve	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	TRUE	FALSE	TRUE	Cowc	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve,RVT_1	RVT_1,Integrase_H2C2,rve,Chromo	contiguous assembly, partial expression	monoexon, no cluster	Chromo
Nk52_evm1s100	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Nk52	RT	Gypsy-ERV	RT Gypsy-ERV	rve	rve,Chromo	no evidence	multiexon, no cluster	Chromo
Nk52_evm1s2406	Integrase_H2C2 rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Nk52	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,rve	Integrase_H2C2,rve,Chromo	no evidence	multiexon, no cluster	Chromo
Cneo_AAW44070	Retrotrans_gag RVT_1 RT_RNaseH Integrase_H2C2 Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	NA	FALSE	FALSE	FALSE	FALSE	FALSE	Cneo	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,Retrotrans_gag,RVT_1	Retrotrans_gag,RVT_1,RT_RNaseH,Integrase_H2C2,Chromo	no evidence	multiexon, no cluster	Chromo
Rirr_GBC11452	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC13696	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC17414	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC20287	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC22316	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	RT	Gypsy-ERV	RT Gypsy-ERV	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC26775	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC29429	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC31121	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC31217	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC36397	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC38547	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC39243	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC39272	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC43175	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC46531	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC46928	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC47598	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC49842	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rirr_GBC54399	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_II_DNA_Transposition;DNA_Polymerase;Maverick	FALSE	NA	FALSE	FALSE	FALSE	FALSE	TRUE	Rirr	DNA	DNA_Polymerase	DNA DNA_Polymerase	rve	rve,Chromo	broken assembly, no expression	multiexon, no cluster	Chromo
Rhidel_EIE75594	rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	TRUE	TRUE	Rhidel	RT	Gypsy-ERV	RT Gypsy-ERV	rve	rve,Chromo	contiguous assembly, partial expression	multiexon, cluster	Chromo
Rhidel_EIE76499	Retrotrans_gag RVT_1 RT_RNaseH_2 Integrase_H2C2 rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	FALSE	1	TRUE	FALSE	TRUE	TRUE	TRUE	Rhidel	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,Retrotrans_gag,rve,RVT_1	Retrotrans_gag,RVT_1,RT_RNaseH_2,Integrase_H2C2,rve,Chromo	broken assembly, partial expression	monoexon, cluster	Chromo
Rhidel_EIE76504	Retrotrans_gag RVT_1 RT_RNaseH Integrase_H2C2 rve Chromo	Chromo	Interspersed_Repeat;Transposable_Element;Class_I_Retrotransposition;Retrotransposon;Long_Terminal_Repeat_Element;Gypsy-ERV;Gypsy	TRUE	1	TRUE	FALSE	FALSE	TRUE	TRUE	Rhidel	RT	Gypsy-ERV	RT Gypsy-ERV	Integrase_H2C2,Retrotrans_gag,rve,RVT_1	Retrotrans_gag,RVT_1,RT_RNaseH,Integrase_H2C2,rve,Chromo	contiguous assembly, partial expression	multiexon, cluster	Chromo
